GeneID	WTHPmock_1	WTHPmock_2	WTHPmock_3	WTHPmock_4	WTHPmyc_1	WTHPmyc_2	WTHPmyc_3	WTHPmyc_4
AGIS_Os10g026990	0	0	0	0	0	0	0	0
AGIS_Os10g027000	655	522	338	502	933	327	374	503
AGIS_Os10g027010	0	0	0	0	0	0	0	0
AGIS_Os10g027020	864	581	423	547	827	453	296	526
AGIS_Os10g027030	28	82	29	88	108	21	8	30
AGIS_Os10g027040	0	3	0	0	0	0	4	1
AGIS_Os10g027050	0	0	0	0	0	0	0	0
AGIS_Os10g027060	0	0	0	0	0	0	0	0
AGIS_Os10g027070	0	0	0	0	0	0	0	0
AGIS_Os10g027080	74	115	62	73	122	51	22	117
AGIS_Os10g027090	247	851	535	1683	742	1099	1269	1392
AGIS_Os10g027100	91	36	28	26	85	21	25	37
AGIS_Os10g027110	600	1354	333	2447	927	1570	1633	2232
AGIS_Os10g027120	0	28	14	46	0	8	8	24
AGIS_Os10g027130	217	188	158	140	534	135	138	248
AGIS_Os10g027140	0	0	0	0	0	0	0	0
AGIS_Os10g027150	0	0	0	0	0	0	0	0
AGIS_Os10g027160	0	0	0	0	0	0	0	0
AGIS_Os10g027170	0	0	0	8	0	0	0	0
AGIS_Os10g027180	15	0	0	0	0	0	0	6
AGIS_Os10g027190	0	0	0	0	0	0	0	0
AGIS_Os10g027200	324	198	168	186	328	216	176	262
AGIS_Os10g027210	0	5	40	6	20	6	22	52
AGIS_Os10g027220	2	28	22	8	42	12	1	0
AGIS_Os10g027230	12	2	0	0	0	0	3	0
AGIS_Os10g027240	0	0	0	0	0	0	0	0
AGIS_Os10g027250	0	0	0	0	0	0	0	0
AGIS_Os10g027260	0	0	0	0	0	0	0	0
AGIS_Os10g027270	0	0	0	0	0	0	0	0
AGIS_Os10g027280	76	133	85	184	78	161	182	177
AGIS_Os10g027290	1611	2150	1624	2394	2320	1460	1300	1825
AGIS_Os10g027300	0	12	0	2	3	5	5	0
AGIS_Os10g027310	63	146	130	219	88	121	106	105
AGIS_Os10g027320	98	639	196	666	201	345	264	371
AGIS_Os10g027330	58	22	8	105	36	19	16	42
AGIS_Os10g027340	549	1968	1036	2998	1070	1734	2020	2210
AGIS_Os10g027350	200	475	401	563	606	347	381	525
AGIS_Os10g027360	334	765	389	562	638	508	439	733
AGIS_Os10g027370	252	548	203	816	333	340	591	431
AGIS_Os10g027380	613	1865	1304	1828	1141	1180	1205	1437
AGIS_Os10g027390	388	996	659	999	462	687	579	761
AGIS_Os10g027400	0	0	0	0	0	0	0	0
AGIS_Os10g027410	0	0	0	0	0	0	0	0
AGIS_Os10g027420	401	460	277	386	377	304	177	370
AGIS_Os10g027430	287	600	497	979	332	505	714	808
AGIS_Os10g027440	100	17	17	30	33	31	23	19
AGIS_Os10g027450	892	498	456	924	974	249	285	377
AGIS_Os10g027460	20	82	50	75	154	36	25	46
AGIS_Os10g027470	26632	22103	23846	25401	27586	15297	13808	17208
AGIS_Os10g027480	112	209	167	242	218	239	285	179
AGIS_Os10g027490	479	357	272	308	549	183	255	364
AGIS_Os10g027500	0	29	0	6	0	5	8	12
AGIS_Os10g027510	29	185	39	350	87	257	226	266
AGIS_Os10g027520	163	120	105	161	217	96	82	125
AGIS_Os10g027530	1029	645	367	784	1368	606	453	609
AGIS_Os10g027540	300	252	169	254	319	210	116	222
AGIS_Os10g027550	55	116	0	459	0	137	401	214
AGIS_Os10g027560	0	0	0	23	0	22	13	4
AGIS_Os10g027570	18	114	99	159	54	67	55	95
AGIS_Os10g027580	96	231	72	277	56	187	117	223
AGIS_Os10g027590	3894	2664	2409	3307	3664	2202	1656	2445
AGIS_Os10g027600	386	923	518	1358	647	745	904	1007
AGIS_Os10g027610	1094	1116	899	1380	1473	848	837	923
AGIS_Os10g027620	0	0	0	0	0	0	0	0
AGIS_Os10g027630	0	0	0	0	0	0	0	0
AGIS_Os10g027640	171	487	200	510	310	243	332	414
AGIS_Os10g027650	1799	964	862	1367	1893	803	919	1385
AGIS_Os10g027660	46	12	0	6	20	8	6	34
AGIS_Os10g027670	999	1130	677	756	1197	323	281	752
AGIS_Os10g027680	42	26	16	63	12	31	11	2
AGIS_Os10g027690	18	62	42	114	97	27	8	32
AGIS_Os10g027700	92	150	103	136	350	237	94	205
AGIS_Os10g027710	841	954	678	1184	913	710	556	914
AGIS_Os10g027720	258	24	0	8	542	127	177	259
AGIS_Os10g027730	0	0	0	0	0	0	0	0
AGIS_Os10g027740	0	0	0	0	0	0	0	0
AGIS_Os10g027750	0	0	0	0	0	0	0	0
AGIS_Os10g027760	0	0	0	0	0	0	0	0
AGIS_Os10g027770	140	131	26	166	98	39	62	197
AGIS_Os10g027780	0	0	0	0	0	0	0	0
AGIS_Os10g027790	0	0	0	0	0	0	0	0
AGIS_Os10g027800	0	0	0	0	0	0	0	0
AGIS_Os10g027810	0	0	0	0	0	0	0	0
AGIS_Os10g027820	0	0	0	0	0	0	0	0
AGIS_Os10g027830	29	0	0	0	12	0	4	0
AGIS_Os10g027840	1374	1196	769	1427	1423	864	890	1398
AGIS_Os10g027850	1451	1990	2007	1995	2836	1526	1305	1827
AGIS_Os10g027860	24	141	98	352	160	133	188	250
AGIS_Os10g027870	2	106	38	36	58	58	64	47
AGIS_Os10g027880	891	729	494	874	540	398	416	585
AGIS_Os10g027890	0	0	0	0	0	0	0	0
AGIS_Os10g027900	273	116	131	97	102	57	22	70
AGIS_Os10g027910	2973	1808	1519	2095	3424	1152	940	1826
AGIS_Os10g027920	0	0	0	0	0	0	0	0
AGIS_Os10g027930	0	0	0	0	0	0	0	0
AGIS_Os10g027940	0	0	0	0	0	7	5	2
AGIS_Os10g027950	84	181	150	162	100	172	153	134
AGIS_Os10g027960	24	54	61	68	19	104	114	125
AGIS_Os10g027970	0	0	0	0	0	0	0	0
AGIS_Os10g027980	0	0	0	0	28	0	0	0
AGIS_Os10g027990	122	152	110	257	198	169	188	187
AGIS_Os10g028000	0	0	0	7	0	0	0	3
AGIS_Os10g028010	435	714	480	597	674	315	429	621
AGIS_Os10g028020	140	432	208	745	234	391	710	591
AGIS_Os10g028030	6	188	22	649	127	294	526	204
AGIS_Os10g028040	77	808	115	971	289	790	870	867
AGIS_Os10g028050	154	61	1	112	62	68	33	34
AGIS_Os10g028060	302	279	274	355	417	307	316	435
AGIS_Os10g028070	0	14	10	18	0	7	40	16
AGIS_Os10g028080	639	390	220	312	732	276	188	330
AGIS_Os10g028090	86	52	34	19	65	10	18	31
AGIS_Os10g028100	3406	3043	2362	3375	3609	2095	1740	2860
AGIS_Os10g028110	8134	5541	4349	5579	7154	3584	3204	5434
AGIS_Os10g028120	70	0	16	20	24	0	2	7
AGIS_Os10g028130	0	35	0	55	140	47	48	68
AGIS_Os10g028140	2079	2407	1832	2465	3235	1737	1193	1983
AGIS_Os10g028150	42	10	2	9	30	19	1	13
AGIS_Os10g028160	791	1479	1239	1687	1569	1395	1016	1402
AGIS_Os10g028170	0	0	0	0	0	0	0	0
AGIS_Os10g028180	0	0	0	0	0	0	0	0
AGIS_Os10g028190	15	10	0	11	30	24	8	1
AGIS_Os10g028200	66	345	147	426	271	370	368	345
AGIS_Os10g028210	764	582	578	826	1227	492	524	635
AGIS_Os10g028220	422	361	286	217	417	256	176	259
AGIS_Os10g028230	381	381	148	562	552	313	265	415
AGIS_Os10g028240	0	0	0	0	0	0	0	0
AGIS_Os10g028250	0	0	0	0	0	0	0	0
AGIS_Os10g028260	0	0	0	0	0	0	0	0
AGIS_Os10g028270	208	588	330	656	329	497	467	553
AGIS_Os10g028280	1004	886	726	1357	1447	820	641	974
AGIS_Os10g028290	0	0	0	0	0	0	0	0
AGIS_Os10g028300	0	0	0	0	0	0	0	0
AGIS_Os10g028310	1018	418	416	526	1486	841	509	941
AGIS_Os10g028320	0	0	0	0	0	0	0	0
AGIS_Os10g028330	855	2058	944	2798	1504	1932	2518	2758
AGIS_Os10g028340	96	99	69	120	228	68	100	140
AGIS_Os10g028350	0	38	4	66	40	52	24	72
AGIS_Os10g028360	118	151	127	387	148	172	162	267
AGIS_Os10g028370	191	618	218	631	313	525	500	646
AGIS_Os10g028380	122	4	0	9	1581	242	176	590
AGIS_Os10g028390	58	57	10	0	793	122	119	237
AGIS_Os10g028400	0	30	0	83	48	8	27	35
AGIS_Os10g028410	460	215	149	259	243	164	119	230
AGIS_Os10g028420	367	388	287	480	554	302	246	511
AGIS_Os10g028430	10	155	179	459	107	307	214	164
AGIS_Os10g028440	923	476	486	817	1161	398	297	721
AGIS_Os10g028450	0	0	0	0	0	0	0	0
AGIS_Os10g028460	0	0	0	0	0	0	0	0
AGIS_Os10g028470	0	13	0	0	60	40	27	51
AGIS_Os10g028480	20	30	0	4	32	28	10	0
AGIS_Os10g028490	6	6	0	0	858	209	47	445
AGIS_Os10g028500	558	283	473	173	631	319	371	265
AGIS_Os10g028510	115	55	97	74	114	118	55	66
AGIS_Os10g028520	165	323	455	221	416	400	721	115
AGIS_Os10g028530	0	41	0	5	32	31	60	44
AGIS_Os10g028540	0	1	0	1	6	10	10	14
AGIS_Os10g028550	0	0	0	0	0	0	0	0
AGIS_Os10g028560	0	0	0	0	0	0	0	0
AGIS_Os10g028570	17	14	36	28	9	12	12	18
AGIS_Os10g028580	220	369	217	279	309	234	158	382
AGIS_Os10g028590	195	865	428	1474	534	952	1255	973
AGIS_Os10g028600	864	1159	703	1361	1305	741	791	1000
AGIS_Os10g028610	22	42	37	71	0	69	30	42
AGIS_Os10g028620	513	318	430	338	427	220	126	359
AGIS_Os10g028630	0	0	8	4	59	0	8	0
AGIS_Os10g028640	357	600	315	728	419	398	349	567
AGIS_Os10g028650	233	72	42	187	126	127	131	19
AGIS_Os10g028660	0	0	0	0	0	1	0	0
AGIS_Os10g028670	114	153	68	136	128	93	133	122
AGIS_Os10g028680	11447	5749	5680	5901	8016	3778	2469	4913
AGIS_Os10g028690	2980	5163	3579	5237	4850	3581	2934	4121
AGIS_Os10g028700	0	0	0	0	0	0	0	0
AGIS_Os10g028710	106	162	52	226	112	212	165	298
AGIS_Os10g028720	170	185	46	143	114	143	114	141
AGIS_Os10g028730	866	1169	704	1134	1225	715	795	884
AGIS_Os10g028740	0	0	0	0	0	0	0	0
AGIS_Os10g028750	30	26	0	2	40	43	40	20
AGIS_Os10g028760	94	90	38	16	140	46	32	41
AGIS_Os10g028770	1104	804	610	1107	1558	588	704	1042
AGIS_Os10g028780	106	243	83	652	140	325	450	421
AGIS_Os10g028790	0	24	6	116	52	0	61	11
AGIS_Os10g028800	1080	1865	1017	2317	1852	1640	2037	2643
AGIS_Os10g028810	32	115	156	146	106	103	60	124
AGIS_Os10g028820	36	168	28	161	136	165	200	106
AGIS_Os10g028830	2860	3348	2707	3637	4174	2313	2872	4052
AGIS_Os10g028840	60	116	38	327	132	133	194	107
AGIS_Os10g028850	0	0	0	0	24	0	2	3
AGIS_Os10g028860	44	268	60	445	122	274	497	391
AGIS_Os10g028870	78	364	196	734	205	374	580	416
AGIS_Os10g028880	1002	910	556	1174	1073	772	565	862
AGIS_Os10g028890	1587	1047	885	1089	1285	576	503	1089
AGIS_Os10g028900	0	0	0	0	0	0	3	0
AGIS_Os10g028910	0	0	0	0	0	0	0	0
AGIS_Os10g028920	13	26	0	77	34	4	5	10
AGIS_Os10g028930	0	0	0	0	0	0	0	0
AGIS_Os10g028940	0	0	0	0	0	0	0	0
AGIS_Os10g028950	8	6	14	32	6	0	14	0
AGIS_Os10g028960	0	0	12	28	0	9	14	0
AGIS_Os10g028970	221	944	351	1248	418	686	1021	1071
AGIS_Os10g028980	151	416	258	485	344	413	363	402
AGIS_Os10g028990	0	0	0	0	0	0	0	0
AGIS_Os10g029000	0	0	0	0	0	0	0	0
AGIS_Os10g029010	0	0	0	0	0	0	0	0
AGIS_Os10g029020	0	27	34	75	16	48	49	34
AGIS_Os10g029030	58	86	20	178	158	103	123	130
AGIS_Os10g029040	18	59	8	155	30	98	84	66
AGIS_Os10g029050	236	598	509	743	440	553	477	527
AGIS_Os10g029060	173	353	237	311	263	226	470	160
AGIS_Os10g029070	256	524	297	717	455	482	443	414
AGIS_Os10g029080	287	483	186	409	643	235	372	366
AGIS_Os10g029090	644	469	1282	1805	1638	945	688	1074
AGIS_Os10g029100	3087	739	3664	7300	12959	2799	4346	5143
AGIS_Os10g029110	0	0	0	0	0	0	0	0
AGIS_Os10g029120	570	632	627	864	1186	662	627	873
AGIS_Os10g029130	0	0	14	10	1	20	4	11
AGIS_Os10g029140	780	889	670	989	1249	996	822	1126
AGIS_Os10g029150	1357	1978	1339	2396	2143	1268	1945	2466
AGIS_Os10g029160	2008	3794	2120	4715	3286	3015	3743	4296
AGIS_Os10g029170	191	579	484	837	370	549	501	554
AGIS_Os10g029180	244	478	411	653	390	510	191	421
AGIS_Os10g029190	46	55	83	94	58	16	5	33
AGIS_Os10g029200	1690	733	875	873	1450	568	507	651
AGIS_Os10g029210	0	0	0	17	0	1	15	6
AGIS_Os10g029220	10	34	100	20	96	65	16	66
AGIS_Os10g029230	0	18	2	21	30	0	6	3
AGIS_Os10g029240	0	0	0	0	0	0	0	0
AGIS_Os10g029250	976	951	730	893	1180	615	557	560
AGIS_Os10g029260	68	89	0	85	110	35	60	52
AGIS_Os10g029270	1290	1505	1320	1764	2503	1042	1023	1460
AGIS_Os10g029280	1724	2578	1731	2898	2815	2046	1912	2671
AGIS_Os10g029290	4650	3897	3030	3316	5652	2948	2288	3741
AGIS_Os10g029300	291	440	311	555	645	344	522	682
AGIS_Os10g029310	0	0	0	0	0	0	0	0
AGIS_Os10g029320	41	184	171	216	216	113	146	228
AGIS_Os10g029330	156	262	252	376	541	211	180	388
AGIS_Os10g029340	0	100	56	97	50	79	30	101
AGIS_Os10g029350	2498	2810	1055	5756	1692	2216	2493	2505
AGIS_Os10g029360	0	0	0	0	0	0	0	0
AGIS_Os10g029370	0	0	0	6	0	0	5	0
AGIS_Os10g029380	30	14	8	14	25	21	20	43
AGIS_Os10g029390	36	73	8	126	90	76	58	55
AGIS_Os10g029400	600	229	260	351	505	194	159	277
AGIS_Os10g029410	28	121	24	140	94	55	100	109
AGIS_Os10g029420	1956	1509	1520	2001	3290	1679	1507	1898
AGIS_Os10g029430	1187	1092	829	1299	1617	663	765	915
AGIS_Os10g029440	12079	8872	6983	10624	14336	6747	5839	8572
AGIS_Os10g029450	0	0	0	0	0	0	0	0
AGIS_Os10g029460	0	0	0	0	0	0	0	0
AGIS_Os10g029470	1318	873	602	861	1494	634	679	936
AGIS_Os10g029480	8	0	0	12	0	4	0	0
AGIS_Os10g029490	0	18	16	64	42	37	48	45
AGIS_Os10g029500	1358	567	537	738	1559	327	746	523
AGIS_Os10g029510	1611	3222	2531	3730	3669	2655	2568	3177
AGIS_Os10g029520	130	36	82	76	73	73	54	72
AGIS_Os10g029530	748	1694	837	2047	1026	1338	1248	1706
AGIS_Os10g029540	1641	1269	1168	1814	2359	1312	873	1968
AGIS_Os10g029550	0	0	0	0	0	0	0	0
AGIS_Os10g029560	0	16	0	0	0	0	1	0
AGIS_Os10g029570	779	564	551	649	909	576	451	680
AGIS_Os10g029580	0	0	0	0	0	0	0	0
AGIS_Os10g029590	440	1492	346	2618	548	1421	1068	1347
AGIS_Os10g029600	4	0	10	18	112	0	8	8
AGIS_Os10g029610	0	0	0	0	0	0	10	80
AGIS_Os10g029620	0	0	0	0	26	0	5	22
AGIS_Os10g029630	0	0	0	0	0	0	0	0
AGIS_Os10g029640	0	0	0	0	0	0	0	0
AGIS_Os10g029650	0	0	0	0	0	0	0	0
AGIS_Os10g029660	0	0	0	0	0	0	0	0
AGIS_Os10g029670	0	0	0	0	0	0	0	0
AGIS_Os10g029680	12	48	64	293	115	346	12	6
AGIS_Os10g029690	22	90	56	138	108	107	92	71
AGIS_Os10g029700	39	333	39	341	112	348	127	174
AGIS_Os10g029710	22	6	0	6	0	8	14	63
AGIS_Os10g029720	0	0	8	0	0	1	0	0
AGIS_Os10g029730	22	70	54	208	60	51	188	87
AGIS_Os10g029740	2213	1299	986	1843	1878	978	1013	1298
AGIS_Os10g029750	44	219	22	323	69	145	128	164
AGIS_Os10g029760	0	0	0	0	0	0	0	0
AGIS_Os10g029770	0	0	0	0	0	0	0	2
AGIS_Os10g029780	58	4	0	24	26	9	6	0
AGIS_Os10g029790	0	0	0	0	0	0	0	0
AGIS_Os10g029800	345	351	229	437	656	316	198	521
AGIS_Os10g029810	289	558	332	556	657	439	356	566
AGIS_Os10g029820	10	32	0	37	10	23	18	24
AGIS_Os10g029830	248	552	236	595	274	398	440	435
AGIS_Os10g029840	69	34	60	103	104	86	42	108
AGIS_Os10g029850	1266	1019	900	1422	1507	771	603	1212
AGIS_Os10g029860	13	5	0	11	0	0	1	0
AGIS_Os10g029870	0	0	0	0	0	0	0	0
AGIS_Os10g029880	0	0	0	0	0	0	0	0
AGIS_Os10g029890	0	0	0	0	0	0	0	0
AGIS_Os10g029900	0	0	0	0	0	0	0	0
AGIS_Os10g029910	0	0	0	0	0	0	0	0
AGIS_Os10g029920	204	718	442	933	611	639	658	681
AGIS_Os10g029930	112	408	202	684	167	360	552	482
AGIS_Os10g029940	478	404	367	458	645	515	290	395
AGIS_Os10g029950	1156	256	524	724	1123	462	507	550
AGIS_Os10g029960	0	0	0	0	0	0	0	0
AGIS_Os10g029970	4	0	0	22	42	0	0	4
AGIS_Os10g029980	0	50	4	49	8	0	48	20
AGIS_Os10g029990	6505	5038	3856	5976	7415	4115	3891	4903
AGIS_Os10g030000	583	272	301	375	569	292	240	358
AGIS_Os10g030010	0	0	0	0	0	0	0	0
AGIS_Os10g030020	0	0	0	0	0	0	0	0
AGIS_Os10g030030	12	24	28	25	54	16	8	24
AGIS_Os10g030040	165	112	77	116	188	80	78	72
AGIS_Os10g030050	28	10	19	30	72	10	22	40
AGIS_Os10g030060	4027	2689	3289	3014	3464	2192	1444	2569
AGIS_Os10g030070	36	5	9	24	32	2	0	12
AGIS_Os10g030080	108	50	16	42	0	45	12	64
AGIS_Os10g030090	322	332	92	256	498	302	277	464
AGIS_Os10g030100	4889	4737	3677	4905	5685	3127	4119	5103
AGIS_Os10g030110	1138	1279	1202	1034	2056	752	581	879
AGIS_Os10g030120	119	245	141	417	181	232	228	254
AGIS_Os10g030130	0	0	0	0	0	0	0	0
AGIS_Os10g030140	0	0	0	0	0	0	0	0
AGIS_Os10g030150	0	18	0	0	26	19	0	2
AGIS_Os10g030160	40	17	0	8	12	2	16	0
AGIS_Os10g030170	470	1481	978	2022	1053	1385	1437	1516
AGIS_Os10g030180	12	10	0	0	30	14	1	0
AGIS_Os10g030190	259	593	288	685	479	581	644	672
AGIS_Os10g030200	0	0	0	0	0	0	0	0
AGIS_Os10g030210	170	820	143	1398	310	834	1403	1127
AGIS_Os10g030220	0	18	4	22	5	18	9	12
AGIS_Os10g030230	8604	5866	4095	6585	7335	2824	3555	5484
AGIS_Os10g030240	14	88	36	140	106	55	95	60
AGIS_Os10g030250	806	1453	1018	1741	1464	1144	832	1133
AGIS_Os10g030260	80	812	226	1385	207	652	699	539
AGIS_Os10g030270	0	0	0	0	0	0	0	0
AGIS_Os10g030280	4042	4440	3239	5369	4946	3937	3078	4031
AGIS_Os10g030290	2830	1560	1152	1771	2912	1319	1031	1727
AGIS_Os10g030300	21	13	36	54	44	21	15	14
AGIS_Os10g030310	0	10	0	20	0	0	20	0
AGIS_Os10g030320	0	0	0	0	0	0	0	0
AGIS_Os10g030330	231	121	224	153	266	248	83	209
AGIS_Os10g030340	0	0	0	0	0	0	0	0
AGIS_Os10g030350	0	0	0	0	0	0	0	0
AGIS_Os10g030360	0	0	0	0	0	0	0	0
AGIS_Os10g030370	0	0	0	0	0	0	0	0
AGIS_Os10g030380	0	5	0	0	0	0	0	2
AGIS_Os10g030390	0	0	0	0	0	0	0	0
AGIS_Os10g030400	0	0	0	0	0	0	0	0
AGIS_Os10g030410	0	0	0	0	6	8	2	14
AGIS_Os10g030420	0	0	0	0	0	0	0	0
AGIS_Os10g030430	0	0	0	0	0	0	1	6
AGIS_Os10g030440	194	50	66	56	138	36	28	15
AGIS_Os10g030450	838	360	227	299	756	230	213	480
AGIS_Os10g030460	79	60	50	38	161	38	57	18
AGIS_Os10g030470	53	140	58	531	139	80	18	9
AGIS_Os10g030480	0	0	12	0	0	0	0	0
AGIS_Os10g030490	0	20	18	20	16	24	1	47
AGIS_Os10g030500	1688	870	886	1144	1532	780	418	1184
AGIS_Os10g030510	93	317	176	453	253	226	242	250
AGIS_Os10g030520	0	0	0	0	0	0	0	0
AGIS_Os10g030530	449	263	604	465	430	235	186	269
AGIS_Os10g030540	0	0	0	0	0	0	0	0
AGIS_Os10g030550	138	163	138	175	185	58	139	172
AGIS_Os10g030560	108	128	84	177	117	159	55	215
AGIS_Os10g030570	0	0	0	0	0	0	0	0
AGIS_Os10g030580	689	2135	1280	2378	1651	1801	1672	2338
AGIS_Os10g030590	677	422	170	310	327	177	177	142
AGIS_Os10g030600	770	336	139	551	600	250	340	333
AGIS_Os10g030610	1092	469	412	1072	1256	529	572	854
AGIS_Os10g030620	12	20	16	13	44	0	23	14
AGIS_Os10g030630	0	0	0	0	0	0	0	0
AGIS_Os10g030640	498	1209	614	1093	936	1022	874	975
AGIS_Os10g030650	2344	3326	3014	3383	4096	2997	2345	3044
AGIS_Os10g030660	402	670	631	1296	1158	695	912	1097
AGIS_Os10g030670	13	32	18	12	18	26	6	4
AGIS_Os10g030680	0	0	0	0	0	0	0	0
AGIS_Os10g030690	0	0	0	0	0	0	0	0
AGIS_Os10g030700	0	0	0	0	0	0	0	0
AGIS_Os10g030710	215	900	263	1178	281	808	743	793
AGIS_Os10g030720	54	189	79	322	39	156	215	124
AGIS_Os10g030730	2625	1236	1074	1392	2399	942	874	1403
AGIS_Os10g030740	0	6	46	8	34	5	2	12
AGIS_Os10g030750	995	1521	1182	1770	2080	1136	1000	1108
AGIS_Os10g030760	584	353	257	268	681	237	259	583
AGIS_Os10g030770	0	0	0	0	0	0	0	0
AGIS_Os10g030780	0	0	0	0	0	0	0	0
AGIS_Os10g030790	338	170	125	159	242	152	75	96
AGIS_Os10g030800	0	0	0	0	0	0	0	0
AGIS_Os10g030810	0	0	0	0	0	0	0	0
AGIS_Os10g030820	196	306	307	214	545	222	199	343
AGIS_Os10g030830	0	0	0	0	0	0	0	0
AGIS_Os10g030840	0	0	0	0	0	0	0	0
AGIS_Os10g030850	0	0	0	0	0	0	0	0
AGIS_Os10g030860	1166	1471	900	1546	1303	902	804	1359
AGIS_Os10g030870	187	299	266	252	270	215	258	217
AGIS_Os10g030880	0	4	0	15	28	1	14	0
AGIS_Os10g030890	226	211	130	379	513	414	516	452
AGIS_Os10g030900	52	133	76	49	156	60	38	69
AGIS_Os10g030910	315	169	121	174	493	112	61	157
AGIS_Os10g030920	141	352	395	593	444	417	362	452
AGIS_Os10g030930	0	0	0	0	0	4	0	0
AGIS_Os10g030940	727	626	487	884	636	314	255	477
AGIS_Os10g030950	3900	3253	2409	3588	3723	2056	1538	2747
AGIS_Os10g030960	3464	2658	2117	3071	3961	2024	1615	2703
AGIS_Os10g030970	356	784	476	892	970	578	566	805
AGIS_Os10g030980	330	329	313	385	202	313	201	232
AGIS_Os10g030990	3558	2520	1514	2738	3468	1485	1309	2106
AGIS_Os10g031000	0	0	8	0	0	0	0	0
AGIS_Os10g031010	0	0	0	0	0	0	0	0
AGIS_Os10g031020	0	0	0	0	0	0	0	0
AGIS_Os10g031030	0	0	0	0	0	0	0	0
AGIS_Os10g031040	1491	1400	1105	1519	1726	997	903	1078
AGIS_Os10g031050	92	142	41	263	126	135	166	139
AGIS_Os10g031060	2104	1173	1229	1280	1603	779	502	1024
AGIS_Os10g031070	272	548	487	856	727	442	276	463
AGIS_Os10g031080	103	304	207	280	373	227	207	247
AGIS_Os10g031090	425	884	493	1132	1115	1099	794	1208
AGIS_Os10g031100	208	498	395	436	601	398	333	494
AGIS_Os10g031110	101	26	0	46	152	85	49	45
AGIS_Os10g031120	0	0	0	0	0	0	0	0
AGIS_Os10g031130	0	0	0	0	0	0	0	0
AGIS_Os10g031140	0	0	0	0	0	0	0	0
AGIS_Os10g031150	0	0	8	0	0	12	10	0
AGIS_Os10g031160	8815	5622	3935	6039	11814	4469	4491	8485
AGIS_Os10g031170	0	0	0	0	0	0	0	0
AGIS_Os10g031180	0	0	0	0	0	0	0	0
AGIS_Os10g031190	22	28	5	63	28	34	7	22
AGIS_Os10g031200	504	1264	799	1205	777	856	784	933
AGIS_Os10g031210	1021	896	854	844	1727	660	1030	1215
AGIS_Os10g031220	418	1276	475	1513	725	875	1369	1271
AGIS_Os10g031230	67	331	106	391	157	241	308	316
AGIS_Os10g031240	0	0	0	0	0	0	0	2
AGIS_Os10g031250	807	619	745	966	733	442	324	682
AGIS_Os10g031260	13461	5979	5083	5886	11496	4900	4189	7474
AGIS_Os10g031270	0	0	0	0	0	0	0	0
AGIS_Os10g031280	122	37	79	145	918	124	496	478
AGIS_Os10g031290	0	0	0	0	0	14	0	0
AGIS_Os10g031300	0	0	0	0	0	0	0	0
AGIS_Os10g031310	307	150	106	143	266	121	68	247
AGIS_Os10g031320	120	98	124	150	210	107	57	104
AGIS_Os10g031330	75	26	16	14	237	104	122	61
AGIS_Os10g031340	64	87	81	89	88	111	72	105
AGIS_Os10g031350	0	0	0	0	0	0	0	0
AGIS_Os10g031360	0	0	0	0	0	0	0	0
AGIS_Os10g031370	0	0	0	0	0	0	0	0
AGIS_Os10g031380	0	0	0	0	0	0	0	0
AGIS_Os10g031390	0	0	0	0	0	0	0	0
AGIS_Os10g031400	0	0	0	0	0	0	0	0
AGIS_Os10g031410	0	0	0	0	0	0	0	0
AGIS_Os10g031420	0	0	0	0	0	0	0	0
AGIS_Os10g031430	0	0	0	0	0	0	0	0
AGIS_Os10g031440	0	0	0	0	0	0	0	0
AGIS_Os10g031450	0	0	0	0	0	0	0	0
AGIS_Os10g031460	0	0	0	0	0	0	0	0
AGIS_Os10g031470	0	0	0	0	0	0	0	0
AGIS_Os10g031480	0	0	0	0	0	0	0	0
AGIS_Os10g031490	0	0	0	0	0	0	0	0
AGIS_Os10g031500	0	0	0	0	0	0	0	0
AGIS_Os10g031510	0	0	0	0	0	0	0	8
AGIS_Os10g031520	359	122	88	129	374	228	30	144
AGIS_Os10g031530	83	20	18	60	235	89	66	137
AGIS_Os10g031540	3652	2168	1351	2067	5337	2708	1649	2903
AGIS_Os10g031550	0	0	0	0	0	0	0	0
AGIS_Os10g031560	0	0	0	0	0	0	0	0
AGIS_Os10g031570	0	0	0	0	0	0	0	0
AGIS_Os10g031580	0	0	0	0	0	0	0	0
AGIS_Os10g031590	0	0	0	0	0	0	0	0
AGIS_Os10g031600	0	0	0	0	0	0	0	0
AGIS_Os10g031610	35	14	0	0	60	30	26	40
AGIS_Os10g031620	0	0	0	0	0	0	0	0
AGIS_Os10g031630	209	54	62	70	94	88	107	137
AGIS_Os10g031640	8537	4328	3261	3546	6210	7501	1270	4146
AGIS_Os10g031650	0	0	0	0	0	0	0	0
AGIS_Os10g031660	0	0	0	0	0	0	0	0
AGIS_Os10g031670	10	0	0	14	34	24	4	0
AGIS_Os10g031680	0	0	0	0	0	0	0	0
AGIS_Os10g031690	0	0	0	0	0	0	0	0
AGIS_Os10g031700	767	416	496	478	420	427	181	322
AGIS_Os10g031710	362	278	403	295	299	392	178	227
AGIS_Os10g031720	3976	1490	1174	1568	2979	1418	838	1674
AGIS_Os10g031730	48	12	0	30	18	5	1	41
AGIS_Os10g031740	4829	2747	2038	3635	5789	2704	1945	2943
AGIS_Os10g031750	510	368	421	536	614	324	190	589
AGIS_Os10g031760	6	0	42	6	43	22	42	41
