GeneID	WTLPmock_1	WTLPmock_2	WTLPmock_3	WTLPmock_4	WTLPmyc_1	WTLPmyc_2	WTLPmyc_3	WTLPmyc_4
AGIS_Os01g037640	0	0	0	0	0	0	0	0
AGIS_Os01g037650	0	0	0	0	0	0	2	0
AGIS_Os01g037660	36	52	195	131	172	51	106	113
AGIS_Os01g037670	0	0	0	0	0	0	0	0
AGIS_Os01g037680	0	0	0	0	0	0	0	0
AGIS_Os01g037690	0	0	0	0	0	0	0	0
AGIS_Os01g037700	14	8	22	30	12	15	25	12
AGIS_Os01g037710	0	0	0	0	0	0	0	0
AGIS_Os01g037720	0	0	0	0	0	0	0	0
AGIS_Os01g037730	1	9	10	11	0	0	3	11
AGIS_Os01g037740	0	8	0	0	0	0	0	0
AGIS_Os01g037750	596	735	1000	759	678	588	930	922
AGIS_Os01g037760	394	671	734	422	287	239	247	221
AGIS_Os01g037770	0	0	26	0	0	0	0	5
AGIS_Os01g037780	108	183	350	141	111	80	72	196
AGIS_Os01g037790	0	0	0	0	0	0	0	0
AGIS_Os01g037800	155	270	506	200	404	162	333	317
AGIS_Os01g037810	22	56	40	41	210	36	120	78
AGIS_Os01g037820	67	147	174	106	49	31	57	89
AGIS_Os01g037830	22	52	88	78	53	46	98	13
AGIS_Os01g037840	0	0	0	0	0	0	0	0
AGIS_Os01g037850	0	0	0	0	0	0	0	0
AGIS_Os01g037860	65	157	79	32	166	91	96	67
AGIS_Os01g037870	14	9	8	5	6	2	12	1
AGIS_Os01g037880	136	152	143	185	70	119	213	175
AGIS_Os01g037890	23	23	35	19	11	22	6	29
AGIS_Os01g037900	610	1147	1519	1173	1459	468	639	594
AGIS_Os01g037910	6	60	14	18	44	6	0	9
AGIS_Os01g037920	1813	1818	2282	1921	2009	1667	2659	1746
AGIS_Os01g037930	0	7	0	0	0	0	0	0
AGIS_Os01g037940	46	80	38	88	72	44	98	73
AGIS_Os01g037950	0	16	50	4	0	4	0	0
AGIS_Os01g037960	0	0	0	0	0	0	0	0
AGIS_Os01g037970	6	12	36	34	5	4	0	10
AGIS_Os01g037980	420	443	271	177	156	149	368	287
AGIS_Os01g037990	0	0	0	0	0	0	0	0
AGIS_Os01g038000	20	44	45	9	30	0	30	10
AGIS_Os01g038010	42	18	10	8	12	4	13	10
AGIS_Os01g038020	0	0	0	0	0	0	0	0
AGIS_Os01g038030	10	0	14	11	12	4	9	1
AGIS_Os01g038040	0	0	0	0	0	0	0	0
AGIS_Os01g038050	0	0	0	0	0	0	0	0
AGIS_Os01g038060	0	16	0	0	10	20	1	16
AGIS_Os01g038070	159	112	246	90	217	142	234	249
AGIS_Os01g038080	42	0	6	0	22	8	12	4
AGIS_Os01g038090	0	0	0	0	0	0	0	0
AGIS_Os01g038100	801	1221	1193	1216	6056	5377	10865	5425
AGIS_Os01g038110	1313	2900	2287	1875	1471	1056	1059	880
AGIS_Os01g038120	67	173	113	96	51	30	37	37
AGIS_Os01g038130	28	42	38	10	51	0	34	14
AGIS_Os01g038140	53	104	4	7	62	22	64	40
AGIS_Os01g038150	0	0	0	0	0	0	0	0
AGIS_Os01g038160	0	0	0	0	0	0	0	0
AGIS_Os01g038170	335	660	586	453	259	216	368	233
AGIS_Os01g038180	0	0	0	0	0	0	0	0
AGIS_Os01g038190	0	0	1	0	0	0	8	12
AGIS_Os01g038200	0	0	0	0	0	0	0	0
AGIS_Os01g038210	14	0	4	36	40	0	2	18
AGIS_Os01g038220	219	203	360	295	258	225	442	254
AGIS_Os01g038230	0	0	0	0	0	0	0	0
AGIS_Os01g038240	14	14	14	2	6	0	20	28
AGIS_Os01g038250	0	0	0	0	0	0	0	0
AGIS_Os01g038260	417	462	524	435	2448	1479	4037	2633
AGIS_Os01g038270	0	0	0	0	0	0	0	0
AGIS_Os01g038280	0	0	0	0	0	0	0	0
AGIS_Os01g038290	2753	2970	3248	3145	1587	1047	1584	911
AGIS_Os01g038300	0	0	0	0	0	0	0	0
AGIS_Os01g038310	10	3	12	13	29	0	42	0
AGIS_Os01g038320	0	0	0	0	0	0	0	0
AGIS_Os01g038330	897	1191	1529	1107	1294	739	1228	833
AGIS_Os01g038340	459	694	761	615	601	339	539	269
AGIS_Os01g038350	0	0	0	0	0	0	0	0
AGIS_Os01g038360	0	0	0	0	0	0	0	0
AGIS_Os01g038370	0	0	0	0	0	0	0	0
AGIS_Os01g038380	724	1595	1614	1193	758	656	1033	661
AGIS_Os01g038390	0	0	16	0	12	0	10	0
AGIS_Os01g038400	5585	7796	8101	7086	5864	4135	6878	4286
AGIS_Os01g038410	36	14	18	14	14	24	28	43
AGIS_Os01g038420	0	0	0	0	0	0	0	0
AGIS_Os01g038430	0	0	0	0	0	0	0	0
AGIS_Os01g038440	0	0	0	0	0	0	0	0
AGIS_Os01g038450	0	0	0	0	0	0	0	0
AGIS_Os01g038460	0	0	0	0	0	0	0	0
AGIS_Os01g038470	420	553	733	500	347	277	437	356
AGIS_Os01g038480	89	98	148	66	89	43	64	83
AGIS_Os01g038490	830	1033	1099	880	581	421	833	402
AGIS_Os01g038500	178	304	287	173	240	123	329	229
AGIS_Os01g038510	2	26	6	11	46	8	16	4
AGIS_Os01g038520	0	0	0	0	0	0	0	0
AGIS_Os01g038530	0	10	0	0	0	0	0	0
AGIS_Os01g038540	0	0	0	0	0	0	0	0
AGIS_Os01g038550	265	286	338	295	236	157	265	171
AGIS_Os01g038560	389	424	517	401	380	242	254	319
AGIS_Os01g038570	82	206	179	69	86	92	114	124
AGIS_Os01g038580	197	161	277	115	232	253	282	201
AGIS_Os01g038590	0	0	0	0	0	0	0	0
AGIS_Os01g038600	0	0	0	0	0	0	0	0
AGIS_Os01g038610	0	0	0	0	0	0	0	0
AGIS_Os01g038620	0	24	16	12	24	9	3	0
AGIS_Os01g038630	61	77	108	36	64	57	94	73
AGIS_Os01g038640	253	438	482	335	572	278	469	264
AGIS_Os01g038650	0	0	0	0	0	0	0	0
AGIS_Os01g038660	32	26	14	16	0	0	0	2
AGIS_Os01g038670	8	16	0	10	12	2	0	0
AGIS_Os01g038680	0	0	0	0	0	0	0	0
AGIS_Os01g038690	0	0	0	0	0	0	0	0
AGIS_Os01g038700	0	0	0	0	0	0	0	0
AGIS_Os01g038710	0	0	0	0	0	0	0	0
AGIS_Os01g038720	30	20	49	39	71	40	51	29
AGIS_Os01g038730	0	0	0	0	6	0	0	0
AGIS_Os01g038740	0	0	0	0	0	0	0	0
AGIS_Os01g038750	324	343	276	330	104	82	306	178
AGIS_Os01g038760	0	0	0	0	0	0	0	0
AGIS_Os01g038770	0	67	12	58	42	2	12	8
AGIS_Os01g038780	1134	1994	1963	1243	1416	847	1327	868
AGIS_Os01g038790	0	0	0	0	0	0	0	0
AGIS_Os01g038800	917	1569	2382	1306	835	457	1021	1016
AGIS_Os01g038810	0	0	0	0	0	0	0	0
AGIS_Os01g038820	1287	2386	2039	1616	1217	1084	1377	1020
AGIS_Os01g038830	108	180	228	130	78	90	28	221
AGIS_Os01g038840	0	0	0	0	0	0	0	0
AGIS_Os01g038850	1007	1206	1582	1452	1538	1168	1971	1446
AGIS_Os01g038860	0	0	0	20	4	0	0	6
AGIS_Os01g038870	0	0	0	0	0	0	0	0
AGIS_Os01g038880	0	0	22	0	0	0	0	0
AGIS_Os01g038890	0	0	0	0	0	0	0	0
AGIS_Os01g038900	0	0	0	0	0	0	0	0
AGIS_Os01g038910	0	0	0	0	0	0	0	0
AGIS_Os01g038920	0	0	0	0	0	12	0	10
AGIS_Os01g038930	1994	3035	3484	3386	1442	852	1758	1027
AGIS_Os01g038940	132	151	155	221	96	145	282	59
AGIS_Os01g038950	0	0	0	0	0	0	0	0
AGIS_Os01g038960	189	330	568	439	26	60	74	158
AGIS_Os01g038970	0	0	0	0	0	0	0	0
AGIS_Os01g038980	441	332	304	226	127	245	287	230
AGIS_Os01g038990	695	980	1082	933	1496	870	1183	615
AGIS_Os01g039000	2698	2909	4270	3301	3231	2428	4345	2631
AGIS_Os01g039010	0	0	0	0	0	0	0	0
AGIS_Os01g039020	0	0	0	0	0	0	0	0
AGIS_Os01g039030	0	0	0	0	0	0	0	0
AGIS_Os01g039040	670	852	1062	827	721	530	731	666
AGIS_Os01g039050	41	77	68	43	66	31	41	58
AGIS_Os01g039060	825	1263	1730	1537	660	502	680	806
AGIS_Os01g039070	0	0	0	0	0	0	0	0
AGIS_Os01g039080	0	0	0	0	0	0	0	0
AGIS_Os01g039090	12	44	34	28	14	8	30	25
AGIS_Os01g039100	86	104	23	62	27	7	43	10
AGIS_Os01g039110	63	27	92	134	70	18	56	28
AGIS_Os01g039120	0	0	0	0	0	0	0	0
AGIS_Os01g039130	259	283	336	250	367	343	665	349
AGIS_Os01g039140	4416	5724	8585	5057	6606	4057	6730	7093
AGIS_Os01g039150	1285	1880	2119	1518	1557	1063	1846	1002
AGIS_Os01g039160	39	46	61	104	0	2	0	13
AGIS_Os01g039170	0	0	0	0	0	0	0	0
AGIS_Os01g039180	0	0	0	0	0	0	0	0
AGIS_Os01g039190	1723	2138	2120	2108	437	230	369	423
AGIS_Os01g039200	69	244	179	161	65	39	23	59
AGIS_Os01g039210	60	70	83	76	49	10	35	18
AGIS_Os01g039220	145	164	94	100	54	76	85	43
AGIS_Os01g039230	82	80	40	21	41	16	30	72
AGIS_Os01g039240	0	0	0	0	0	0	0	0
AGIS_Os01g039250	0	0	0	0	0	0	0	12
AGIS_Os01g039260	17	68	67	27	56	49	67	56
AGIS_Os01g039270	20	48	48	76	28	74	86	18
AGIS_Os01g039280	9	70	93	2	8	20	18	36
AGIS_Os01g039290	0	0	0	0	0	0	0	0
AGIS_Os01g039300	0	0	0	0	0	0	0	0
AGIS_Os01g039310	0	0	0	0	0	0	0	0
AGIS_Os01g039320	55	242	363	376	229	61	60	205
AGIS_Os01g039330	0	0	0	0	0	0	0	0
AGIS_Os01g039340	0	0	0	0	0	0	0	0
AGIS_Os01g039350	0	0	0	0	0	0	0	0
AGIS_Os01g039360	0	0	0	0	0	0	0	0
AGIS_Os01g039370	117	132	245	80	98	37	80	151
AGIS_Os01g039380	145	156	309	136	88	54	148	356
AGIS_Os01g039390	0	0	0	0	0	0	0	0
AGIS_Os01g039400	797	2064	1803	1265	501	336	536	291
AGIS_Os01g039410	13627	18853	24560	19224	16815	15563	21733	13256
AGIS_Os01g039420	0	0	6	0	31389	22635	41196	19764
AGIS_Os01g039430	495	1119	1970	757	1143	560	1058	1373
AGIS_Os01g039440	88	75	225	82	158	94	387	120
AGIS_Os01g039450	16	6	10	71	54	20	98	20
AGIS_Os01g039460	61	124	120	33	58	10	102	55
AGIS_Os01g039470	6	4	0	0	0	10	0	0
AGIS_Os01g039480	0	0	0	0	0	0	0	0
AGIS_Os01g039490	9	4	29	0	69	28	0	10
AGIS_Os01g039500	0	0	0	6	0	0	0	0
AGIS_Os01g039510	0	0	0	0	0	0	0	0
AGIS_Os01g039520	357	547	492	385	429	278	549	352
AGIS_Os01g039530	1931	1579	2954	2050	1752	1388	2938	2579
AGIS_Os01g039540	0	0	0	0	0	0	0	0
AGIS_Os01g039550	0	0	0	0	0	0	0	0
AGIS_Os01g039560	0	0	0	0	0	0	0	0
AGIS_Os01g039570	348	273	452	225	240	183	401	323
AGIS_Os01g039580	373	375	540	357	454	325	567	311
AGIS_Os01g039590	473	507	491	241	377	292	391	457
AGIS_Os01g039600	0	114	17	46	10	3	6	17
AGIS_Os01g039610	12731	17762	22495	17260	18514	14248	21242	14442
AGIS_Os01g039620	0	0	0	0	0	0	0	0
AGIS_Os01g039630	0	0	0	0	0	0	0	0
AGIS_Os01g039640	0	0	0	0	0	0	0	0
AGIS_Os01g039650	0	0	0	0	0	0	0	0
AGIS_Os01g039660	8	27	20	12	32	8	2	4
AGIS_Os01g039670	0	0	0	0	0	0	0	0
AGIS_Os01g039680	0	0	0	0	0	0	0	0
AGIS_Os01g039690	0	0	0	0	0	0	0	0
AGIS_Os01g039700	2	0	4	0	8	0	0	0
AGIS_Os01g039710	306	357	302	251	270	242	320	230
AGIS_Os01g039720	1357	1059	1668	1288	797	1033	1752	1316
AGIS_Os01g039730	393	440	346	279	247	236	294	198
AGIS_Os01g039740	0	0	0	0	0	0	0	0
AGIS_Os01g039750	0	0	0	0	0	0	0	0
AGIS_Os01g039760	1883	2269	2786	1914	2157	1318	2191	1865
AGIS_Os01g039770	62	86	225	123	123	34	40	58
AGIS_Os01g039780	0	0	0	0	0	0	0	0
AGIS_Os01g039790	0	0	0	0	0	0	0	0
AGIS_Os01g039800	4	26	6	0	0	0	6	0
AGIS_Os01g039810	35	28	102	42	56	48	24	20
AGIS_Os01g039820	456	265	197	242	160	90	365	488
AGIS_Os01g039830	0	38	7	2	0	7	26	11
AGIS_Os01g039840	0	0	0	0	0	0	0	0
AGIS_Os01g039850	103	102	104	67	75	76	157	88
AGIS_Os01g039860	2	8	14	18	315	270	424	252
AGIS_Os01g039870	446	715	861	1163	22340	27312	56968	30242
AGIS_Os01g039880	38	22	159	46	30	4	38	101
AGIS_Os01g039890	0	0	0	0	0	0	0	0
AGIS_Os01g039900	0	0	0	0	0	0	0	0
AGIS_Os01g039910	0	0	0	0	0	0	0	0
AGIS_Os01g039920	0	0	0	0	0	0	0	0
AGIS_Os01g039930	1	6	0	0	0	0	0	0
AGIS_Os01g039940	3965	5987	6311	4998	4919	3895	5126	3632
AGIS_Os01g039950	466	760	858	495	798	456	742	567
AGIS_Os01g039960	0	0	0	0	10	0	0	0
AGIS_Os01g039970	73	126	232	43	124	54	145	218
AGIS_Os01g039980	148	181	183	158	164	128	202	199
AGIS_Os01g039990	5748	9222	10949	8111	7643	4541	6738	5706
AGIS_Os01g040000	0	0	0	0	0	0	0	0
AGIS_Os01g040010	0	0	0	0	0	0	0	0
AGIS_Os01g040020	0	0	0	0	0	0	0	0
AGIS_Os01g040030	0	0	0	0	0	0	0	0
AGIS_Os01g040040	0	0	0	0	0	0	0	0
AGIS_Os01g040050	81	110	203	77	82	90	102	53
AGIS_Os01g040060	121	198	400	170	55	82	46	129
AGIS_Os01g040070	460	621	211	316	1148	292	637	459
AGIS_Os01g040080	1924	1488	2849	1475	5399	4226	6552	4777
AGIS_Os01g040090	0	0	0	0	0	0	0	0
AGIS_Os01g040100	41	25	27	6	0	17	1	15
AGIS_Os01g040110	2	0	36	0	23	1	7	8
AGIS_Os01g040120	0	12	42	0	527	336	797	461
AGIS_Os01g040130	0	0	0	0	0	0	0	0
AGIS_Os01g040140	0	0	0	0	0	0	0	0
AGIS_Os01g040150	0	0	0	0	0	0	0	0
AGIS_Os01g040160	0	0	0	0	0	0	0	0
AGIS_Os01g040170	62	110	80	82	25	20	10	40
AGIS_Os01g040180	161	258	250	238	43	41	82	65
AGIS_Os01g040190	428	495	858	653	602	416	678	515
AGIS_Os01g040200	0	0	0	0	0	0	0	0
AGIS_Os01g040210	0	0	0	0	0	0	0	0
AGIS_Os01g040220	0	0	0	0	0	0	0	0
AGIS_Os01g040230	0	0	0	0	0	0	0	0
AGIS_Os01g040240	0	0	0	0	0	0	0	0
AGIS_Os01g040250	0	0	0	0	0	0	0	0
AGIS_Os01g040260	89	83	133	136	130	42	65	120
AGIS_Os01g040270	318	521	458	552	452	424	830	358
AGIS_Os01g040280	404	960	723	591	226	232	344	279
AGIS_Os01g040290	158	276	232	169	40	49	69	55
AGIS_Os01g040300	0	0	0	22	0	0	0	0
AGIS_Os01g040310	0	14	6	14	0	0	6	0
AGIS_Os01g040320	0	0	0	0	0	0	0	0
AGIS_Os01g040330	289	467	558	511	450	247	299	367
AGIS_Os01g040340	2163	3201	3077	2635	2770	1595	2405	1512
AGIS_Os01g040350	20	10	72	63	54	52	11	28
AGIS_Os01g040360	8	8	6	32	0	0	19	44
AGIS_Os01g040370	0	0	0	0	0	0	0	0
AGIS_Os01g040380	0	0	0	0	0	0	0	0
AGIS_Os01g040390	300	362	448	351	439	205	248	283
AGIS_Os01g040400	222	309	337	339	319	90	388	237
AGIS_Os01g040410	78	130	168	117	154	110	100	61
AGIS_Os01g040420	1537	1732	2540	1789	1716	1683	2796	1668
AGIS_Os01g040430	0	0	0	0	0	0	0	0
AGIS_Os01g040440	163	119	211	79	195	93	198	150
AGIS_Os01g040450	165	128	252	168	230	125	286	132
AGIS_Os01g040460	373	519	786	512	392	270	522	504
AGIS_Os01g040470	0	0	0	0	0	0	0	0
AGIS_Os01g040480	290	370	357	378	417	302	525	390
AGIS_Os01g040490	0	0	0	0	0	0	0	0
AGIS_Os01g040500	0	0	0	0	0	0	0	0
AGIS_Os01g040510	0	0	0	0	0	0	0	0
AGIS_Os01g040520	1179	1446	1615	1055	1662	1578	2417	1868
AGIS_Os01g040530	870	1289	1011	899	775	676	1117	855
AGIS_Os01g040540	538	779	1060	757	994	750	1162	706
AGIS_Os01g040550	709	1291	1159	1014	464	369	586	454
AGIS_Os01g040560	4	14	26	22	46	12	7	41
AGIS_Os01g040570	52	119	121	38	105	32	79	34
AGIS_Os01g040580	88	129	186	114	118	131	141	113
AGIS_Os01g040590	38	72	60	64	17	1	8	15
AGIS_Os01g040600	119	219	267	150	205	114	101	107
AGIS_Os01g040610	0	18	0	0	32	0	0	5
AGIS_Os01g040620	144	218	330	246	147	225	185	334
AGIS_Os01g040630	550	509	825	549	593	488	925	655
AGIS_Os01g040640	1770	3073	3698	2611	3029	1922	3064	2127
AGIS_Os01g040650	0	0	0	0	0	0	0	0
AGIS_Os01g040660	325	657	562	498	292	265	565	270
AGIS_Os01g040670	1849	3418	3063	2673	3621	3112	4413	3035
AGIS_Os01g040680	154	130	230	102	128	57	92	77
AGIS_Os01g040690	4	0	0	0	0	0	0	0
AGIS_Os01g040700	0	0	0	0	0	0	0	0
AGIS_Os01g040710	1350	2749	2205	1747	1203	831	1487	1107
AGIS_Os01g040720	1162	1243	1521	1189	1011	1212	1819	1284
AGIS_Os01g040730	0	0	0	0	0	0	0	0
AGIS_Os01g040740	13	83	22	24	12	2	45	32
AGIS_Os01g040750	924	2536	1921	1637	1743	952	1762	1348
AGIS_Os01g040760	610	850	933	630	526	462	732	496
AGIS_Os01g040770	1564	4010	7148	2768	2963	961	1729	4195
AGIS_Os01g040780	0	0	0	0	0	0	0	0
AGIS_Os01g040790	435	528	473	328	500	483	539	545
AGIS_Os01g040800	80	65	173	120	87	51	41	35
AGIS_Os01g040810	201	217	363	307	215	167	195	161
AGIS_Os01g040820	6	49	37	18	0	0	26	12
AGIS_Os01g040830	133	57	126	111	113	48	142	101
AGIS_Os01g040840	0	0	0	0	0	0	0	0
AGIS_Os01g040850	0	0	0	0	0	0	0	0
AGIS_Os01g040860	0	0	0	0	0	0	0	0
AGIS_Os01g040870	0	0	0	0	0	0	0	0
AGIS_Os01g040880	0	0	0	0	0	0	0	0
AGIS_Os01g040890	234	305	429	335	731	436	515	570
AGIS_Os01g040900	0	0	0	0	0	0	0	0
AGIS_Os01g040910	0	0	0	0	0	0	0	0
AGIS_Os01g040920	0	4	0	0	0	0	10	5
AGIS_Os01g040930	0	0	0	0	0	0	0	0
AGIS_Os01g040940	0	0	0	0	0	0	0	0
AGIS_Os01g040950	0	0	0	0	0	0	0	0
AGIS_Os01g040960	0	0	0	0	0	0	0	0
AGIS_Os01g040970	79	146	170	126	199	117	200	196
AGIS_Os01g040980	10	16	34	30	195	172	268	85
AGIS_Os01g040990	2	14	18	6	85	172	256	102
AGIS_Os01g041000	12	0	10	24	37	42	58	16
AGIS_Os01g041010	38	85	99	96	72	70	4	49
AGIS_Os01g041020	243	200	458	181	215	155	197	252
AGIS_Os01g041030	0	0	0	0	0	0	0	0
AGIS_Os01g041040	0	0	0	0	0	0	0	0
AGIS_Os01g041050	0	0	0	0	0	0	0	0
AGIS_Os01g041060	0	0	0	0	0	0	0	0
AGIS_Os01g041070	0	0	0	0	0	0	0	0
AGIS_Os01g041080	0	0	0	0	0	0	0	0
AGIS_Os01g041090	257	955	835	736	281	313	162	296
AGIS_Os01g041100	42	24	74	54	33	51	55	50
AGIS_Os01g041110	0	0	0	0	0	0	0	0
AGIS_Os01g041120	0	0	0	0	0	0	0	0
AGIS_Os01g041130	85	4	56	16	25	11	131	93
AGIS_Os01g041140	810	767	1091	840	1018	822	1301	775
AGIS_Os01g041150	1219	1613	2017	1531	1823	1134	1694	1340
AGIS_Os01g041160	362	538	907	588	648	599	912	715
AGIS_Os01g041170	216	215	347	218	382	335	289	312
AGIS_Os01g041180	202	247	365	283	142	170	319	279
AGIS_Os01g041190	7	1	5	25	16	13	24	21
AGIS_Os01g041200	233	210	299	181	194	165	340	188
AGIS_Os01g041210	14	0	11	3	0	0	0	0
AGIS_Os01g041220	781	1145	1102	958	828	583	883	706
AGIS_Os01g041230	2072	2583	3141	2326	2727	1870	2798	2072
AGIS_Os01g041240	135	290	320	233	200	171	326	316
AGIS_Os01g041250	552	589	807	730	400	383	468	493
AGIS_Os01g041260	222	148	261	212	344	231	243	213
AGIS_Os01g041270	677	1197	1144	982	1528	1570	1967	1854
AGIS_Os01g041280	966	983	1358	943	1249	972	1673	1362
AGIS_Os01g041290	46	56	84	58	56	30	38	53
AGIS_Os01g041300	54	91	128	52	174	148	178	173
AGIS_Os01g041310	796	1425	1659	1173	1559	1121	1641	1154
AGIS_Os01g041320	95	154	202	136	175	134	143	140
AGIS_Os01g041330	1020	1066	1217	1174	815	818	1361	823
AGIS_Os01g041340	0	0	0	0	0	0	0	0
AGIS_Os01g041350	0	0	0	0	0	8	0	0
AGIS_Os01g041360	7398	10886	12561	10740	33951	23146	34871	19628
AGIS_Os01g041370	0	0	0	0	22	15	80	15
AGIS_Os01g041380	1639	2363	2861	2181	1208	1181	2089	1435
AGIS_Os01g041390	1308	1705	1841	1590	1991	1538	2007	1611
AGIS_Os01g041400	134	124	212	142	241	171	241	372
AGIS_Os01g041410	0	0	0	0	0	0	0	0
AGIS_Os01g041420	0	0	0	0	0	0	0	0
AGIS_Os01g041430	0	0	0	0	0	0	0	0
AGIS_Os01g041440	66	44	160	154	135	78	72	44
AGIS_Os01g041450	0	0	0	0	0	0	0	0
AGIS_Os01g041460	7	0	17	10	21	0	27	22
AGIS_Os01g041470	222	353	422	259	95	112	204	137
AGIS_Os01g041480	0	0	0	0	0	0	0	0
AGIS_Os01g041490	0	10	48	12	0	0	10	1
AGIS_Os01g041500	0	0	0	0	0	0	0	0
AGIS_Os01g041510	201	332	372	167	106	129	140	135
AGIS_Os01g041520	0	0	0	0	0	0	0	0
AGIS_Os01g041530	0	0	0	0	0	0	0	0
AGIS_Os01g041540	0	10	0	0	0	0	0	4
AGIS_Os01g041550	100	42	60	58	98	113	215	69
AGIS_Os01g041560	29	0	24	7	92	86	109	55
AGIS_Os01g041570	13	0	0	4	10	10	39	2
AGIS_Os01g041580	18	38	21	22	54	24	26	28
AGIS_Os01g041590	32	50	134	74	66	38	106	104
AGIS_Os01g041600	0	0	0	0	0	0	0	0
AGIS_Os01g041610	82	129	279	164	157	74	199	257
AGIS_Os01g041620	370	418	618	548	573	326	446	372
AGIS_Os01g041630	122	177	161	135	177	102	111	92
AGIS_Os01g041640	1934	3526	3345	2686	3368	1353	2420	1329
AGIS_Os01g041650	262	313	343	315	230	243	359	203
AGIS_Os01g041660	10	58	155	34	122	46	0	118
AGIS_Os01g041670	35	92	158	40	40	36	48	156
AGIS_Os01g041680	729	919	989	751	2052	1554	1903	1338
AGIS_Os01g041690	1761	3236	3923	1970	4020	2263	2909	2589
AGIS_Os01g041700	0	0	0	0	0	0	0	0
AGIS_Os01g041710	956	1355	1331	911	682	704	1325	726
AGIS_Os01g041720	1522	1861	1934	1388	390	254	697	372
AGIS_Os01g041730	845	1366	1127	925	915	720	1045	608
AGIS_Os01g041740	19	96	88	100	18	42	51	26
AGIS_Os01g041750	889	1337	1747	1369	1042	736	1393	944
AGIS_Os01g041760	0	0	0	0	0	0	0	0
AGIS_Os01g041770	2542	2488	3842	2789	1686	975	2045	1664
AGIS_Os01g041780	163	359	299	294	86	62	65	79
AGIS_Os01g041790	6	0	4	0	0	14	21	14
AGIS_Os01g041800	310	475	434	273	1242	906	1763	1035
AGIS_Os01g041810	109	150	93	131	139	127	241	205
AGIS_Os01g041820	4536	7324	7734	6337	6289	5037	7468	4601
AGIS_Os01g041830	206	316	245	130	168	23	177	131
AGIS_Os01g041840	10	21	0	10	8	0	10	14
AGIS_Os01g041850	2350	1608	1924	1470	1680	1281	2552	2835
AGIS_Os01g041860	0	0	0	0	0	0	0	0
AGIS_Os01g041870	595	614	1211	751	901	860	1346	927
AGIS_Os01g041880	631	803	731	486	824	368	590	546
AGIS_Os01g041890	637	828	1103	643	469	442	556	614
AGIS_Os01g041900	29	67	69	40	93	41	105	82
AGIS_Os01g041910	0	16	0	0	0	4	4	0
AGIS_Os01g041920	10	0	0	2	0	8	0	4
AGIS_Os01g041930	1245	1741	2084	1206	1612	1111	1739	1213
AGIS_Os01g041940	143	189	273	129	47	64	51	66
AGIS_Os01g041950	0	0	0	0	0	0	0	0
AGIS_Os01g041960	310	327	271	353	206	205	481	342
AGIS_Os01g041970	5	0	0	0	0	0	1	0
AGIS_Os01g041980	0	0	0	0	0	0	0	0
AGIS_Os01g041990	1	0	8	2	30	0	5	2
AGIS_Os01g042000	0	0	0	0	0	0	0	0
AGIS_Os01g042010	322	441	404	437	205	134	425	235
AGIS_Os01g042020	1496	1303	1444	1489	1036	644	2156	880
AGIS_Os01g042030	11	12	50	43	30	26	56	23
AGIS_Os01g042040	33	38	48	22	80	32	36	74
AGIS_Os01g042050	34	107	55	110	44	62	84	48
AGIS_Os01g042060	143	266	317	351	475	186	298	291
AGIS_Os01g042070	156	160	215	103	148	82	229	218
AGIS_Os01g042080	7666	7820	14942	10138	10695	6185	11824	10645
AGIS_Os01g042090	243	204	454	260	292	91	257	289
AGIS_Os01g042100	210	456	376	252	118	89	162	260
AGIS_Os01g042110	79	36	58	32	72	32	3	45
AGIS_Os01g042120	0	0	0	0	0	0	0	0
AGIS_Os01g042130	24	24	59	8	7	0	29	15
AGIS_Os01g042140	329	406	613	451	593	455	810	664
AGIS_Os01g042150	0	0	0	0	0	0	0	0
AGIS_Os01g042160	0	0	0	0	10	0	0	0
AGIS_Os01g042170	106	266	322	224	93	33	92	36
AGIS_Os01g042180	3291	4091	7097	4326	6643	4151	7662	7142
AGIS_Os01g042190	0	0	0	0	0	0	0	0
AGIS_Os01g042200	225	237	187	182	721	463	978	613
AGIS_Os01g042210	278	493	338	453	193	35	110	57
AGIS_Os01g042220	130	151	162	152	129	90	199	149
AGIS_Os01g042230	132	287	217	227	229	145	193	223
AGIS_Os01g042240	481	680	800	701	610	435	872	518
AGIS_Os01g042250	247	373	442	329	286	73	121	206
AGIS_Os01g042260	12	30	20	62	18	12	24	32
AGIS_Os01g042270	193	296	321	128	452	189	394	270
AGIS_Os01g042280	2	18	32	23	32	6	70	23
AGIS_Os01g042290	0	0	2	0	0	0	0	0
AGIS_Os01g042300	136	287	257	178	216	164	203	105
AGIS_Os01g042310	0	0	0	0	0	0	0	0
AGIS_Os01g042320	71	138	167	97	0	93	24	33
AGIS_Os01g042330	143	288	262	249	287	203	264	222
AGIS_Os01g042340	0	0	0	0	0	0	0	0
AGIS_Os01g042350	0	0	0	0	0	0	0	0
AGIS_Os01g042360	600	670	911	714	868	860	1514	815
AGIS_Os01g042370	0	0	0	0	0	0	0	0
AGIS_Os01g042380	97	124	82	40	55	90	115	53
AGIS_Os01g042390	0	0	0	0	0	0	0	0
AGIS_Os01g042400	773	1078	1437	1194	743	837	972	673
AGIS_Os01g042410	1530	1947	2826	2368	1287	971	1479	965
AGIS_Os01g042420	0	0	0	0	0	0	0	0
AGIS_Os01g042430	18	8	10	16	0	6	6	24
