ID,genes,logFC,logCPM,F,PValue,FDR,change,CPM.WTLPmock_1,CPM.WTLPmock_2,CPM.WTLPmock_3,CPM.WTLPmock_4,CPM.WTLPmyc_1,CPM.WTLPmyc_2,CPM.WTLPmyc_3,CPM.WTLPmyc_4
189,AGIS_Os01g001890, 3.537433e-02, 3.8971633518, 1.018596e-02,9.216661e-01,9.657423e-01,Not_significant,8.143014e+00,1.578518e+01,1.769038e+01,1.608724e+01,1.878431e+01,1.131039e+01,8.791254e+00,2.189289e+01
190,AGIS_Os01g001900,-3.302355e-01, 5.8509843994, 4.974028e+00,4.792893e-02,1.740505e-01,Not_significant,6.463833e+01,4.516635e+01,6.016656e+01,8.739746e+01,4.763010e+01,4.025527e+01,4.586104e+01,6.994804e+01
191,AGIS_Os01g001910,-4.084522e+00,-0.5039867574, 3.789066e+00,8.079166e-02,2.433036e-01,Not_significant,0.000000e+00,1.459457e+00,9.952847e-01,1.740309e+00,0.000000e+00,0.000000e+00,5.860836e-01,0.000000e+00
192,AGIS_Os01g001920, 1.627188e-01, 4.7840250556, 7.624629e-01,4.015537e-01,6.329290e-01,Not_significant,2.948681e+01,2.104690e+01,2.372630e+01,2.979748e+01,2.487302e+01,2.967458e+01,2.923092e+01,3.192093e+01
194,AGIS_Os01g001940, 4.247112e+00,-0.4231965799, 7.707645e+00,1.830530e-02,9.167036e-02,Not_significant,0.000000e+00,0.000000e+00,1.605298e-01,1.273397e-01,5.181878e-01,2.614768e+00,1.135537e+00,9.432312e-01
197,AGIS_Os01g001970, 2.445559e-01, 1.6017123955, 2.246912e-01,6.449252e-01,8.137334e-01,Not_significant,4.046218e+00,2.611659e+00,2.311629e+00,1.910095e+00,2.245481e+00,2.553959e+00,3.919434e+00,4.021144e+00
198,AGIS_Os01g001980, 4.485517e-01, 4.7638179766, 4.660712e+00,5.425078e-02,1.882890e-01,Not_significant,3.049837e+01,1.816640e+01,2.250628e+01,2.088370e+01,2.651394e+01,2.973539e+01,3.963391e+01,2.874373e+01
199,AGIS_Os01g001990,-7.500508e-01, 2.3397096606, 4.046276e+00,6.988910e-02,2.214366e-01,Not_significant,6.018749e+00,6.375522e+00,4.302198e+00,7.979952e+00,3.886409e+00,2.189108e+00,3.223460e+00,5.808319e+00
200,AGIS_Os01g002000, 4.230599e-02, 3.2842409052, 2.550726e-02,8.760568e-01,9.447001e-01,Not_significant,1.041901e+01,7.489317e+00,9.150198e+00,1.095121e+01,1.213423e+01,1.033746e+01,7.912129e+00,8.886231e+00
201,AGIS_Os01g002010, 8.429035e-02, 5.9533675417, 3.090183e-01,5.896119e-01,7.765932e-01,Not_significant,5.356181e+01,7.189745e+01,5.490119e+01,5.908560e+01,6.080071e+01,8.196994e+01,6.091607e+01,5.192736e+01
202,AGIS_Os01g002020, 8.226154e-01, 7.3081658720, 2.114022e+01,8.046747e-04,9.852284e-03,Not_significant,1.257362e+02,8.399558e+01,1.346524e+02,1.167705e+02,1.787748e+02,2.181811e+02,2.013564e+02,2.077591e+02
203,AGIS_Os01g002030,-1.255152e+00, 2.4209861983, 9.065202e+00,1.207356e-02,6.922780e-02,Not_significant,5.108350e+00,7.834978e+00,1.017759e+01,6.027411e+00,1.900022e+00,5.472770e+00,1.904772e+00,3.673637e+00
204,AGIS_Os01g002040, 1.222724e-03, 5.7694667545, 6.082125e-05,9.939197e-01,9.973199e-01,Not_significant,4.602573e+01,6.502264e+01,5.502961e+01,5.080853e+01,5.449609e+01,7.108521e+01,4.912113e+01,4.413329e+01
205,AGIS_Os01g002050,-1.020702e-01, 4.8039780251, 3.319244e-01,5.763351e-01,7.678761e-01,Not_significant,2.432789e+01,3.341388e+01,2.912010e+01,2.835430e+01,2.785260e+01,3.168126e+01,2.223455e+01,2.581475e+01
206,AGIS_Os01g002060,-2.342078e-01, 5.6356570995, 2.079188e+00,1.776787e-01,3.926832e-01,Not_significant,5.882190e+01,5.273248e+01,5.101637e+01,5.153012e+01,4.136866e+01,4.998464e+01,5.212481e+01,3.946678e+01
207,AGIS_Os01g002070, 2.055702e+00, 3.6191545008, 1.985628e+01,1.887130e-03,1.828101e-02,UP,1.517332e+00,4.416777e+00,7.930171e+00,6.536769e+00,2.042524e+01,1.836418e+01,1.197808e+01,2.655941e+01
208,AGIS_Os01g002080, 1.133016e+00, 5.3895181051, 3.007676e+01,2.034896e-04,3.535231e-03,UP,1.669065e+01,2.565571e+01,3.647237e+01,2.801473e+01,4.987558e+01,6.451788e+01,4.827864e+01,6.523189e+01
209,AGIS_Os01g002090,-2.486888e-01, 4.4145290637, 1.801200e+00,2.070960e-01,4.309918e-01,Not_significant,1.714585e+01,2.753764e+01,2.417579e+01,2.347294e+01,1.455244e+01,2.049248e+01,2.245433e+01,2.005607e+01
211,AGIS_Os01g002110, 7.472778e+00,-0.7864529445, 1.209907e+01,8.672447e-03,5.460376e-02,Not_significant,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.181878e-01,8.513198e-01,5.128232e-01,2.233969e+00
227,AGIS_Os01g002270,-2.580039e-01, 2.5529249589, 2.593767e-01,6.212600e-01,7.980316e-01,Not_significant,4.906039e+00,6.452335e+00,3.660079e+00,8.574204e+00,3.800044e+00,1.459405e+00,8.315062e+00,9.035162e+00
228,AGIS_Os01g002280,-4.018044e-01, 7.3932274117, 1.035542e+00,3.464091e-01,5.826737e-01,Not_significant,1.160253e+02,1.656483e+02,2.266038e+02,2.112565e+02,1.298061e+02,4.086335e+01,2.165945e+02,2.372475e+02
229,AGIS_Os01g002290,-2.791997e-01, 6.8327999735, 2.700202e-01,6.246788e-01,8.002789e-01,Not_significant,6.934206e+01,1.074237e+02,1.492285e+02,1.197842e+02,7.375540e+01,2.383696e+01,1.295611e+02,2.382404e+02
231,AGIS_Os01g002310, 1.059659e-01,-1.2019339839, 1.490849e-03,9.699774e-01,9.866995e-01,Not_significant,7.586659e-01,0.000000e+00,5.458013e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.860836e-01,8.935875e-01
232,AGIS_Os01g002320,-2.440326e+00, 5.0322628030, 3.437063e+00,1.352309e-01,3.332338e-01,Not_significant,4.501418e+01,6.778792e+01,6.196450e+00,1.022962e+02,8.247823e+00,4.439025e+00,2.029315e+01,6.751550e+00
241,AGIS_Os01g002410,-2.807212e-01, 4.0509658230, 1.052745e+00,3.273043e-01,5.650605e-01,Not_significant,1.689296e+01,1.355758e+01,2.507475e+01,1.655416e+01,1.874113e+01,1.149282e+01,1.040298e+01,1.916249e+01
242,AGIS_Os01g002420, 6.883083e-02, 2.9333481507, 5.777075e-02,8.145553e-01,9.134938e-01,Not_significant,6.575104e+00,8.795147e+00,7.063310e+00,6.791449e+00,6.606895e+00,1.058069e+01,5.824206e+00,8.240862e+00
243,AGIS_Os01g002430, 1.652606e-01, 5.5635981480, 7.843377e-01,3.951059e-01,6.282780e-01,Not_significant,4.380031e+01,3.652483e+01,5.544699e+01,4.147028e+01,4.266413e+01,4.329569e+01,4.641050e+01,6.806158e+01
244,AGIS_Os01g002440, 5.255118e-01, 5.6406534920, 7.240504e+00,2.130163e-02,1.012925e-01,Not_significant,4.643035e+01,3.057178e+01,4.992476e+01,3.722563e+01,4.771646e+01,5.910592e+01,5.739957e+01,7.009697e+01
245,AGIS_Os01g002450, 9.457806e-01, 2.2771918714, 4.373101e+00,6.097097e-02,2.027733e-01,Not_significant,3.388708e+00,7.681351e-01,3.371125e+00,7.258361e+00,4.793238e+00,4.317408e+00,6.043987e+00,8.191219e+00
248,AGIS_Os01g002480,-5.690325e-01, 0.3127508912, 4.727731e-01,5.062098e-01,7.175880e-01,Not_significant,1.416176e+00,2.150778e+00,1.380556e+00,5.942518e-01,1.209105e+00,1.033746e+00,1.025646e+00,3.971500e-01
253,AGIS_Os01g002530,-2.908050e-01, 5.5949164300, 4.780806e-01,5.144659e-01,7.232234e-01,Not_significant,2.579464e+01,4.055753e+01,8.119596e+01,6.074102e+01,5.561883e+01,1.538457e+01,4.311378e+01,6.344471e+01
254,AGIS_Os01g002540, 7.876195e-01, 5.5844907869, 2.035843e+00,2.104445e-01,4.351447e-01,Not_significant,1.421234e+01,3.410520e+01,7.124312e+01,3.064641e+01,6.973945e+01,8.288207e+01,3.809544e+01,4.229647e+01
255,AGIS_Os01g002550,-2.438200e+00, 7.1778219797, 1.737936e+01,8.448273e-03,5.356350e-02,Not_significant,6.564989e+01,2.201091e+02,2.856467e+02,4.267152e+02,4.478007e+01,4.816038e+01,2.622724e+01,4.016179e+01
256,AGIS_Os01g002560,-1.264775e-01, 5.0776508659, 2.524700e-01,6.262051e-01,8.011746e-01,Not_significant,3.429170e+01,2.803693e+01,3.268386e+01,4.503579e+01,3.605724e+01,3.660675e+01,3.685001e+01,1.990714e+01
257,AGIS_Os01g002570,-2.129110e+00, 0.4066895435, 5.545922e+00,3.854260e-02,1.508687e-01,Not_significant,3.641596e+00,1.920338e+00,1.252132e+00,1.061164e+00,9.931934e-01,6.080856e-01,7.326045e-02,3.971500e-01
259,AGIS_Os01g002590,-4.546844e-01, 7.3085812957, 1.282782e+00,2.991251e-01,5.362906e-01,Not_significant,1.058086e+02,1.139528e+02,3.886426e+02,1.315843e+02,1.123172e+02,4.955898e+01,1.419055e+02,2.235954e+02
260,AGIS_Os01g002600, 7.149044e-01, 4.7767868807, 1.086184e+01,7.300159e-03,4.833587e-02,Not_significant,1.350425e+01,2.584775e+01,1.926357e+01,2.546793e+01,3.597087e+01,3.739726e+01,3.201482e+01,2.919052e+01
261,AGIS_Os01g002610, 2.703808e-01, 3.4427041057, 1.187443e+00,2.995589e-01,5.365519e-01,Not_significant,1.036843e+01,1.048504e+01,1.020969e+01,8.022399e+00,9.543293e+00,1.234414e+01,1.362644e+01,1.171592e+01
262,AGIS_Os01g002620,-1.028354e+00, 2.9289025543, 9.110798e+00,1.191285e-02,6.847979e-02,Not_significant,9.862657e+00,1.444094e+01,7.191734e+00,8.913776e+00,2.936398e+00,5.168728e+00,5.824206e+00,5.857962e+00
263,AGIS_Os01g002630, 2.119936e+00, 5.1952642338, 9.885678e+01,9.073685e-07,5.987643e-05,UP,1.299848e+01,1.705260e+01,1.062707e+01,1.379513e+01,4.266413e+01,5.703843e+01,7.201503e+01,6.632405e+01
264,AGIS_Os01g002640,-6.637142e-01, 6.2308117273, 1.212531e+01,5.266464e-03,3.843979e-02,Not_significant,7.682757e+01,1.215574e+02,7.496741e+01,9.631123e+01,5.510064e+01,5.454528e+01,6.974395e+01,5.103377e+01
265,AGIS_Os01g002650, 4.891485e-01, 2.9600897153, 1.854373e+00,2.010004e-01,4.232364e-01,Not_significant,5.765861e+00,5.761013e+00,8.957562e+00,4.966247e+00,1.070922e+01,7.540261e+00,5.824206e+00,1.206343e+01
266,AGIS_Os01g002660, 4.388024e-01, 6.5519086228, 8.896984e+00,1.268936e-02,7.158417e-02,Not_significant,8.244169e+01,6.748067e+01,8.938298e+01,7.937506e+01,1.032057e+02,9.662480e+01,1.109896e+02,1.204357e+02
271,AGIS_Os01g002710, 5.016648e-01, 2.0363228732, 3.564857e-01,5.663603e-01,7.603726e-01,Not_significant,5.614128e+00,1.075389e+00,3.306914e+00,3.353278e+00,7.340995e-01,6.202473e+00,5.604425e+00,6.354400e+00
272,AGIS_Os01g002720, 1.930500e-01, 5.5240065373, 5.003032e-01,4.974013e-01,7.112278e-01,Not_significant,6.261523e+01,3.107107e+01,3.698606e+01,4.253145e+01,3.268902e+01,5.314668e+01,5.835195e+01,5.009054e+01
276,AGIS_Os01g002760,-9.475625e-01, 2.7043424806, 5.007060e+00,4.731603e-02,1.727053e-01,Not_significant,8.345325e+00,1.063867e+01,9.342833e+00,4.966247e+00,2.461392e+00,3.466088e+00,5.018341e+00,7.148700e+00
278,AGIS_Os01g002780,-7.665789e-01, 3.2512316552, 3.183102e+00,1.056587e-01,2.873489e-01,Not_significant,4.602573e+00,2.265999e+01,1.634193e+01,6.536769e+00,5.397790e+00,7.965921e+00,4.029325e+00,7.843712e+00
279,AGIS_Os01g002790,-1.185546e-02, 0.1894272966, 1.557816e-04,9.902692e-01,9.955089e-01,Not_significant,5.057773e-01,1.229016e+00,1.733722e+00,7.640380e-01,1.425017e+00,4.864685e-01,1.245428e+00,9.432312e-01
280,AGIS_Os01g002800,-6.505995e-01, 6.9004052954, 1.945032e+01,1.091727e-03,1.229741e-02,Not_significant,1.596233e+02,1.532046e+02,1.323729e+02,1.380362e+02,9.508747e+01,1.006382e+02,9.575141e+01,8.027394e+01
282,AGIS_Os01g002820,-4.712858e-01, 3.5064603725, 2.643479e+00,1.327670e-01,3.298474e-01,Not_significant,1.137999e+01,1.240538e+01,1.862145e+01,1.035696e+01,1.040694e+01,1.027665e+01,6.959743e+00,9.779819e+00
283,AGIS_Os01g002830,-8.052682e-02, 3.9704711130, 1.790825e-02,8.978041e-01,9.555691e-01,Not_significant,1.269501e+01,5.684200e+00,2.077255e+01,1.905850e+01,1.649565e+01,7.418644e+00,3.699653e+00,3.892070e+01
286,AGIS_Os01g002860,-1.898815e+00, 1.4183183354, 1.056462e+01,7.907398e-03,5.118036e-02,Not_significant,2.832353e+00,7.489317e+00,3.499549e+00,2.631686e+00,8.636464e-01,7.297027e-01,1.611730e+00,8.935875e-01
290,AGIS_Os01g002900,-6.018686e-02, 6.0661862035, 1.313800e-01,7.239974e-01,8.619068e-01,Not_significant,6.135078e+01,8.660724e+01,6.032709e+01,6.634396e+01,6.611213e+01,6.123422e+01,6.996373e+01,6.339507e+01
291,AGIS_Os01g002910,-6.058182e-02, 9.0432126911, 1.245749e-01,7.309158e-01,8.661010e-01,Not_significant,4.931834e+02,5.363119e+02,5.399259e+02,5.778674e+02,5.233697e+02,5.612630e+02,5.776220e+02,4.103056e+02
292,AGIS_Os01g002920, 2.228700e-01, 3.1954902612, 6.839493e-01,4.261222e-01,6.546868e-01,Not_significant,7.586659e+00,9.640096e+00,8.764926e+00,7.513040e+00,1.088194e+01,8.269964e+00,9.560489e+00,1.037554e+01
294,AGIS_Os01g002940,-1.580779e+00, 6.1647940064, 9.497391e+01,1.104257e-06,6.964296e-05,DOWN,7.611948e+01,1.078078e+02,5.830442e+01,1.894390e+02,2.379346e+01,3.058671e+01,2.501844e+01,6.215397e+01
296,AGIS_Os01g002960,-3.342344e+00,-0.6502891223, 1.709692e+00,2.189402e-01,4.464691e-01,Not_significant,0.000000e+00,9.985757e-01,9.952847e-01,5.942518e-01,1.640928e+00,0.000000e+00,0.000000e+00,4.964375e-02
298,AGIS_Os01g002980, 6.937804e-02, 2.9882480592, 5.954825e-02,8.117842e-01,9.125784e-01,Not_significant,6.777415e+00,8.718334e+00,6.549615e+00,8.574204e+00,9.154652e+00,7.053793e+00,6.739962e+00,9.233737e+00
299,AGIS_Os01g002990, 5.574945e-01, 3.0907503365, 2.201529e+00,1.665297e-01,3.771523e-01,Not_significant,6.423371e+00,1.394165e+01,7.127522e+00,2.334560e+00,1.243651e+01,9.303710e+00,8.498213e+00,7.396919e+00
300,AGIS_Os01g003000,-5.319858e-01, 6.7453146042, 8.012948e+00,1.661907e-02,8.633219e-02,Not_significant,9.417573e+01,1.400694e+02,1.376382e+02,1.359988e+02,1.049762e+02,8.239560e+01,8.216160e+01,8.012501e+01
301,AGIS_Os01g003010,-1.215103e+00, 0.7851591581, 2.575489e+00,1.373438e-01,3.358093e-01,Not_significant,1.871376e+00,2.995727e+00,1.284238e+00,2.928812e+00,1.338652e+00,1.459405e+00,8.058650e-01,3.971500e-01
304,AGIS_Os01g003040,-8.258392e-01, 2.0251268334, 4.333440e+00,6.197568e-02,2.048208e-01,Not_significant,6.221060e+00,3.994303e+00,6.549615e+00,3.607957e+00,3.368221e+00,1.824257e+00,3.406611e+00,2.829694e+00
305,AGIS_Os01g003050, 2.896363e-01, 2.1724528296, 2.089975e-01,6.573569e-01,8.217491e-01,Not_significant,1.213865e+00,2.650066e+00,1.098024e+01,2.461900e+00,3.368221e+00,1.702640e+00,3.736283e+00,9.134450e+00
307,AGIS_Os01g003070, 4.744475e-01, 7.2588681035, 9.493340e+00,1.066066e-02,6.311544e-02,Not_significant,1.372174e+02,1.012786e+02,1.255664e+02,1.503457e+02,1.865908e+02,1.549402e+02,1.973270e+02,1.713206e+02
308,AGIS_Os01g003080, 2.875915e-01, 4.6499455246, 2.339516e+00,1.548706e-01,3.614262e-01,Not_significant,2.144496e+01,2.185344e+01,2.179994e+01,2.478879e+01,3.135036e+01,3.003943e+01,2.567779e+01,2.323327e+01
309,AGIS_Os01g003090,-9.260904e-01,-0.8842706659, 4.359664e-01,5.229064e-01,7.295096e-01,Not_significant,3.034664e-01,8.065419e-01,3.210596e-01,7.640380e-01,0.000000e+00,6.080856e-01,3.663023e-01,4.964375e-01
311,AGIS_Os01g003110,-7.963146e-02, 1.7713039709, 1.663307e-02,8.997581e-01,9.560360e-01,Not_significant,2.073687e+00,3.533422e+00,4.141668e+00,3.056152e+00,4.490961e+00,2.797194e+00,8.791254e-01,5.659387e+00
312,AGIS_Os01g003120, 1.182200e+00, 2.0183236290, 6.643642e+00,2.603633e-02,1.159735e-01,Not_significant,1.719643e+00,1.997151e+00,1.926357e+00,4.499335e+00,7.254630e+00,4.682259e+00,5.018341e+00,4.666512e+00
313,AGIS_Os01g003130, 9.275066e-01, 5.9640524856, 3.696537e+01,8.597083e-05,1.836016e-03,Not_significant,3.965294e+01,3.909808e+01,5.666701e+01,3.760765e+01,8.519872e+01,7.667959e+01,9.095285e+01,7.287702e+01
315,AGIS_Os01g003150,-2.843277e-01, 5.2817049884, 2.448666e+00,1.464294e-01,3.494852e-01,Not_significant,4.880751e+01,3.790747e+01,4.385674e+01,3.922062e+01,3.825954e+01,4.183629e+01,2.644702e+01,3.420454e+01
316,AGIS_Os01g003160,-1.273907e-02, 0.0593329681, 1.771028e-04,9.896247e-01,9.953375e-01,Not_significant,4.046218e-01,1.190609e+00,1.316344e+00,7.640380e-01,4.750055e-01,1.581023e+00,3.296720e-01,1.638244e+00
317,AGIS_Os01g003170, 1.179899e-01, 5.8105270696, 4.611717e-01,5.113655e-01,7.211552e-01,Not_significant,3.687116e+01,6.106674e+01,5.721281e+01,6.197197e+01,5.713021e+01,5.667358e+01,6.135563e+01,5.599815e+01
321,AGIS_Os01g003210, 9.644713e-01, 1.0027057808, 1.264917e+00,2.850935e-01,5.224140e-01,Not_significant,5.057773e-01,9.985757e-01,8.989668e-01,2.546793e+00,8.636464e-01,3.587705e+00,5.164862e+00,7.943000e-01
322,AGIS_Os01g003220, 1.154311e+00, 5.1375924642, 2.379358e+01,5.596114e-04,7.558655e-03,UP,1.057074e+01,2.769127e+01,2.693690e+01,2.279380e+01,3.463222e+01,6.664618e+01,3.186830e+01,5.992000e+01
324,AGIS_Os01g003240,-1.486419e+00, 5.5481271613, 5.790460e+01,1.165549e-05,4.188021e-04,DOWN,7.935645e+01,8.606954e+01,4.674627e+01,6.451876e+01,2.375028e+01,2.663415e+01,2.655691e+01,1.995679e+01
325,AGIS_Os01g003250, 5.395539e+00,-0.3310990787, 8.601869e+00,1.386312e-02,7.632123e-02,Not_significant,0.000000e+00,0.000000e+00,0.000000e+00,1.697862e-01,2.418210e+00,6.080856e-01,2.051293e+00,3.971500e-01
326,AGIS_Os01g003260,-2.492139e+00, 0.4342509613, 4.200402e+00,6.549725e-02,2.119755e-01,Not_significant,1.011555e+00,1.997151e+00,2.407947e+00,2.801473e+00,8.636464e-01,5.472770e-01,3.663023e-01,0.000000e+00
328,AGIS_Os01g003280, 2.382251e+00, 4.2486996701, 4.841365e+01,5.178416e-05,1.266777e-03,UP,2.882930e+00,5.722607e+00,7.159628e+00,9.847601e+00,3.830272e+01,2.827598e+01,3.227123e+01,2.700620e+01
329,AGIS_Os01g003290,-1.957360e-01, 5.5472182049, 1.516818e+00,2.442410e-01,4.775190e-01,Not_significant,5.295488e+01,5.423034e+01,4.504466e+01,4.686100e+01,3.843227e+01,5.059272e+01,4.567789e+01,3.961571e+01
330,AGIS_Os01g003300, 1.408641e-01, 4.8655564800, 5.638453e-01,4.687580e-01,6.890253e-01,Not_significant,2.225420e+01,3.011090e+01,3.024381e+01,2.801473e+01,3.450267e+01,2.809355e+01,3.293057e+01,2.636083e+01
332,AGIS_Os01g003320,-1.803214e-01, 4.6878689147, 7.719139e-01,3.987479e-01,6.308386e-01,Not_significant,2.968913e+01,2.811375e+01,2.375841e+01,2.691112e+01,2.016614e+01,2.414100e+01,3.186830e+01,2.085037e+01
333,AGIS_Os01g003330,-3.042057e-01, 0.4553004129, 1.172162e-01,7.386425e-01,8.704203e-01,Not_significant,1.669065e+00,7.681351e-01,1.669510e+00,9.338242e-01,6.909171e-01,2.432342e-01,2.490855e+00,1.737531e+00
336,AGIS_Os01g003360, 1.041123e+00, 0.0483440612, 1.184630e+00,3.001034e-01,5.374078e-01,Not_significant,1.213865e+00,6.913216e-01,2.568477e-01,3.820190e-01,1.597746e+00,2.189108e+00,9.523859e-01,4.467937e-01
337,AGIS_Os01g003370,-6.750308e-03, 1.0371694935, 1.327817e-04,9.910162e-01,9.956625e-01,Not_significant,1.669065e+00,2.150778e+00,2.118993e+00,1.697862e+00,2.072751e+00,1.581023e+00,3.186830e+00,1.191450e+00
339,AGIS_Os01g003390, 1.844789e+00, 0.0939119037, 2.100449e+00,1.756596e-01,3.896788e-01,Not_significant,1.517332e-01,3.840676e-01,3.210596e-01,6.791449e-01,8.636464e-01,3.162045e+00,2.271074e+00,1.489312e-01
342,AGIS_Os01g003420, 8.860890e-01,-0.3493338233, 4.284971e-01,5.264200e-01,7.319347e-01,Not_significant,1.517332e-01,1.113796e+00,9.631787e-02,9.338242e-01,5.181878e-01,8.513198e-01,1.465209e+00,4.467937e-01
344,AGIS_Os01g003440, 1.354492e+00, 1.7148100140, 6.732029e+00,2.526066e-02,1.135775e-01,Not_significant,2.023109e+00,1.421050e+00,1.091603e+00,2.886366e+00,3.627315e+00,5.959239e+00,5.201492e+00,3.475062e+00
345,AGIS_Os01g003450,-1.488110e+00, 5.2517848415, 6.566453e+01,6.488892e-06,2.641143e-04,DOWN,6.585220e+01,5.822464e+01,4.555835e+01,5.433159e+01,2.046842e+01,2.341130e+01,2.124553e+01,1.499241e+01
346,AGIS_Os01g003460,-7.202717e-01, 1.7961515168, 2.580076e+00,1.370287e-01,3.356371e-01,Not_significant,5.462394e+00,3.994303e+00,2.375841e+00,4.838907e+00,2.547757e+00,4.256599e+00,1.318688e+00,2.382900e+00
347,AGIS_Os01g003470,-1.277558e-01, 0.3764525408, 1.399116e-02,9.080133e-01,9.591789e-01,Not_significant,1.618487e+00,6.913216e-01,1.284238e+00,9.338242e-01,1.727293e-01,1.702640e+00,7.692348e-01,2.631119e+00
349,AGIS_Os01g003490,-2.416661e+00, 4.4751117978, 1.436726e+01,1.030693e-02,6.161768e-02,Not_significant,4.506475e+01,4.009665e+01,2.032307e+01,3.883860e+01,4.663691e+00,3.405279e+00,1.805870e+01,6.701906e+00
350,AGIS_Os01g003500,-6.738242e-01, 8.4004699609, 9.090781e+00,1.234964e-02,7.023401e-02,Not_significant,4.326419e+02,4.053833e+02,3.298245e+02,4.827022e+02,2.284777e+02,2.992389e+02,3.375475e+02,1.867101e+02
351,AGIS_Os01g003510,-1.031877e+00, 1.0723478041, 1.773904e+00,2.103200e-01,4.350841e-01,Not_significant,2.023109e+00,2.995727e+00,2.247417e+00,2.334560e+00,8.636464e-01,3.283662e+00,1.831511e-01,2.283612e+00
352,AGIS_Os01g003520, 7.716616e-02, 7.8831159674, 1.898660e-01,6.716077e-01,8.304823e-01,Not_significant,2.330622e+02,1.992158e+02,2.280486e+02,2.507742e+02,1.674179e+02,2.559432e+02,2.637743e+02,2.897209e+02
353,AGIS_Os01g003530,-1.445392e+00, 0.6302250176, 3.534967e+00,8.730783e-02,2.556219e-01,Not_significant,4.248529e+00,2.381219e+00,9.631787e-01,1.273397e+00,9.500111e-01,8.513198e-01,6.227139e-01,4.467937e-01
354,AGIS_Os01g003540,-5.393301e-01, 2.4557302562, 1.462601e+00,2.523210e-01,4.876864e-01,Not_significant,7.434926e+00,5.300132e+00,4.687470e+00,7.640380e+00,4.663691e+00,5.168728e+00,6.410290e+00,1.886462e+00
356,AGIS_Os01g003560,-1.042609e+00, 1.4929569285, 3.522621e+00,8.779104e-02,2.565303e-01,Not_significant,1.820798e+00,5.146505e+00,2.086887e+00,6.197197e+00,1.381834e+00,1.459405e+00,1.978032e+00,1.687887e+00
358,AGIS_Os01g003580, 6.125686e-01, 3.8491975060, 3.812808e+00,7.784361e-02,2.374343e-01,Not_significant,8.193592e+00,4.992878e+00,1.752985e+01,1.693618e+01,2.102979e+01,1.155363e+01,1.296710e+01,2.139646e+01
359,AGIS_Os01g003590,-5.122583e-01, 2.3443884434, 1.324119e+00,2.746906e-01,5.114128e-01,Not_significant,4.450840e+00,4.685624e+00,8.925456e+00,4.923800e+00,4.663691e+00,2.310725e+00,2.857158e+00,7.049412e+00
360,AGIS_Os01g003600, 1.841732e-01, 7.5453138580, 1.124630e+00,3.120604e-01,5.495549e-01,Not_significant,1.418199e+02,1.866568e+02,1.908057e+02,1.801007e+02,2.302481e+02,1.723923e+02,1.894882e+02,2.021493e+02
362,AGIS_Os01g003620,-4.770798e+00,-0.0989041722, 5.636695e+00,3.732242e-02,1.479578e-01,Not_significant,8.598214e-01,1.613084e+00,1.605298e+00,1.103610e+00,1.468199e+00,0.000000e+00,0.000000e+00,0.000000e+00
369,AGIS_Os01g003690,-1.401685e+00, 2.8666987177, 4.863880e+00,5.838201e-02,1.973612e-01,Not_significant,1.638718e+01,8.756740e+00,4.462728e+00,1.112100e+01,1.943204e+00,3.162045e+00,8.791254e+00,3.028269e+00
370,AGIS_Os01g003700, 2.094627e-01, 7.0256085762, 1.983941e+00,1.871033e-01,4.045053e-01,Not_significant,1.300859e+02,1.166413e+02,1.135909e+02,1.222036e+02,1.469063e+02,1.536632e+02,1.358249e+02,1.227690e+02
372,AGIS_Os01g003720, 1.070027e+00,-0.1909650990, 1.022461e+00,3.340503e-01,5.718025e-01,Not_significant,6.069327e-01,4.608811e-01,5.136953e-01,3.395724e-01,6.909171e-01,6.080856e-01,1.245428e+00,1.886462e+00
374,AGIS_Os01g003740,-8.121914e-01, 1.5879177427, 2.956698e+00,1.140053e-01,3.002227e-01,Not_significant,4.804884e+00,4.224743e+00,2.086887e+00,3.989976e+00,2.202298e+00,1.885065e+00,1.794881e+00,2.382900e+00
375,AGIS_Os01g003750, 1.565314e+00, 2.7986253876, 2.279746e+01,6.062674e-04,8.020576e-03,UP,3.894485e+00,2.688473e+00,3.820609e+00,3.438171e+00,8.722829e+00,1.319546e+01,1.040298e+01,8.935875e+00
