GeneID	pho2mockLP_1	pho2mockLP_2	pho2mockLP_3	pho2mockLP_4	pho2mockHP_1	pho2mockHP_2	pho2mockHP_3	pho2mockHP_4
AGIS_Os07g033250	0	0	0	0	0	0	0	0
AGIS_Os07g033260	0	3	7	0	0	0	3	2
AGIS_Os07g033270	972	1599	1512	1379	587	1144	2226	1135
AGIS_Os07g033280	0	26	13	19	2	4	10	0
AGIS_Os07g033290	0	0	0	0	0	0	0	0
AGIS_Os07g033300	11	37	53	8	42	31	38	28
AGIS_Os07g033310	0	3	0	8	0	0	16	4
AGIS_Os07g033320	0	0	0	0	0	0	0	0
AGIS_Os07g033330	0	0	0	0	0	0	0	0
AGIS_Os07g033340	0	0	0	0	0	0	0	0
AGIS_Os07g033350	0	0	0	0	0	0	0	0
AGIS_Os07g033360	0	0	0	0	0	0	0	0
AGIS_Os07g033370	0	2	0	0	0	1	0	2
AGIS_Os07g033380	311	1808	2171	1561	1105	1671	331	1186
AGIS_Os07g033390	204	136	139	92	58	143	162	107
AGIS_Os07g033400	1434	1272	1418	1133	1319	1047	1257	1323
AGIS_Os07g033410	0	0	0	0	0	0	0	0
AGIS_Os07g033420	0	0	0	0	0	0	0	0
AGIS_Os07g033430	1608	1845	1941	2038	2183	1718	1911	2221
AGIS_Os07g033440	184	198	72	146	153	154	156	137
AGIS_Os07g033450	148	538	529	415	428	390	110	284
AGIS_Os07g033460	329	671	627	611	609	560	397	631
AGIS_Os07g033470	3325	4332	4472	3786	4518	3874	3718	4371
AGIS_Os07g033480	0	0	0	0	0	0	0	0
AGIS_Os07g033490	0	0	0	0	0	0	0	0
AGIS_Os07g033500	71	146	84	90	74	121	46	74
AGIS_Os07g033510	0	0	0	0	0	0	0	6
AGIS_Os07g033520	4	24	3	18	0	0	0	12
AGIS_Os07g033530	0	0	0	0	0	0	0	0
AGIS_Os07g033540	21	56	46	22	12	19	30	12
AGIS_Os07g033550	0	0	0	0	0	0	0	0
AGIS_Os07g033560	59	192	76	72	675	42	439	132
AGIS_Os07g033570	479	363	354	517	340	333	403	518
AGIS_Os07g033580	1437	4058	4291	3865	3305	3330	1268	3799
AGIS_Os07g033590	69	168	120	103	96	97	42	62
AGIS_Os07g033600	172	199	228	131	128	182	141	101
AGIS_Os07g033610	194	312	332	244	281	228	100	208
AGIS_Os07g033620	397	806	747	725	1117	867	426	957
AGIS_Os07g033630	148	119	76	133	93	97	124	142
AGIS_Os07g033640	376	455	472	544	299	343	368	446
AGIS_Os07g033650	237	262	206	242	193	217	216	345
AGIS_Os07g033660	8	2	0	2	0	0	18	18
AGIS_Os07g033670	0	0	0	0	0	0	0	0
AGIS_Os07g033680	0	0	0	0	0	0	0	0
AGIS_Os07g033690	0	0	0	0	0	0	0	0
AGIS_Os07g033700	2334	2010	1919	1603	2310	1486	2506	2511
AGIS_Os07g033710	0	0	0	0	0	0	0	0
AGIS_Os07g033720	0	0	0	0	0	0	0	0
AGIS_Os07g033730	0	0	0	0	6	0	0	0
AGIS_Os07g033740	0	0	0	0	0	0	0	0
AGIS_Os07g033750	0	0	0	0	0	0	0	0
AGIS_Os07g033760	0	12	3	0	0	12	0	0
AGIS_Os07g033770	116	178	179	178	112	179	223	252
AGIS_Os07g033780	0	0	0	2	0	1	0	4
AGIS_Os07g033790	0	0	0	0	0	0	0	0
AGIS_Os07g033800	1089	1325	1386	1365	1066	1039	1172	1644
AGIS_Os07g033810	28	36	30	20	0	12	50	44
AGIS_Os07g033820	28	13	31	29	29	31	70	36
AGIS_Os07g033830	29	18	18	4	19	13	1	3
AGIS_Os07g033840	287	264	289	371	188	222	410	269
AGIS_Os07g033850	0	0	0	0	0	0	0	0
AGIS_Os07g033860	0	0	2	0	0	0	0	0
AGIS_Os07g033870	457	803	869	1036	702	773	415	1013
AGIS_Os07g033880	1099	2026	2116	1844	931	1672	1182	1268
AGIS_Os07g033890	316	766	815	814	715	644	414	841
AGIS_Os07g033900	1245	1177	1239	1067	1169	975	1111	1513
AGIS_Os07g033910	76	209	196	202	107	134	80	135
AGIS_Os07g033920	328	289	332	249	149	255	480	229
AGIS_Os07g033930	1920	2297	2407	2344	2385	1625	2589	2648
AGIS_Os07g033940	2909	2535	1279	2979	2543	2223	3291	4419
AGIS_Os07g033950	0	0	0	16	0	0	0	0
AGIS_Os07g033960	14	36	11	21	6	18	0	20
AGIS_Os07g033970	563	650	765	798	704	663	544	857
AGIS_Os07g033980	4625	3203	3424	3746	2113	2086	4576	4434
AGIS_Os07g033990	0	0	0	0	0	0	0	0
AGIS_Os07g034000	0	0	0	0	0	0	0	0
AGIS_Os07g034010	0	0	0	0	0	0	0	0
AGIS_Os07g034020	92	121	127	91	121	110	120	165
AGIS_Os07g034030	14	86	106	77	136	56	22	102
AGIS_Os07g034040	583	555	603	576	581	412	566	695
AGIS_Os07g034050	53	100	98	19	77	19	99	7
AGIS_Os07g034060	449	1632	1834	1242	1151	1291	284	1235
AGIS_Os07g034070	747	2245	2027	1907	1902	1586	643	1621
AGIS_Os07g034080	227	1199	1385	766	939	838	117	578
AGIS_Os07g034090	86	126	114	186	82	87	88	216
AGIS_Os07g034100	74	249	222	263	83	270	149	144
AGIS_Os07g034110	0	0	0	0	0	0	0	0
AGIS_Os07g034120	0	0	0	0	0	0	0	0
AGIS_Os07g034130	0	0	0	0	0	0	0	0
AGIS_Os07g034140	0	0	0	0	0	0	0	0
AGIS_Os07g034150	0	0	0	0	0	0	0	0
AGIS_Os07g034160	7561	9482	11208	8591	9026	7654	8733	11434
AGIS_Os07g034170	237	118	57	74	258	224	269	236
AGIS_Os07g034180	1019	782	1032	984	463	629	697	1013
AGIS_Os07g034190	37	112	69	120	58	93	171	137
AGIS_Os07g034200	720	579	472	578	446	545	933	765
AGIS_Os07g034210	422	227	324	310	310	245	471	327
AGIS_Os07g034220	804	730	725	615	757	634	958	779
AGIS_Os07g034230	519	377	370	326	366	300	328	403
AGIS_Os07g034240	329	363	252	492	136	282	552	473
AGIS_Os07g034250	0	1	4	9	0	0	0	4
AGIS_Os07g034260	324	304	328	372	339	314	581	261
AGIS_Os07g034270	115	88	44	57	41	81	74	103
AGIS_Os07g034280	49	70	72	68	32	42	42	47
AGIS_Os07g034290	813	709	687	830	456	703	905	1209
AGIS_Os07g034300	0	0	0	0	0	0	0	0
AGIS_Os07g034310	0	0	0	0	0	0	0	0
AGIS_Os07g034320	0	0	0	0	0	0	0	0
AGIS_Os07g034330	0	0	0	0	0	0	0	0
AGIS_Os07g034340	855	1199	1081	1155	1097	1066	810	1319
AGIS_Os07g034350	618	541	447	362	488	542	676	599
AGIS_Os07g034360	322	325	177	235	203	238	385	364
AGIS_Os07g034370	650	466	366	372	310	362	633	474
AGIS_Os07g034380	483	330	315	312	175	282	541	488
AGIS_Os07g034390	990	1142	954	1029	911	705	926	1352
AGIS_Os07g034400	1279	924	857	1065	548	756	1098	1211
AGIS_Os07g034410	241	211	207	183	112	215	185	130
AGIS_Os07g034420	193	166	162	212	88	211	113	148
AGIS_Os07g034430	321	481	572	501	254	410	398	348
AGIS_Os07g034440	2712	1561	1286	1844	1262	1161	2270	2468
AGIS_Os07g034450	12	11	25	36	20	34	16	86
AGIS_Os07g034460	6	0	0	0	0	5	18	0
AGIS_Os07g034470	6	20	5	2	15	17	7	1
AGIS_Os07g034480	202	238	334	265	175	180	195	195
AGIS_Os07g034490	0	0	0	0	0	0	0	0
AGIS_Os07g034500	0	0	0	0	0	0	0	0
AGIS_Os07g034510	0	0	0	0	0	0	0	0
AGIS_Os07g034520	0	0	0	0	0	0	0	0
AGIS_Os07g034530	6	0	0	0	4	0	0	0
AGIS_Os07g034540	0	0	0	0	0	0	0	0
AGIS_Os07g034550	24405	13925	11684	17788	10698	12784	21633	25810
AGIS_Os07g034560	0	0	0	0	0	0	0	0
AGIS_Os07g034570	1373	2740	2585	2220	103	2501	4676	853
AGIS_Os07g034580	993	2434	2407	2280	1573	2046	1359	2294
AGIS_Os07g034590	0	0	0	0	0	0	0	0
AGIS_Os07g034600	0	0	0	0	0	0	0	0
AGIS_Os07g034610	197	775	787	575	24	795	1627	255
AGIS_Os07g034620	126	456	407	253	87	327	610	123
AGIS_Os07g034630	406	665	699	504	124	391	672	364
AGIS_Os07g034640	51	0	8	35	0	0	30	50
AGIS_Os07g034650	74	131	128	91	98	116	81	55
AGIS_Os07g034660	4055	6500	7924	5697	3715	3941	5054	4787
AGIS_Os07g034670	71	140	152	108	70	158	47	96
AGIS_Os07g034680	0	0	0	0	0	0	0	0
AGIS_Os07g034690	0	0	1	0	0	0	0	0
AGIS_Os07g034700	0	0	0	0	0	0	0	0
AGIS_Os07g034710	9	8	16	50	2	24	4	19
AGIS_Os07g034720	6	0	3	8	2	2	12	0
AGIS_Os07g034730	12	30	14	9	7	6	18	32
AGIS_Os07g034740	381	514	387	460	248	301	404	494
AGIS_Os07g034750	107	192	205	239	150	133	96	115
AGIS_Os07g034760	155	213	217	302	143	229	123	218
AGIS_Os07g034770	0	6	0	2	10	4	0	0
AGIS_Os07g034780	3538	2834	2498	3024	2656	2490	3689	3721
AGIS_Os07g034790	27	10	4	9	10	6	20	2
AGIS_Os07g034800	68	83	66	82	101	144	46	72
AGIS_Os07g034810	0	3	0	0	0	0	0	0
AGIS_Os07g034820	378	657	823	421	580	543	295	646
AGIS_Os07g034830	4	1	0	0	6	0	0	4
AGIS_Os07g034840	106	196	124	107	113	100	16	163
AGIS_Os07g034850	0	0	0	0	1	0	0	0
AGIS_Os07g034860	0	0	0	0	0	0	0	0
AGIS_Os07g034870	603	582	665	773	562	526	582	602
AGIS_Os07g034880	4	0	0	10	0	2	0	6
AGIS_Os07g034890	84	288	367	193	182	223	156	156
AGIS_Os07g034900	0	0	0	0	0	0	0	0
AGIS_Os07g034910	161	69	138	103	124	110	187	150
AGIS_Os07g034920	10	0	12	4	0	5	12	12
AGIS_Os07g034930	0	22	30	36	12	20	0	10
AGIS_Os07g034940	0	0	0	0	0	0	0	0
AGIS_Os07g034950	0	0	0	0	0	0	0	0
AGIS_Os07g034960	0	0	0	0	0	0	0	0
AGIS_Os07g034970	0	0	0	0	0	0	0	0
AGIS_Os07g034980	0	0	0	0	0	0	0	0
AGIS_Os07g034990	0	0	0	0	0	0	0	0
AGIS_Os07g035000	6	10	0	12	0	0	0	0
AGIS_Os07g035010	0	0	0	0	0	0	0	0
AGIS_Os07g035020	8	8	1	20	2	10	32	7
AGIS_Os07g035030	1061	865	806	726	761	691	1273	1237
AGIS_Os07g035040	0	0	0	0	0	0	0	0
AGIS_Os07g035050	262	270	150	223	191	141	292	432
AGIS_Os07g035060	80	97	54	78	83	86	46	139
AGIS_Os07g035070	433	220	133	177	249	311	260	288
AGIS_Os07g035080	1690	4939	5088	4442	4365	4441	7423	2585
AGIS_Os07g035090	7868	5808	5740	6497	3568	5193	8623	6962
AGIS_Os07g035100	71	86	61	41	53	32	32	56
AGIS_Os07g035110	398	536	541	502	671	597	598	628
AGIS_Os07g035120	1206	1080	994	1123	942	880	1485	1194
AGIS_Os07g035130	60	48	113	125	49	172	124	288
AGIS_Os07g035140	0	0	0	0	0	0	0	0
AGIS_Os07g035150	0	0	0	0	0	0	0	0
AGIS_Os07g035160	8193	5676	4559	5205	4069	4916	6690	9209
AGIS_Os07g035170	587	254	213	256	101	187	390	508
AGIS_Os07g035180	0	0	0	0	0	0	0	0
AGIS_Os07g035190	0	0	0	1	0	0	0	0
AGIS_Os07g035200	4739	2469	2595	2651	2442	2475	4096	3396
AGIS_Os07g035210	779	617	432	574	532	574	891	478
AGIS_Os07g035220	0	0	0	0	0	0	0	0
AGIS_Os07g035230	0	0	0	0	0	0	0	0
AGIS_Os07g035240	86	272	211	148	184	170	134	273
AGIS_Os07g035250	0	0	0	0	0	0	0	0
AGIS_Os07g035260	0	0	0	0	0	0	0	0
AGIS_Os07g035270	0	45	3	8	1	20	0	0
AGIS_Os07g035280	2015	2052	1927	1648	1603	1007	2005	1413
AGIS_Os07g035290	1147	1196	1260	1337	1275	1245	1042	1516
AGIS_Os07g035300	0	0	0	0	0	0	0	0
AGIS_Os07g035310	0	0	0	0	0	0	0	0
AGIS_Os07g035320	523	754	706	557	422	605	513	494
AGIS_Os07g035330	710	657	604	466	644	434	629	465
AGIS_Os07g035340	1717	1225	1328	1184	445	763	1480	1148
AGIS_Os07g035350	0	0	0	0	0	0	0	0
AGIS_Os07g035360	20	23	24	8	13	29	43	51
AGIS_Os07g035370	2362	2572	2614	2779	2541	2676	2542	3209
AGIS_Os07g035380	0	0	1	0	0	0	0	0
AGIS_Os07g035390	0	0	0	0	0	0	0	0
AGIS_Os07g035400	721	364	393	488	315	265	555	611
AGIS_Os07g035410	0	0	0	0	0	0	0	0
AGIS_Os07g035420	2631	2107	2246	1824	1767	1573	2351	2320
AGIS_Os07g035430	1206	1838	1825	2088	1627	1550	1153	1596
AGIS_Os07g035440	0	0	0	0	0	0	0	0
AGIS_Os07g035450	0	0	0	0	0	0	0	0
AGIS_Os07g035460	0	0	0	0	0	0	0	0
AGIS_Os07g035470	10897	7726	5386	6029	5504	5307	10301	7550
AGIS_Os07g035480	115	302	349	194	189	177	111	257
AGIS_Os07g035490	0	0	0	0	0	0	0	0
AGIS_Os07g035500	2370	1694	1454	2111	1567	1635	2228	2126
AGIS_Os07g035510	38	95	100	51	187	90	382	54
AGIS_Os07g035520	95	213	190	208	160	164	237	234
AGIS_Os07g035530	6	8	6	8	4	85	22	0
AGIS_Os07g035540	130	158	153	247	54	153	202	304
AGIS_Os07g035550	0	0	0	0	0	0	0	0
AGIS_Os07g035560	0	0	0	0	0	0	0	0
AGIS_Os07g035570	497	1694	1462	1160	1319	1002	523	1185
AGIS_Os07g035580	15	22	10	18	4	11	42	45
AGIS_Os07g035590	226	623	365	457	522	465	212	556
AGIS_Os07g035600	178	145	113	99	179	86	225	161
AGIS_Os07g035610	765	1183	1225	964	961	1079	1785	954
AGIS_Os07g035620	0	0	0	0	0	0	0	0
AGIS_Os07g035630	444	754	831	752	533	729	454	701
AGIS_Os07g035640	82	52	74	57	58	57	30	88
AGIS_Os07g035650	20	23	86	43	374	20	81	42
AGIS_Os07g035660	2687	3422	3334	2694	2966	3240	3226	3827
AGIS_Os07g035670	628	511	545	452	377	283	670	675
AGIS_Os07g035680	0	0	0	0	0	0	0	0
AGIS_Os07g035690	1175	1269	1526	1349	711	949	947	1279
AGIS_Os07g035700	0	0	0	0	0	0	0	0
AGIS_Os07g035710	17	39	77	55	33	41	26	75
AGIS_Os07g035720	381	395	553	467	475	466	387	522
AGIS_Os07g035730	0	0	0	0	0	0	0	0
AGIS_Os07g035740	28	21	8	16	81	36	36	118
AGIS_Os07g035750	0	0	0	0	0	0	0	0
AGIS_Os07g035760	49	22	85	40	28	4	34	56
AGIS_Os07g035770	0	0	0	0	0	0	0	0
AGIS_Os07g035780	90	156	62	116	62	103	140	86
AGIS_Os07g035790	197	124	130	209	220	168	218	138
AGIS_Os07g035800	159	198	135	181	223	170	348	214
AGIS_Os07g035810	852	753	886	678	791	559	736	1106
AGIS_Os07g035820	307	456	435	418	317	374	285	325
AGIS_Os07g035830	88	89	82	45	34	53	116	58
AGIS_Os07g035840	0	0	0	0	0	0	0	0
AGIS_Os07g035850	0	0	0	0	0	0	0	0
AGIS_Os07g035860	0	0	0	0	0	0	0	0
AGIS_Os07g035870	0	4	4	0	18	6	84	0
AGIS_Os07g035880	12	0	2	1	0	0	0	0
AGIS_Os07g035890	0	0	0	0	0	0	0	0
AGIS_Os07g035900	11	12	3	0	12	7	0	7
AGIS_Os07g035910	20	24	24	25	5	12	12	42
AGIS_Os07g035920	12554	9597	6926	11248	6131	6707	9547	15532
AGIS_Os07g035930	32	11	20	30	0	13	19	33
AGIS_Os07g035940	400	430	296	456	469	464	497	751
AGIS_Os07g035950	0	1	12	20	0	6	30	4
AGIS_Os07g035960	0	0	0	6	0	0	0	0
AGIS_Os07g035970	0	0	0	0	10	0	0	0
AGIS_Os07g035980	0	0	0	0	0	0	0	0
AGIS_Os07g035990	0	0	0	0	0	0	0	0
AGIS_Os07g036000	63	57	49	35	88	14	26	33
AGIS_Os07g036010	0	95	126	56	12	120	0	34
AGIS_Os07g036020	0	7	9	9	19	1	0	0
AGIS_Os07g036030	77	57	4	53	98	76	144	109
AGIS_Os07g036040	339	723	641	526	612	552	454	537
AGIS_Os07g036050	928	2326	2644	1779	1879	1716	1441	2013
AGIS_Os07g036060	596	684	651	633	599	528	712	878
AGIS_Os07g036070	0	0	0	0	0	0	0	0
AGIS_Os07g036080	2382	2632	2291	2077	879	1269	2628	1449
AGIS_Os07g036090	126	190	178	51	313	100	130	106
AGIS_Os07g036100	67	57	38	52	34	30	36	45
AGIS_Os07g036110	1049	721	630	637	503	505	720	816
AGIS_Os07g036120	0	0	0	0	0	0	0	0
AGIS_Os07g036130	0	0	0	0	0	0	0	0
AGIS_Os07g036140	0	0	0	0	0	0	0	0
AGIS_Os07g036150	0	0	0	0	0	0	0	0
AGIS_Os07g036160	8	4	0	2	0	7	0	14
AGIS_Os07g036170	5	10	16	13	0	6	4	5
AGIS_Os07g036180	0	2	0	0	1	0	0	0
AGIS_Os07g036190	0	0	0	0	0	0	0	5
AGIS_Os07g036200	0	0	0	6	1	0	0	12
AGIS_Os07g036210	123	199	196	141	146	204	375	193
AGIS_Os07g036220	87	179	106	109	107	122	103	108
AGIS_Os07g036230	140	175	174	146	125	165	148	170
AGIS_Os07g036240	273	501	435	552	311	392	441	690
AGIS_Os07g036250	0	0	0	0	0	0	0	0
AGIS_Os07g036260	80	543	720	499	458	470	50	374
AGIS_Os07g036270	42	397	498	314	186	269	14	250
AGIS_Os07g036280	0	0	0	0	0	0	0	0
AGIS_Os07g036290	0	0	0	0	0	0	0	0
AGIS_Os07g036300	1686	2613	3455	3441	2894	3209	1829	4194
AGIS_Os07g036310	0	0	0	0	0	0	0	0
AGIS_Os07g036320	144	335	307	323	229	242	254	271
AGIS_Os07g036330	4773	4444	3468	4119	3886	4437	6818	4870
AGIS_Os07g036340	0	0	0	0	0	0	0	0
AGIS_Os07g036350	0	0	0	0	0	0	0	0
AGIS_Os07g036360	0	0	0	0	0	0	0	0
AGIS_Os07g036370	1747	1380	1205	1124	1305	1102	2126	1707
AGIS_Os07g036380	793	837	907	525	1473	478	976	904
AGIS_Os07g036390	296	597	507	478	662	382	444	551
AGIS_Os07g036400	0	0	0	0	0	0	0	0
AGIS_Os07g036410	21	31	15	9	6	26	0	2
AGIS_Os07g036420	0	0	0	10	0	0	0	0
AGIS_Os07g036430	0	0	0	0	0	0	0	0
AGIS_Os07g036440	22	29	12	25	4	3	1	55
AGIS_Os07g036450	182	199	253	237	163	188	231	205
AGIS_Os07g036460	3606	2507	2742	2025	1718	1785	3332	2214
AGIS_Os07g036470	37	335	379	231	111	258	106	191
AGIS_Os07g036480	0	0	0	2	0	0	0	0
AGIS_Os07g036490	176	335	354	299	161	218	275	169
AGIS_Os07g036500	2	4	24	10	6	0	0	5
AGIS_Os07g036510	102	242	313	180	213	187	83	208
AGIS_Os07g036520	87	16	41	33	24	24	47	55
AGIS_Os07g036530	175	386	357	337	343	326	147	329
AGIS_Os07g036540	713	1027	936	932	941	869	839	1071
AGIS_Os07g036550	64	131	156	86	97	135	72	80
AGIS_Os07g036560	6	12	5	24	7	12	0	20
AGIS_Os07g036570	207	95	40	80	86	29	24	148
AGIS_Os07g036580	0	0	0	0	0	0	0	0
AGIS_Os07g036590	5563	2343	2229	4094	1422	1315	2191	3781
AGIS_Os07g036600	5730	1817	1519	3814	1187	1079	1861	4052
AGIS_Os07g036610	4891	1732	1638	2849	1046	995	2070	2955
AGIS_Os07g036620	26	10	0	6	0	0	0	12
AGIS_Os07g036630	4760	2061	1732	2868	1002	1095	2233	3365
AGIS_Os07g036640	2	0	0	0	0	0	0	0
AGIS_Os07g036650	1699	552	662	1157	305	492	630	1221
AGIS_Os07g036660	48	97	80	67	31	89	26	50
AGIS_Os07g036670	300	672	614	425	521	671	360	407
AGIS_Os07g036680	1235	937	592	1047	504	626	838	1216
AGIS_Os07g036690	0	0	0	0	7	0	0	0
AGIS_Os07g036700	14	79	14	18	45	28	6	8
AGIS_Os07g036710	790	939	659	643	1345	889	958	1088
AGIS_Os07g036720	0	0	0	0	0	0	0	0
AGIS_Os07g036730	0	0	0	0	0	0	0	0
AGIS_Os07g036740	0	0	0	0	0	0	0	0
AGIS_Os07g036750	187	137	119	186	52	100	111	321
AGIS_Os07g036760	0	0	0	0	0	0	0	0
AGIS_Os07g036770	24	64	48	45	35	33	77	10
AGIS_Os07g036780	52	88	55	140	34	63	73	82
AGIS_Os07g036790	1919	1683	1725	1595	1258	1591	1899	1592
AGIS_Os07g036800	0	0	0	0	0	0	0	0
AGIS_Os07g036810	0	0	0	0	0	0	0	0
AGIS_Os07g036820	54	78	41	66	62	54	48	55
AGIS_Os07g036830	539	846	862	644	778	591	670	828
AGIS_Os07g036840	0	0	0	0	0	0	0	0
AGIS_Os07g036850	472	297	335	463	311	254	418	569
AGIS_Os07g036860	4	4	13	0	10	3	0	0
AGIS_Os07g036870	390	871	657	661	705	701	589	766
AGIS_Os07g036880	654	728	500	472	500	619	761	554
AGIS_Os07g036890	540	614	681	1047	483	490	590	1066
AGIS_Os07g036900	0	0	0	0	0	0	0	0
AGIS_Os07g036910	177	120	194	155	117	100	221	217
AGIS_Os07g036920	173	143	226	162	160	129	186	244
AGIS_Os07g036930	0	0	11	2	0	4	0	1
AGIS_Os07g036940	1735	1901	2261	2001	1448	1482	2206	1825
AGIS_Os07g036950	578	823	626	801	561	687	769	873
AGIS_Os07g036960	0	0	0	0	0	0	0	0
AGIS_Os07g036970	945	1159	1233	1164	1086	862	1252	903
AGIS_Os07g036980	0	0	0	0	0	0	0	0
AGIS_Os07g036990	0	0	0	0	0	0	0	0
AGIS_Os07g037000	132	231	202	212	186	113	26	107
AGIS_Os07g037010	400	360	303	387	287	360	347	596
AGIS_Os07g037020	3063	2769	2240	2113	2601	2597	3421	2760
AGIS_Os07g037030	187	22	44	10	101	30	136	82
AGIS_Os07g037040	70	12	35	16	40	68	144	54
AGIS_Os07g037050	4986	5449	4269	5267	3440	4684	6364	6359
AGIS_Os07g037060	138	278	219	165	377	194	192	202
AGIS_Os07g037070	2	17	36	41	29	8	0	0
AGIS_Os07g037080	0	0	0	0	0	0	0	0
AGIS_Os07g037090	37	194	173	71	136	120	102	76
AGIS_Os07g037100	5268	5044	2217	1891	2923	2285	4825	2503
AGIS_Os07g037110	0	1	0	0	0	0	0	0
AGIS_Os07g037120	0	0	0	0	0	0	0	0
AGIS_Os07g037130	0	0	0	0	0	0	0	0
AGIS_Os07g037140	0	0	0	0	0	0	0	0
AGIS_Os07g037150	208	176	140	189	96	187	428	133
AGIS_Os07g037160	0	0	0	0	0	0	0	0
AGIS_Os07g037170	0	0	0	0	0	0	0	0
AGIS_Os07g037180	0	0	0	0	0	0	0	0
AGIS_Os07g037190	0	0	0	0	0	0	0	0
AGIS_Os07g037200	0	0	0	0	0	0	0	0
AGIS_Os07g037210	0	0	0	0	0	0	0	0
AGIS_Os07g037220	0	0	0	0	0	0	0	0
AGIS_Os07g037230	0	0	0	0	0	0	0	0
AGIS_Os07g037240	0	0	0	0	0	0	0	3
AGIS_Os07g037250	0	0	0	0	0	0	0	0
AGIS_Os07g037260	39	155	136	79	78	142	34	85
AGIS_Os07g037270	0	27	25	19	19	29	9	6
AGIS_Os07g037280	309	255	308	305	274	234	336	179
AGIS_Os07g037290	277	168	113	253	76	170	234	365
AGIS_Os07g037300	1808	1380	1076	1678	1134	979	1346	1828
AGIS_Os07g037310	0	0	0	0	0	0	0	0
AGIS_Os07g037320	0	0	14	0	0	0	0	0
AGIS_Os07g037330	0	19	0	2	3	0	0	10
AGIS_Os07g037340	1544	2131	2760	1932	2064	1996	2003	2001
AGIS_Os07g037350	26	52	26	16	8	4	30	24
AGIS_Os07g037360	100	117	108	92	100	45	134	71
AGIS_Os07g037370	0	0	0	0	0	0	0	0
AGIS_Os07g037380	281	432	442	416	329	376	292	425
AGIS_Os07g037390	1466	1496	1688	1462	1610	1073	1553	1635
AGIS_Os07g037400	460	462	565	399	368	400	417	496
AGIS_Os07g037410	566	638	825	693	325	625	504	433
AGIS_Os07g037420	1030	1107	1185	1008	1039	885	954	1154
AGIS_Os07g037430	1087	929	722	756	903	674	772	1027
AGIS_Os07g037440	1828	1818	1417	1670	1538	1786	2193	1629
AGIS_Os07g037450	0	0	0	0	0	0	0	0
AGIS_Os07g037460	0	0	0	0	0	0	0	0
AGIS_Os07g037470	0	0	0	0	0	0	0	0
AGIS_Os07g037480	1683	1112	858	1101	894	1136	1687	1072
AGIS_Os07g037490	68	188	201	144	116	192	92	101
AGIS_Os07g037500	1680	1554	1627	1319	1314	1274	1773	1353
AGIS_Os07g037510	5407	3449	3545	3568	3331	3009	5465	4317
AGIS_Os07g037520	93	83	34	29	42	37	36	105
AGIS_Os07g037530	0	40	18	10	0	8	26	4
AGIS_Os07g037540	0	4	0	0	0	0	0	0
AGIS_Os07g037550	8	38	55	2	6	1	15	22
AGIS_Os07g037560	0	0	0	0	0	0	0	0
AGIS_Os07g037570	0	0	0	0	0	0	0	0
AGIS_Os07g037580	0	10	23	1	0	7	12	28
AGIS_Os07g037590	614	1195	1127	908	945	1015	780	980
AGIS_Os07g037600	40	46	31	26	47	33	70	41
AGIS_Os07g037610	143	63	60	32	77	58	71	71
AGIS_Os07g037620	0	0	0	0	0	0	0	0
AGIS_Os07g037630	0	0	0	0	0	0	0	0
AGIS_Os07g037640	0	0	0	0	0	0	0	0
AGIS_Os07g037650	0	0	0	0	0	0	0	0
AGIS_Os07g037660	2	16	0	8	0	17	18	1
AGIS_Os07g037670	31	32	44	55	89	71	111	130
AGIS_Os07g037680	0	0	0	0	0	0	0	0
AGIS_Os07g037690	0	0	0	2	0	0	0	0
AGIS_Os07g037700	0	0	0	0	0	0	0	0
AGIS_Os07g037710	0	0	0	0	0	0	0	0
AGIS_Os07g037720	0	0	0	0	0	0	0	1
AGIS_Os07g037730	16	16	24	11	0	34	0	46
AGIS_Os07g037740	0	0	0	0	0	0	0	0
AGIS_Os07g037750	0	0	0	0	0	0	0	0
AGIS_Os07g037760	1181	425	512	472	712	698	1371	1151
AGIS_Os07g037770	103	70	148	116	74	108	20	69
AGIS_Os07g037780	0	0	6	4	11	6	16	2
AGIS_Os07g037790	0	1	3	1	23	8	0	0
AGIS_Os07g037800	62	24	40	45	12	22	20	26
AGIS_Os07g037810	0	0	0	0	0	1	0	0
AGIS_Os07g037820	250	617	537	399	182	336	429	368
AGIS_Os07g037830	3466	2843	1817	1783	2160	2558	3826	3028
AGIS_Os07g037840	186	500	510	456	371	470	199	599
AGIS_Os07g037850	0	0	0	0	0	0	0	0
AGIS_Os07g037860	3929	2221	2615	1940	1459	1539	2418	2720
AGIS_Os07g037870	362	181	199	148	179	192	249	358
AGIS_Os07g037880	0	0	0	0	0	0	0	0
AGIS_Os07g037890	40	74	64	49	67	70	57	68
AGIS_Os07g037900	89	143	166	102	125	197	198	141
AGIS_Os07g037910	0	0	0	0	0	0	0	0
AGIS_Os07g037920	279	424	359	373	445	303	288	421
AGIS_Os07g037930	2	8	0	0	0	2	0	11
AGIS_Os07g037940	6424	5898	5010	4757	4112	5264	7797	5111
AGIS_Os07g037950	880	675	593	550	575	451	617	570
AGIS_Os07g037960	26633	33752	29987	21153	11820	16092	20065	15529
AGIS_Os07g037970	0	0	0	0	0	0	0	0
AGIS_Os07g037980	31	201	302	247	164	128	11	111
AGIS_Os07g037990	6691	6950	6485	5406	10412	4961	7167	7362
AGIS_Os07g038000	735	644	656	757	490	395	464	471
