GeneID	pho2mycLP_1	pho2mycLP_2	pho2mycLP_3	pho2mycLP_4	pho2mycHP_1	pho2mycHP_2	pho2mycHP_3	pho2mycHP_4
AGIS_Os07g013430	71	71	115	87	83	74	67	77
AGIS_Os07g013440	0	0	0	0	0	0	0	0
AGIS_Os07g013450	0	0	0	0	0	0	0	0
AGIS_Os07g013460	217	321	169	201	42	6	33	47
AGIS_Os07g013470	0	0	0	0	0	0	0	0
AGIS_Os07g013480	0	0	0	0	0	0	0	0
AGIS_Os07g013490	0	0	0	0	0	0	0	0
AGIS_Os07g013500	0	0	0	0	0	0	0	0
AGIS_Os07g013510	0	0	0	0	0	0	0	0
AGIS_Os07g013520	35	76	24	43	60	61	62	113
AGIS_Os07g013530	0	0	0	0	0	0	0	0
AGIS_Os07g013540	0	0	0	0	0	0	0	0
AGIS_Os07g013550	0	0	0	0	0	0	0	0
AGIS_Os07g013560	233	357	288	355	121	208	274	388
AGIS_Os07g013570	26	12	0	22	14	4	13	14
AGIS_Os07g013580	0	0	0	0	0	0	0	0
AGIS_Os07g013590	0	0	0	0	0	0	0	0
AGIS_Os07g013600	0	0	0	0	0	0	0	0
AGIS_Os07g013610	75	56	92	56	65	107	125	119
AGIS_Os07g013620	0	0	0	0	0	6	6	0
AGIS_Os07g013630	0	0	0	0	0	0	0	0
AGIS_Os07g013640	0	0	0	0	0	0	0	0
AGIS_Os07g013650	6	0	0	0	0	0	0	0
AGIS_Os07g013660	13973	10341	9843	11418	11701	11924	11164	15226
AGIS_Os07g013670	0	0	0	0	0	0	0	0
AGIS_Os07g013680	1	0	6	0	15	4	10	9
AGIS_Os07g013690	0	0	0	0	0	0	0	0
AGIS_Os07g013700	0	0	0	0	0	0	0	0
AGIS_Os07g013710	131	202	94	220	153	260	290	252
AGIS_Os07g013720	31	276	6	73	21	19	43	73
AGIS_Os07g013730	0	0	0	0	0	0	0	0
AGIS_Os07g013740	66	161	84	92	33	46	24	113
AGIS_Os07g013750	0	0	0	0	0	0	0	0
AGIS_Os07g013760	0	0	0	0	0	0	0	0
AGIS_Os07g013770	391	363	392	401	383	484	514	551
AGIS_Os07g013780	115	188	174	164	46	62	112	180
AGIS_Os07g013790	0	0	0	0	0	0	0	0
AGIS_Os07g013800	0	0	0	0	0	0	0	0
AGIS_Os07g013810	0	0	0	0	0	0	0	0
AGIS_Os07g013820	0	12	0	0	0	0	0	0
AGIS_Os07g013830	0	0	0	0	0	0	0	0
AGIS_Os07g013840	0	0	0	0	0	0	0	0
AGIS_Os07g013850	23	47	21	17	29	4	9	12
AGIS_Os07g013860	0	0	0	0	0	0	0	0
AGIS_Os07g013870	0	0	0	0	1	0	0	0
AGIS_Os07g013880	577	712	598	696	655	880	1161	836
AGIS_Os07g013890	0	0	0	0	0	0	0	0
AGIS_Os07g013900	0	0	0	0	0	0	0	0
AGIS_Os07g013910	0	0	0	0	0	0	0	0
AGIS_Os07g013920	155	383	212	206	83	82	167	245
AGIS_Os07g013930	0	31	11	0	9	14	21	66
AGIS_Os07g013940	0	0	0	0	0	0	0	0
AGIS_Os07g013950	37	126	84	92	55	119	75	107
AGIS_Os07g013960	18	42	22	29	7	4	24	41
AGIS_Os07g013970	0	0	0	0	0	0	0	0
AGIS_Os07g013980	6	0	0	0	5	3	5	2
AGIS_Os07g013990	1	12	8	18	0	0	0	1
AGIS_Os07g014000	0	0	0	0	0	0	0	0
AGIS_Os07g014010	0	0	0	0	0	0	0	0
AGIS_Os07g014020	0	0	0	0	0	0	0	0
AGIS_Os07g014030	0	0	0	0	0	0	0	0
AGIS_Os07g014040	0	0	0	0	0	0	0	0
AGIS_Os07g014050	0	0	0	0	0	0	0	0
AGIS_Os07g014060	0	0	0	0	0	0	0	0
AGIS_Os07g014070	0	0	0	0	0	0	0	0
AGIS_Os07g014080	0	0	0	0	0	0	0	0
AGIS_Os07g014090	0	0	0	0	0	0	0	0
AGIS_Os07g014100	0	2	0	0	8	0	0	0
AGIS_Os07g014110	0	0	0	0	0	0	0	0
AGIS_Os07g014120	0	1	16	0	0	8	0	0
AGIS_Os07g014130	0	0	0	0	0	0	0	0
AGIS_Os07g014140	0	0	0	0	0	0	0	0
AGIS_Os07g014150	1940	2405	2368	2359	1807	2855	3215	2740
AGIS_Os07g014160	0	0	0	0	0	0	0	0
AGIS_Os07g014170	0	2	0	0	0	0	0	0
AGIS_Os07g014180	0	7	0	0	0	0	8	0
AGIS_Os07g014190	0	0	12	0	0	0	0	0
AGIS_Os07g014200	142	213	284	176	126	96	226	219
AGIS_Os07g014210	0	0	0	0	0	0	0	0
AGIS_Os07g014220	0	0	0	0	0	0	0	0
AGIS_Os07g014230	0	0	0	0	0	0	0	0
AGIS_Os07g014240	8	52	20	24	6	30	38	12
AGIS_Os07g014250	0	0	0	0	0	0	0	0
AGIS_Os07g014260	0	0	0	0	0	0	0	0
AGIS_Os07g014270	0	0	0	0	0	0	0	0
AGIS_Os07g014280	0	0	0	0	0	0	0	0
AGIS_Os07g014290	39	256	15	50	27	12	21	61
AGIS_Os07g014300	1696	2511	2226	2002	1355	2500	2951	2673
AGIS_Os07g014310	0	0	0	0	0	0	0	0
AGIS_Os07g014320	0	0	0	0	0	0	0	0
AGIS_Os07g014330	0	0	0	0	0	0	0	0
AGIS_Os07g014340	0	0	0	0	0	0	0	0
AGIS_Os07g014350	0	0	0	0	0	0	0	0
AGIS_Os07g014360	0	0	0	0	0	0	0	0
AGIS_Os07g014370	0	0	0	0	0	0	0	0
AGIS_Os07g014380	83	112	86	85	68	109	75	90
AGIS_Os07g014390	141	506	189	166	149	165	193	262
AGIS_Os07g014400	60	96	71	59	46	60	88	61
AGIS_Os07g014410	0	0	0	0	0	0	0	0
AGIS_Os07g014420	0	0	0	0	0	0	0	0
AGIS_Os07g014430	0	0	0	0	0	0	0	0
AGIS_Os07g014440	0	0	0	0	0	0	0	0
AGIS_Os07g014450	0	0	0	0	0	0	0	0
AGIS_Os07g014460	290	360	209	232	149	83	193	232
AGIS_Os07g014470	0	0	0	0	0	0	0	0
AGIS_Os07g014480	0	0	0	0	0	0	0	0
AGIS_Os07g014490	0	0	0	0	0	0	0	0
AGIS_Os07g014500	0	0	0	0	0	0	0	0
AGIS_Os07g014510	0	0	0	0	0	0	0	0
AGIS_Os07g014520	0	0	0	0	0	0	0	0
AGIS_Os07g014530	0	0	0	0	0	0	0	0
AGIS_Os07g014540	0	0	0	0	0	0	0	0
AGIS_Os07g014550	0	0	0	0	0	0	0	0
AGIS_Os07g014560	8	4	0	8	0	0	0	16
AGIS_Os07g014570	3	11	4	20	17	30	24	12
AGIS_Os07g014580	0	0	0	0	0	0	0	0
AGIS_Os07g014590	0	0	0	0	0	0	0	12
AGIS_Os07g014600	0	0	0	0	0	0	0	0
AGIS_Os07g014610	0	0	0	0	0	0	0	0
AGIS_Os07g014620	0	0	0	0	0	0	0	0
AGIS_Os07g014630	0	0	0	0	0	0	0	0
AGIS_Os07g014640	0	0	0	0	0	0	0	0
AGIS_Os07g014650	0	0	0	0	0	0	0	0
AGIS_Os07g014660	0	0	0	0	0	0	0	0
AGIS_Os07g014670	0	0	0	0	0	0	0	0
AGIS_Os07g014680	0	0	0	0	0	0	0	0
AGIS_Os07g014690	0	0	0	0	0	0	0	0
AGIS_Os07g014700	0	0	0	0	0	0	0	0
AGIS_Os07g014710	0	0	0	0	0	0	0	0
AGIS_Os07g014720	0	0	0	0	0	0	0	0
AGIS_Os07g014730	0	0	0	0	0	0	0	0
AGIS_Os07g014740	0	0	0	0	0	0	0	0
AGIS_Os07g014750	0	0	0	0	0	0	0	0
AGIS_Os07g014760	0	0	0	0	0	0	0	0
AGIS_Os07g014770	0	0	0	0	0	0	0	0
AGIS_Os07g014780	0	0	0	0	0	0	0	0
AGIS_Os07g014790	2534	4259	3563	3053	3218	5031	5778	4570
AGIS_Os07g014800	321	799	152	219	76	54	41	99
AGIS_Os07g014810	0	0	0	0	0	0	0	0
AGIS_Os07g014820	0	0	0	0	0	0	0	0
AGIS_Os07g014830	0	0	0	0	0	0	0	0
AGIS_Os07g014840	0	0	0	0	0	0	0	0
AGIS_Os07g014850	0	0	0	0	0	0	0	0
AGIS_Os07g014860	0	0	0	0	0	0	0	0
AGIS_Os07g014870	0	0	0	0	0	0	0	0
AGIS_Os07g014880	0	0	0	0	0	0	0	0
AGIS_Os07g014890	0	0	0	0	0	0	0	0
AGIS_Os07g014900	0	0	0	0	0	0	0	0
AGIS_Os07g014910	0	0	0	0	0	0	0	0
AGIS_Os07g014920	0	0	0	0	0	0	0	0
AGIS_Os07g014930	0	0	0	0	0	0	0	0
AGIS_Os07g014940	0	0	0	0	0	0	0	0
AGIS_Os07g014950	0	0	0	0	0	0	0	0
AGIS_Os07g014960	0	0	0	0	0	0	0	0
AGIS_Os07g014970	0	0	0	0	0	0	0	0
AGIS_Os07g014980	0	0	0	0	0	0	0	0
AGIS_Os07g014990	0	0	0	0	0	0	0	0
AGIS_Os07g015000	0	0	0	0	0	0	0	0
AGIS_Os07g015010	0	0	0	0	0	0	0	0
AGIS_Os07g015020	0	0	0	0	0	0	0	0
AGIS_Os07g015030	0	0	0	0	0	0	0	0
AGIS_Os07g015040	0	0	0	0	0	0	0	0
AGIS_Os07g015050	0	0	0	0	0	0	0	0
AGIS_Os07g015060	0	0	0	0	0	0	0	0
AGIS_Os07g015070	0	0	0	0	0	0	0	0
AGIS_Os07g015080	0	0	0	0	0	0	0	0
AGIS_Os07g015090	0	0	0	0	0	0	0	0
AGIS_Os07g015100	0	0	0	0	0	0	0	0
AGIS_Os07g015110	0	0	0	0	0	0	0	0
AGIS_Os07g015120	0	0	0	0	0	0	0	0
AGIS_Os07g015130	411	571	530	420	360	523	494	612
AGIS_Os07g015140	186	292	209	148	134	176	147	149
AGIS_Os07g015150	120	263	268	223	215	198	186	277
AGIS_Os07g015160	0	0	0	0	0	0	0	5
AGIS_Os07g015170	0	0	0	0	0	0	0	0
AGIS_Os07g015180	0	0	0	0	0	0	0	0
AGIS_Os07g015190	18	4	0	0	0	0	0	0
AGIS_Os07g015200	0	0	0	0	0	0	0	0
AGIS_Os07g015210	0	0	0	0	0	0	0	0
AGIS_Os07g015220	8	0	0	0	0	0	0	0
AGIS_Os07g015230	0	0	0	0	0	0	0	0
AGIS_Os07g015240	0	0	0	0	0	0	0	0
AGIS_Os07g015250	0	0	0	0	0	0	0	0
AGIS_Os07g015260	0	0	0	0	0	0	0	0
AGIS_Os07g015270	0	0	0	0	0	0	0	0
AGIS_Os07g015280	0	0	0	0	0	0	0	0
AGIS_Os07g015290	0	0	0	0	0	0	0	0
AGIS_Os07g015300	451	617	481	531	374	475	394	444
AGIS_Os07g015310	0	0	0	0	0	0	0	0
AGIS_Os07g015320	0	0	0	0	0	0	0	0
AGIS_Os07g015330	0	0	0	0	0	0	0	0
AGIS_Os07g015340	0	0	0	0	0	0	0	0
AGIS_Os07g015350	0	0	0	0	0	0	0	0
AGIS_Os07g015360	2	9	24	36	6	14	32	24
AGIS_Os07g015370	0	0	0	0	0	0	0	2
AGIS_Os07g015380	113	68	34	28	28	30	34	9
AGIS_Os07g015390	592	546	469	392	442	610	611	641
AGIS_Os07g015400	149	207	158	178	111	172	186	256
AGIS_Os07g015410	0	0	0	2	0	0	2	8
AGIS_Os07g015420	298	445	461	446	386	414	378	575
AGIS_Os07g015430	109	261	72	140	114	99	84	167
AGIS_Os07g015440	0	0	0	0	0	0	0	0
AGIS_Os07g015450	157	266	238	219	147	170	134	259
AGIS_Os07g015460	0	0	0	0	0	0	0	0
AGIS_Os07g015470	0	0	0	0	0	0	0	0
AGIS_Os07g015480	0	0	0	0	0	0	0	0
AGIS_Os07g015490	0	0	0	0	0	0	0	0
AGIS_Os07g015500	551	601	662	622	1037	1118	1035	1290
AGIS_Os07g015510	0	0	0	0	0	0	0	0
AGIS_Os07g015520	0	0	0	0	0	0	0	0
AGIS_Os07g015530	943	1043	1139	917	846	1054	1087	1258
AGIS_Os07g015540	0	0	0	0	0	0	0	0
AGIS_Os07g015550	0	0	0	0	0	0	0	0
AGIS_Os07g015560	23	101	53	31	37	70	27	71
AGIS_Os07g015570	595	731	602	448	286	378	310	362
AGIS_Os07g015580	0	1	0	1	8	0	14	3
AGIS_Os07g015590	0	0	0	0	0	0	0	0
AGIS_Os07g015600	0	0	0	1	0	0	0	0
AGIS_Os07g015610	0	0	0	0	0	0	0	0
AGIS_Os07g015620	0	0	0	0	0	0	0	0
AGIS_Os07g015630	0	0	0	0	0	0	0	0
AGIS_Os07g015640	0	0	0	0	0	0	0	0
AGIS_Os07g015650	0	0	0	0	0	0	0	0
AGIS_Os07g015660	0	0	0	0	0	0	0	0
AGIS_Os07g015670	0	0	0	0	0	0	0	0
AGIS_Os07g015680	0	0	0	0	0	0	0	0
AGIS_Os07g015690	0	0	0	0	0	0	0	0
AGIS_Os07g015700	0	0	0	0	0	0	0	0
AGIS_Os07g015710	0	0	0	0	0	0	0	0
AGIS_Os07g015720	0	0	0	0	0	0	0	0
AGIS_Os07g015730	34	43	27	15	18	7	26	32
AGIS_Os07g015740	0	0	0	0	0	0	0	0
AGIS_Os07g015750	0	0	0	0	0	0	0	0
AGIS_Os07g015760	0	0	0	0	0	0	0	0
AGIS_Os07g015770	0	0	0	0	0	0	0	0
AGIS_Os07g015780	0	0	0	0	0	0	0	0
AGIS_Os07g015790	0	0	0	0	0	0	0	0
AGIS_Os07g015800	0	0	0	0	0	0	0	0
AGIS_Os07g015810	0	0	0	0	0	0	0	0
AGIS_Os07g015820	0	0	0	0	0	0	0	0
AGIS_Os07g015830	0	0	0	0	0	0	0	0
AGIS_Os07g015840	0	0	0	0	0	0	0	0
AGIS_Os07g015850	0	0	0	0	0	0	0	0
AGIS_Os07g015860	61	289	129	107	69	50	91	99
AGIS_Os07g015870	0	0	0	0	0	0	0	0
AGIS_Os07g015880	0	0	0	0	0	0	0	0
AGIS_Os07g015890	0	0	0	0	0	0	0	0
AGIS_Os07g015900	0	0	0	0	0	0	0	0
AGIS_Os07g015910	0	0	0	0	0	0	0	0
AGIS_Os07g015920	0	0	0	0	0	0	0	0
AGIS_Os07g015930	0	0	0	0	0	0	0	0
AGIS_Os07g015940	0	0	0	0	0	0	0	0
AGIS_Os07g015950	0	0	0	0	0	0	0	0
AGIS_Os07g015960	0	0	0	0	0	0	0	0
AGIS_Os07g015970	0	0	0	0	0	0	0	0
AGIS_Os07g015980	0	0	0	0	0	0	0	0
AGIS_Os07g015990	0	0	0	0	0	0	0	0
AGIS_Os07g016000	0	0	0	0	0	0	0	0
AGIS_Os07g016010	0	0	0	0	0	0	0	0
AGIS_Os07g016020	0	0	0	0	0	0	0	0
AGIS_Os07g016030	0	0	0	0	0	0	0	0
AGIS_Os07g016040	0	0	0	0	0	0	0	0
AGIS_Os07g016050	0	0	0	0	0	0	0	0
AGIS_Os07g016060	0	0	0	0	0	0	0	0
AGIS_Os07g016070	0	0	0	0	0	0	0	0
AGIS_Os07g016080	0	0	0	0	0	0	0	0
AGIS_Os07g016090	0	0	0	0	0	0	0	0
AGIS_Os07g016100	0	0	0	0	0	0	0	0
AGIS_Os07g016110	0	0	0	0	0	0	0	0
AGIS_Os07g016120	0	0	0	0	0	0	0	0
AGIS_Os07g016130	0	0	0	0	0	0	0	0
AGIS_Os07g016140	542	394	236	415	558	550	485	625
AGIS_Os07g016150	0	0	0	0	0	0	0	0
AGIS_Os07g016160	0	0	0	0	0	0	0	0
AGIS_Os07g016170	0	0	0	0	0	0	0	0
AGIS_Os07g016180	0	0	0	0	0	0	0	0
AGIS_Os07g016190	0	0	0	0	0	0	0	0
AGIS_Os07g016200	0	0	0	0	0	0	0	0
AGIS_Os07g016210	0	0	0	0	0	0	0	0
AGIS_Os07g016220	412	629	636	469	467	711	662	611
AGIS_Os07g016230	0	0	0	0	0	0	0	0
AGIS_Os07g016240	0	0	0	0	0	0	0	0
AGIS_Os07g016250	0	0	0	0	0	0	0	0
AGIS_Os07g016260	0	0	0	0	0	0	0	0
AGIS_Os07g016270	0	0	0	0	0	0	0	0
AGIS_Os07g016280	0	7	12	8	13	0	10	0
AGIS_Os07g016290	135	282	267	718	503	267	762	528
AGIS_Os07g016300	0	0	0	0	0	0	0	0
AGIS_Os07g016310	0	0	0	0	0	0	0	0
AGIS_Os07g016320	137	306	193	339	242	185	310	328
AGIS_Os07g016330	74	52	93	105	74	42	125	98
AGIS_Os07g016340	54	75	44	70	49	24	29	79
AGIS_Os07g016350	0	0	0	0	0	0	0	0
AGIS_Os07g016360	0	10	0	0	0	0	0	0
AGIS_Os07g016370	0	0	0	0	0	0	0	0
AGIS_Os07g016380	0	0	0	0	0	0	0	0
AGIS_Os07g016390	0	0	0	0	0	0	1	0
AGIS_Os07g016400	12	68	157	46	160	54	121	247
AGIS_Os07g016410	8	26	0	7	25	10	22	24
AGIS_Os07g016420	230	415	297	310	150	287	269	343
AGIS_Os07g016430	0	0	0	0	0	0	0	0
AGIS_Os07g016440	4	0	0	0	8	0	0	0
AGIS_Os07g016450	0	0	0	0	0	0	0	0
AGIS_Os07g016460	0	4	0	4	2	0	0	6
AGIS_Os07g016470	0	0	0	0	0	0	0	0
AGIS_Os07g016480	0	0	0	0	0	0	0	0
AGIS_Os07g016490	0	0	0	0	0	0	0	0
AGIS_Os07g016500	0	0	0	0	0	0	0	0
AGIS_Os07g016510	0	0	0	0	0	0	0	0
AGIS_Os07g016520	0	0	0	0	0	0	0	0
AGIS_Os07g016530	0	0	0	0	0	0	0	0
AGIS_Os07g016540	0	0	0	0	0	0	0	0
AGIS_Os07g016550	0	0	0	0	0	0	0	0
AGIS_Os07g016560	0	0	0	0	0	0	0	0
AGIS_Os07g016570	0	0	0	0	0	0	0	0
AGIS_Os07g016580	0	0	0	0	0	0	0	0
AGIS_Os07g016590	0	0	0	0	0	0	0	0
AGIS_Os07g016600	0	0	0	0	0	0	0	0
AGIS_Os07g016610	0	0	0	0	0	0	0	0
AGIS_Os07g016620	0	0	0	0	0	0	0	0
AGIS_Os07g016630	0	0	0	0	0	0	0	0
AGIS_Os07g016640	0	0	0	0	0	0	0	0
AGIS_Os07g016650	0	0	0	0	0	0	0	0
AGIS_Os07g016660	84	137	103	132	110	137	130	106
AGIS_Os07g016670	0	0	0	0	0	0	0	0
AGIS_Os07g016680	0	0	0	0	0	0	0	0
AGIS_Os07g016690	0	0	0	0	0	0	0	0
AGIS_Os07g016700	0	0	0	0	0	0	0	0
AGIS_Os07g016710	43	63	53	30	11	44	24	48
AGIS_Os07g016720	0	0	0	0	0	0	0	0
AGIS_Os07g016730	0	0	0	0	0	0	0	0
AGIS_Os07g016740	33	30	13	18	25	11	8	29
AGIS_Os07g016750	0	2	0	0	0	0	2	20
AGIS_Os07g016760	0	0	0	0	0	0	0	0
AGIS_Os07g016770	0	1	0	0	0	0	0	0
AGIS_Os07g016780	0	0	0	0	0	0	0	0
AGIS_Os07g016790	0	0	0	0	0	0	0	0
AGIS_Os07g016800	0	0	0	0	0	0	0	0
AGIS_Os07g016810	0	0	0	0	0	0	0	0
AGIS_Os07g016820	0	0	0	0	0	0	0	0
AGIS_Os07g016830	0	0	0	0	0	0	0	0
AGIS_Os07g016840	0	0	0	0	0	2	0	0
AGIS_Os07g016850	65	54	48	59	52	38	93	68
AGIS_Os07g016860	10	59	12	26	16	2	5	10
AGIS_Os07g016870	163	529	436	919	439	608	1242	456
AGIS_Os07g016880	0	0	0	0	0	0	0	0
AGIS_Os07g016890	0	0	0	0	0	0	0	0
AGIS_Os07g016900	0	0	0	0	0	0	0	0
AGIS_Os07g016910	0	0	0	0	0	0	0	0
AGIS_Os07g016920	0	0	0	0	0	0	0	0
AGIS_Os07g016930	0	0	0	0	0	0	0	0
AGIS_Os07g016940	0	0	0	0	0	0	0	0
AGIS_Os07g016950	0	0	0	0	0	0	0	0
AGIS_Os07g016960	0	0	0	0	0	0	0	0
AGIS_Os07g016970	0	4	3	0	4	0	0	0
AGIS_Os07g016980	0	0	0	0	0	0	0	0
AGIS_Os07g016990	0	0	0	0	0	0	0	0
AGIS_Os07g017000	0	0	0	0	0	0	0	0
AGIS_Os07g017010	0	0	0	0	0	0	0	0
AGIS_Os07g017020	0	0	0	0	0	0	0	0
AGIS_Os07g017030	166	256	200	171	215	252	335	359
AGIS_Os07g017040	171	464	156	220	116	141	167	232
AGIS_Os07g017050	45	79	42	79	50	93	42	142
AGIS_Os07g017060	14	28	39	14	15	16	22	17
AGIS_Os07g017070	2	0	18	0	6	3	15	1
AGIS_Os07g017080	330	233	239	189	455	320	583	1688
AGIS_Os07g017090	22	26	5	0	29	10	26	158
AGIS_Os07g017100	0	0	0	0	0	0	0	0
AGIS_Os07g017110	164	202	138	140	85	127	157	251
AGIS_Os07g017120	28303	21782	27134	26169	6238	8652	10596	16402
AGIS_Os07g017130	0	0	0	0	0	0	0	0
AGIS_Os07g017140	411	663	656	554	556	766	752	789
AGIS_Os07g017150	90	139	90	160	83	146	207	105
AGIS_Os07g017160	0	0	0	0	0	0	0	0
AGIS_Os07g017170	0	0	3	0	0	0	0	0
AGIS_Os07g017180	0	0	0	0	0	0	0	0
AGIS_Os07g017190	0	0	0	0	0	0	0	0
AGIS_Os07g017200	0	0	0	0	0	0	0	0
AGIS_Os07g017210	0	0	0	0	0	0	0	0
AGIS_Os07g017220	0	0	0	0	0	0	0	0
AGIS_Os07g017230	0	0	0	0	0	0	0	0
AGIS_Os07g017240	432	544	544	513	435	542	473	666
AGIS_Os07g017250	0	0	0	0	0	0	0	0
AGIS_Os07g017260	3	6	5	18	24	41	16	40
AGIS_Os07g017270	11	12	14	16	13	13	38	15
AGIS_Os07g017280	0	0	0	0	0	0	0	0
AGIS_Os07g017290	0	0	0	0	0	0	0	0
AGIS_Os07g017300	0	0	0	0	0	0	0	0
AGIS_Os07g017310	0	0	0	0	0	0	0	0
AGIS_Os07g017320	0	0	0	0	0	0	0	0
AGIS_Os07g017330	0	0	0	0	0	0	0	0
AGIS_Os07g017340	0	1	0	6	0	0	0	0
AGIS_Os07g017350	84	97	111	181	83	86	272	153
AGIS_Os07g017360	0	0	0	0	0	0	0	0
AGIS_Os07g017370	0	0	0	0	0	0	0	0
AGIS_Os07g017380	0	0	0	0	0	0	0	0
AGIS_Os07g017390	0	0	0	0	0	0	0	0
AGIS_Os07g017400	0	0	0	0	0	0	0	0
AGIS_Os07g017410	0	0	0	0	0	0	0	0
AGIS_Os07g017420	182	458	147	234	134	144	252	312
AGIS_Os07g017430	6	8	12	13	26	30	20	0
AGIS_Os07g017440	0	0	0	0	0	0	0	0
AGIS_Os07g017450	0	0	0	0	0	0	0	0
AGIS_Os07g017460	678	918	745	970	1375	1300	1444	1124
AGIS_Os07g017470	96	124	70	45	56	76	65	103
AGIS_Os07g017480	369	461	294	463	292	445	461	500
AGIS_Os07g017490	0	0	0	0	0	0	0	0
AGIS_Os07g017500	353	467	446	487	341	626	548	673
AGIS_Os07g017510	0	0	0	0	0	0	0	0
AGIS_Os07g017520	0	0	8	0	0	20	0	0
AGIS_Os07g017530	1242	2488	1419	1394	1142	1168	1518	1648
AGIS_Os07g017540	14	270	82	61	18	10	28	62
AGIS_Os07g017550	13	84	6	32	11	0	12	15
AGIS_Os07g017560	150	242	115	226	92	186	136	196
AGIS_Os07g017570	0	0	0	0	0	0	0	0
AGIS_Os07g017580	0	0	0	0	0	14	2	6
AGIS_Os07g017590	0	0	0	0	0	0	0	0
AGIS_Os07g017610	0	0	0	0	0	2	2	2
AGIS_Os07g017620	0	0	0	0	0	0	0	0
AGIS_Os07g017630	0	0	0	0	0	0	0	0
AGIS_Os07g017640	0	0	0	0	0	0	0	0
AGIS_Os07g017650	12	50	28	30	26	33	14	14
AGIS_Os07g017660	0	0	0	0	0	0	0	0
AGIS_Os07g017670	208	381	304	291	243	428	407	408
AGIS_Os07g017680	0	0	0	0	0	0	0	0
AGIS_Os07g017690	1017	1030	924	1106	1089	1876	1614	1409
AGIS_Os07g017700	0	20	6	16	4	2	0	0
AGIS_Os07g017710	0	0	0	0	0	0	0	0
AGIS_Os07g017720	0	0	0	0	0	0	0	0
AGIS_Os07g017730	0	0	0	0	0	0	0	0
AGIS_Os07g017740	0	0	0	0	3	0	0	0
AGIS_Os07g017750	0	0	0	0	0	0	0	0
AGIS_Os07g017760	0	0	0	0	0	0	0	0
AGIS_Os07g017770	0	0	0	0	0	0	0	0
AGIS_Os07g017780	0	0	0	0	0	0	0	0
AGIS_Os07g017790	0	0	0	0	0	0	0	0
AGIS_Os07g017800	0	0	0	0	0	0	0	0
AGIS_Os07g017810	0	12	0	26	0	3	1	0
AGIS_Os07g017820	0	0	0	0	0	0	0	0
AGIS_Os07g017830	4	22	3	2	16	8	14	17
AGIS_Os07g017840	2	16	14	6	4	0	24	18
AGIS_Os07g017850	0	18	0	0	0	0	0	0
AGIS_Os07g017860	18	12	12	8	8	0	4	29
AGIS_Os07g017870	14	12	20	0	0	6	0	0
AGIS_Os07g017880	0	0	0	0	0	0	0	0
AGIS_Os07g017890	0	0	0	0	0	0	0	0
AGIS_Os07g017900	0	26	6	0	0	0	0	0
AGIS_Os07g017910	14	0	0	3	0	0	0	0
AGIS_Os07g017920	212	421	240	185	259	192	303	360
AGIS_Os07g017930	47	112	89	46	55	147	68	60
AGIS_Os07g017940	0	0	0	0	0	0	0	0
AGIS_Os07g017950	0	0	0	0	0	0	0	0
AGIS_Os07g017960	0	0	0	0	0	0	0	0
AGIS_Os07g017970	0	0	0	0	0	0	0	0
AGIS_Os07g017980	0	0	0	0	0	0	0	0
AGIS_Os07g017990	0	0	0	0	0	0	0	0
AGIS_Os07g018000	0	0	0	0	0	0	0	0
AGIS_Os07g018010	0	0	0	0	0	0	0	0
AGIS_Os07g018020	482	851	416	547	220	321	434	551
AGIS_Os07g018030	0	0	0	0	0	0	0	0
AGIS_Os07g018040	0	0	0	0	0	0	0	0
AGIS_Os07g018050	274	417	304	236	188	308	412	388
AGIS_Os07g018060	0	0	0	0	0	0	0	0
AGIS_Os07g018070	0	0	0	0	0	0	0	0
AGIS_Os07g018080	743	1200	845	807	499	851	720	1207
AGIS_Os07g018090	0	0	0	0	0	0	0	0
AGIS_Os07g018100	0	4	0	0	2	4	0	3
AGIS_Os07g018110	0	0	0	0	0	0	0	0
AGIS_Os07g018120	0	0	0	0	0	0	0	0
AGIS_Os07g018130	0	0	0	0	0	0	0	0
AGIS_Os07g018140	0	0	0	0	0	0	0	0
AGIS_Os07g018150	0	0	0	0	0	0	0	0
AGIS_Os07g018160	0	0	0	0	0	0	0	0
AGIS_Os07g018170	0	0	0	0	0	0	0	0
AGIS_Os07g018180	0	0	0	0	0	0	0	0
AGIS_Os07g018190	0	0	0	0	0	0	0	0
AGIS_Os07g018200	0	0	0	0	0	0	0	0
AGIS_Os07g018210	0	0	0	0	0	0	0	0
AGIS_Os07g018220	0	0	0	0	0	0	0	0
AGIS_Os07g018230	16	0	0	0	1	0	5	0
AGIS_Os07g018240	0	0	0	0	0	0	0	0
AGIS_Os07g018250	0	0	0	0	0	0	0	0
AGIS_Os07g018260	0	0	0	0	0	0	0	0
AGIS_Os07g018270	0	0	0	0	0	0	0	0
AGIS_Os07g018280	0	0	0	0	0	0	0	0
AGIS_Os07g018290	0	0	0	0	0	0	0	0
AGIS_Os07g018300	0	0	0	0	0	0	0	0
AGIS_Os07g018310	0	0	0	0	0	0	0	0
AGIS_Os07g018320	0	0	0	0	0	0	0	0
AGIS_Os07g018330	0	0	0	0	0	0	0	0
AGIS_Os07g018340	0	0	0	0	0	0	0	0
AGIS_Os07g018350	0	0	0	0	0	0	0	0
AGIS_Os07g018360	0	0	0	0	0	0	0	0
AGIS_Os07g018370	0	0	0	0	0	0	0	0
