GeneID	HPmycWT_1	HPmycWT_2	HPmycWT_3	HPmycWT_4	HPmycpho2_1	HPmycpho2_2	HPmycpho2_3	HPmycpho2_4
AGIS_Os01g004630	509	388	623	611	496	567	592	852
AGIS_Os01g004640	3834	1841	1493	3225	870	1061	1279	1332
AGIS_Os01g004650	2160	736	680	1220	367	641	632	550
AGIS_Os01g004660	261	181	98	245	234	269	231	270
AGIS_Os01g004670	90	51	70	44	147	271	250	172
AGIS_Os01g004680	130	40	20	74	30	46	38	28
AGIS_Os01g004690	94	114	122	62	41	87	120	123
AGIS_Os01g004700	72	129	180	200	76	71	79	72
AGIS_Os01g004710	0	6	0	14	14	12	2	9
AGIS_Os01g004720	8	2	0	12	0	0	6	12
AGIS_Os01g004730	8299	4445	2918	5972	2964	4608	4679	3879
AGIS_Os01g004740	40	42	92	30	73	123	80	117
AGIS_Os01g004750	16	45	41	44	18	37	38	51
AGIS_Os01g004760	11492	6644	4243	7779	3974	6609	6327	6221
AGIS_Os01g004770	0	0	0	0	0	0	0	15
AGIS_Os01g004780	54	73	165	61	71	125	89	166
AGIS_Os01g004790	5871	3233	2036	4055	2000	2902	2991	2714
AGIS_Os01g004800	80	129	176	129	107	112	200	200
AGIS_Os01g004810	14	0	0	0	0	0	0	8
AGIS_Os01g004820	0	8	0	0	0	2	0	8
AGIS_Os01g004830	191	244	215	408	102	186	307	267
AGIS_Os01g004840	0	0	3	28	8	23	6	12
AGIS_Os01g004850	0	0	0	0	0	0	0	0
AGIS_Os01g004860	0	0	0	0	0	0	0	0
AGIS_Os01g004870	0	0	0	0	0	0	0	0
AGIS_Os01g004880	0	0	0	0	0	0	0	0
AGIS_Os01g004890	0	0	0	0	0	0	0	0
AGIS_Os01g004900	0	0	0	0	0	0	0	0
AGIS_Os01g004910	0	10	0	0	8	7	0	1
AGIS_Os01g004920	0	0	0	1	0	6	0	0
AGIS_Os01g004930	11	0	0	1	18	0	0	0
AGIS_Os01g004940	0	0	0	0	0	0	0	0
AGIS_Os01g004950	0	0	0	0	0	0	0	0
AGIS_Os01g004960	0	0	0	0	0	0	0	0
AGIS_Os01g004970	0	0	0	0	0	0	0	0
AGIS_Os01g004980	0	0	0	0	0	0	0	0
AGIS_Os01g004990	2049	1318	937	1337	1277	2151	1795	2287
AGIS_Os01g005000	117	70	13	51	39	15	29	45
AGIS_Os01g005010	0	0	0	0	0	0	0	0
AGIS_Os01g005020	58	138	70	157	67	189	140	53
AGIS_Os01g005030	0	0	0	0	0	0	0	0
AGIS_Os01g005040	122	329	398	355	233	296	345	492
AGIS_Os01g005050	2737	1250	1261	1721	1622	1564	1707	1984
AGIS_Os01g005060	3099	1764	1827	2230	1649	2328	2099	2468
AGIS_Os01g005070	0	0	0	0	0	0	0	0
AGIS_Os01g005080	3467	1365	3886	1719	5032	3116	1723	4242
AGIS_Os01g005090	0	0	0	0	0	0	0	0
AGIS_Os01g005100	0	0	0	0	0	0	0	0
AGIS_Os01g005110	0	0	0	8	10	0	0	0
AGIS_Os01g005120	0	0	0	0	0	3	0	0
AGIS_Os01g005130	0	0	0	0	0	0	0	0
AGIS_Os01g005140	0	0	1	0	0	0	0	0
AGIS_Os01g005150	0	0	0	0	0	0	0	0
AGIS_Os01g005160	0	0	0	0	0	0	0	0
AGIS_Os01g005170	0	0	0	0	0	0	0	0
AGIS_Os01g005180	0	0	0	0	0	0	0	0
AGIS_Os01g005190	0	0	0	0	0	4	0	8
AGIS_Os01g005200	0	0	0	5	8	0	12	2
AGIS_Os01g005210	0	4	0	0	0	10	2	8
AGIS_Os01g005220	26	111	36	124	55	72	68	117
AGIS_Os01g005230	18	41	56	38	39	112	90	51
AGIS_Os01g005240	5162	2327	1774	2882	2349	3752	3036	3493
AGIS_Os01g005250	859	839	735	984	610	751	755	886
AGIS_Os01g005260	1118	861	786	894	785	1064	1345	1171
AGIS_Os01g005270	156	56	119	48	78	72	31	104
AGIS_Os01g005280	0	42	62	40	93	17	34	170
AGIS_Os01g005290	125	270	293	359	198	258	262	235
AGIS_Os01g005300	0	2	6	0	0	0	0	2
AGIS_Os01g005310	0	0	0	0	0	6	2	6
AGIS_Os01g005320	511	417	663	809	400	545	572	653
AGIS_Os01g005330	8	16	30	14	18	24	22	49
AGIS_Os01g005340	0	0	0	0	0	0	0	0
AGIS_Os01g005350	1721	949	382	1143	712	551	854	558
AGIS_Os01g005360	445	623	699	620	826	824	822	1149
AGIS_Os01g005370	716	929	1144	998	1062	1404	1679	1682
AGIS_Os01g005380	0	0	0	0	0	0	0	0
AGIS_Os01g005390	0	0	0	0	0	0	0	0
AGIS_Os01g005400	512	1	2	0	2	6	0	0
AGIS_Os01g005410	360	322	412	409	419	422	530	641
AGIS_Os01g005420	0	0	0	0	0	0	0	0
AGIS_Os01g005430	559	606	502	559	569	647	575	790
AGIS_Os01g005440	0	0	0	0	0	0	0	0
AGIS_Os01g005450	162	256	146	135	249	225	200	347
AGIS_Os01g005460	0	0	0	0	0	0	0	0
AGIS_Os01g005470	0	0	0	0	0	0	0	0
AGIS_Os01g005480	0	0	0	0	0	0	0	0
AGIS_Os01g005490	0	0	0	0	0	0	0	0
AGIS_Os01g005500	0	7	10	28	14	0	0	1
AGIS_Os01g005510	28	135	118	26	31	16	10	26
AGIS_Os01g005520	0	0	2	0	2	0	0	4
AGIS_Os01g005530	0	0	0	0	0	0	0	0
AGIS_Os01g005540	0	0	0	0	0	0	0	0
AGIS_Os01g005550	0	0	0	0	0	0	0	0
AGIS_Os01g005560	0	0	0	0	4	8	10	0
AGIS_Os01g005570	0	0	0	0	0	0	0	0
AGIS_Os01g005580	0	0	0	0	0	0	0	0
AGIS_Os01g005590	0	0	0	0	0	0	0	0
AGIS_Os01g005600	0	0	4	0	0	0	0	4
AGIS_Os01g005610	0	0	0	0	0	0	0	0
AGIS_Os01g005620	0	8	0	0	0	0	0	0
AGIS_Os01g005630	0	0	9	10	0	0	0	0
AGIS_Os01g005640	0	0	0	0	0	0	0	0
AGIS_Os01g005650	20	17	4	18	18	20	1	4
AGIS_Os01g005660	149	104	72	50	25	43	93	51
AGIS_Os01g005670	20	11	22	16	4	21	11	5
AGIS_Os01g005680	22	32	85	44	28	136	42	94
AGIS_Os01g005690	0	0	2	28	0	2	8	8
AGIS_Os01g005700	0	0	0	0	0	0	0	0
AGIS_Os01g005710	0	2	2	0	0	0	12	0
AGIS_Os01g005720	0	0	0	0	0	0	0	0
AGIS_Os01g005730	0	10	0	0	0	0	4	9
AGIS_Os01g005740	149	24	40	89	3	45	63	80
AGIS_Os01g005750	0	0	0	0	0	0	0	0
AGIS_Os01g005760	0	0	1	0	0	6	0	4
AGIS_Os01g005770	0	2	20	7	0	6	33	14
AGIS_Os01g005780	36	14	30	34	2	16	46	22
AGIS_Os01g005790	0	7	2	8	9	0	9	0
AGIS_Os01g005800	10	25	11	31	2	10	53	20
AGIS_Os01g005810	248	176	60	141	49	37	94	102
AGIS_Os01g005820	832	481	555	623	532	636	831	793
AGIS_Os01g005830	180	254	302	250	204	270	356	274
AGIS_Os01g005840	72	22	20	46	30	20	48	8
AGIS_Os01g005850	160	125	150	214	92	238	286	177
AGIS_Os01g005860	12	19	20	31	16	48	34	33
AGIS_Os01g005870	604	520	589	928	676	531	619	822
AGIS_Os01g005880	165	229	236	287	311	255	260	337
AGIS_Os01g005890	57	137	140	140	36	71	83	83
AGIS_Os01g005900	287	206	59	182	57	133	200	160
AGIS_Os01g005910	0	0	0	0	0	0	0	0
AGIS_Os01g005920	47	150	348	97	146	228	246	336
AGIS_Os01g005930	0	0	0	0	0	0	0	0
AGIS_Os01g005940	0	0	0	0	0	0	0	0
AGIS_Os01g005950	1503	904	721	1207	590	739	737	933
AGIS_Os01g005960	231	222	130	193	139	167	203	233
AGIS_Os01g005970	732	415	99	422	112	280	187	160
AGIS_Os01g005980	514	1271	597	1102	369	682	708	741
AGIS_Os01g005990	130	344	286	349	239	528	561	483
AGIS_Os01g006000	20	19	0	54	0	0	2	6
AGIS_Os01g006010	24	13	28	41	24	22	24	25
AGIS_Os01g006020	332	252	159	391	220	108	235	242
AGIS_Os01g006030	2727	2602	2478	2809	2147	2478	2916	2732
AGIS_Os01g006040	26	46	16	7	4	64	8	16
AGIS_Os01g006050	4	106	75	43	43	46	65	84
AGIS_Os01g006060	186	78	77	144	22	95	74	36
AGIS_Os01g006070	85	140	143	177	70	104	148	213
AGIS_Os01g006080	365	304	277	333	192	235	470	363
AGIS_Os01g006090	0	0	0	0	0	0	0	0
AGIS_Os01g006100	1369	1829	1442	2194	2123	2523	1991	2484
AGIS_Os01g006110	679	589	398	487	501	667	600	936
AGIS_Os01g006120	830	552	450	728	419	628	510	667
AGIS_Os01g006130	3075	1225	1336	1941	1072	899	1384	1203
AGIS_Os01g006140	1364	806	733	1106	861	1011	987	1145
AGIS_Os01g006150	738	720	569	890	696	993	924	1285
AGIS_Os01g006160	3793	2060	1157	2300	1434	2306	2359	2183
AGIS_Os01g006170	113	148	128	100	149	140	329	227
AGIS_Os01g006180	466	517	105	311	136	202	240	244
AGIS_Os01g006190	107	32	14	22	0	31	29	75
AGIS_Os01g006200	0	0	0	0	0	0	0	0
AGIS_Os01g006210	95	50	123	158	129	60	128	145
AGIS_Os01g006220	468	1818	2745	2405	1566	2062	2273	2637
AGIS_Os01g006230	1656	1046	754	1609	797	1243	1141	1079
AGIS_Os01g006240	0	0	0	0	0	0	0	0
AGIS_Os01g006250	3322	1311	1598	2512	1225	1462	1931	1755
AGIS_Os01g006260	965	610	302	775	484	622	692	679
AGIS_Os01g006270	57	56	41	72	83	52	66	106
AGIS_Os01g006280	0	0	0	0	0	0	0	0
AGIS_Os01g006290	1611	1172	1043	1565	728	1230	1894	952
AGIS_Os01g006300	444	450	408	585	288	444	548	438
AGIS_Os01g006310	218	226	171	190	181	214	173	244
AGIS_Os01g006320	72	15	49	116	20	101	102	57
AGIS_Os01g006330	227	121	183	251	97	140	143	105
AGIS_Os01g006340	0	6	12	46	18	3	0	7
AGIS_Os01g006350	826	668	664	817	511	684	911	756
AGIS_Os01g006360	0	8	0	0	12	12	5	10
AGIS_Os01g006370	0	0	0	0	0	4	4	13
AGIS_Os01g006380	0	0	0	0	0	0	0	0
AGIS_Os01g006390	0	0	0	0	0	0	0	0
AGIS_Os01g006400	0	0	0	0	0	0	0	0
AGIS_Os01g006410	465	302	215	287	219	250	360	345
AGIS_Os01g006420	0	0	0	0	0	0	0	0
AGIS_Os01g006430	815	555	674	776	505	734	746	755
AGIS_Os01g006440	396	236	188	309	228	204	156	306
AGIS_Os01g006450	665	705	658	685	548	924	719	962
AGIS_Os01g006460	206	309	251	224	137	185	174	344
AGIS_Os01g006470	14141	7352	7286	9714	6762	8944	9769	9795
AGIS_Os01g006480	409	122	79	173	68	103	83	80
AGIS_Os01g006490	1600	515	330	722	623	826	949	869
AGIS_Os01g006500	17	1	15	0	17	6	4	8
AGIS_Os01g006510	50	34	44	24	38	33	20	68
AGIS_Os01g006520	880	633	437	685	535	758	537	754
AGIS_Os01g006530	0	0	0	0	0	0	0	0
AGIS_Os01g006540	0	0	0	0	0	0	0	0
AGIS_Os01g006550	0	0	0	0	0	0	0	0
AGIS_Os01g006560	72	28	28	45	26	37	116	70
AGIS_Os01g006570	0	0	0	0	0	0	0	0
AGIS_Os01g006580	1098	817	921	802	1082	1157	1246	1847
AGIS_Os01g006590	200	108	64	63	50	81	113	55
AGIS_Os01g006600	456	122	105	253	57	104	101	47
AGIS_Os01g006610	7	16	19	6	1	15	19	4
AGIS_Os01g006620	1452	933	761	1122	421	973	910	683
AGIS_Os01g006630	23	99	73	116	161	91	110	305
AGIS_Os01g006640	0	0	0	0	0	0	0	0
AGIS_Os01g006650	145	61	104	146	106	63	68	59
AGIS_Os01g006660	562	381	320	401	357	326	345	341
AGIS_Os01g006670	2512	1208	1043	1465	1101	1537	1651	1667
AGIS_Os01g006680	2011	919	682	1375	914	1523	1519	1436
AGIS_Os01g006690	0	0	0	0	2	0	0	0
AGIS_Os01g006700	0	0	0	0	0	0	0	0
AGIS_Os01g006710	4	3	5	16	26	45	21	35
AGIS_Os01g006720	234	23	95	142	43	73	33	94
AGIS_Os01g006730	4	0	6	22	4	6	3	1
AGIS_Os01g006740	0	0	0	0	0	0	0	0
AGIS_Os01g006750	0	0	0	0	0	0	0	0
AGIS_Os01g006760	0	0	0	0	0	0	0	0
AGIS_Os01g006770	880	672	537	733	642	1174	1059	1191
AGIS_Os01g006780	12	26	28	25	30	16	11	27
AGIS_Os01g006790	279	269	235	262	246	388	426	418
AGIS_Os01g006800	1	82	63	24	23	53	29	56
AGIS_Os01g006810	1424	561	259	576	395	491	712	450
AGIS_Os01g006820	788	324	174	379	330	509	517	347
AGIS_Os01g006830	387	573	306	678	290	544	647	413
AGIS_Os01g006840	212	105	129	157	179	202	211	198
AGIS_Os01g006850	1165	998	618	1125	566	1080	866	868
AGIS_Os01g006860	0	0	0	0	0	0	0	0
AGIS_Os01g006870	14	6	6	0	1	0	15	2
AGIS_Os01g006880	954	1368	1488	1754	1072	1552	1764	1911
AGIS_Os01g006890	1327	359	902	857	1875	2857	3070	3639
AGIS_Os01g006900	0	0	0	0	0	0	0	0
AGIS_Os01g006910	0	0	0	0	1	0	0	0
AGIS_Os01g006920	11	6	29	8	21	34	30	27
AGIS_Os01g006930	448	1222	1277	1085	1188	1348	1463	1931
AGIS_Os01g006940	290	228	240	368	210	234	264	313
AGIS_Os01g006950	382	300	279	467	209	277	308	325
AGIS_Os01g006960	120	45	45	79	61	55	105	38
AGIS_Os01g006970	279	149	184	197	132	182	185	194
AGIS_Os01g006980	938	468	454	573	416	290	430	381
AGIS_Os01g006990	0	0	0	0	0	0	0	0
AGIS_Os01g007000	292	257	215	372	255	110	237	273
AGIS_Os01g007010	0	0	0	0	0	0	0	0
AGIS_Os01g007020	0	0	0	0	0	0	0	0
AGIS_Os01g007030	44	53	138	150	62	116	139	110
AGIS_Os01g007040	3405	1006	1265	1628	3463	2165	1980	2586
AGIS_Os01g007050	0	0	0	0	0	0	0	0
AGIS_Os01g007060	1725	1303	1123	1520	1015	1447	1445	1378
AGIS_Os01g007070	3036	2166	1598	2578	1632	2327	2340	2233
AGIS_Os01g007080	30	152	391	257	266	239	323	419
AGIS_Os01g007090	433	1451	1218	1683	1072	1188	1201	1436
AGIS_Os01g007100	480	357	126	294	47	95	177	108
AGIS_Os01g007110	1104	964	516	913	370	805	860	658
AGIS_Os01g007120	52	56	59	18	103	42	112	112
AGIS_Os01g007130	14	4	0	0	0	0	4	0
AGIS_Os01g007140	726	422	309	404	417	529	569	338
AGIS_Os01g007150	0	0	0	0	0	0	0	0
AGIS_Os01g007160	0	0	0	0	0	0	0	0
AGIS_Os01g007170	0	0	0	0	0	0	0	0
AGIS_Os01g007180	56	105	188	142	82	159	205	264
AGIS_Os01g007190	296	167	115	228	95	143	248	114
AGIS_Os01g007200	8	1	0	6	0	0	0	0
AGIS_Os01g007210	132	169	207	171	86	228	246	160
AGIS_Os01g007220	110	112	87	121	54	108	111	146
AGIS_Os01g007230	4040	4576	3822	4855	2730	4209	4989	4615
AGIS_Os01g007240	0	0	0	0	0	0	0	0
AGIS_Os01g007250	1070	471	368	817	425	836	576	671
AGIS_Os01g007260	0	0	0	0	0	0	0	0
AGIS_Os01g007270	31	15	20	81	46	35	58	72
AGIS_Os01g007280	0	0	0	0	0	0	0	0
AGIS_Os01g007290	0	0	0	0	0	0	0	0
AGIS_Os01g007300	0	0	0	0	0	0	12	5
AGIS_Os01g007310	0	0	0	0	0	0	0	0
AGIS_Os01g007320	694	370	280	540	276	395	339	255
AGIS_Os01g007330	2950	1423	961	2039	1112	1444	1334	1479
AGIS_Os01g007340	724	412	266	523	153	306	319	280
AGIS_Os01g007350	85	194	70	104	136	97	149	159
AGIS_Os01g007360	193	148	146	234	146	153	114	125
AGIS_Os01g007370	29996	22306	25532	32803	17697	19394	22784	26445
AGIS_Os01g007380	22	24	20	43	20	20	52	53
AGIS_Os01g007390	0	0	0	0	0	0	0	0
AGIS_Os01g007400	0	0	0	0	0	0	0	0
AGIS_Os01g007410	0	2	1	0	0	4	0	4
AGIS_Os01g007420	303	889	1568	1062	1040	848	1241	1767
AGIS_Os01g007430	616	511	422	472	522	585	672	634
AGIS_Os01g007440	798	442	476	503	371	546	671	592
AGIS_Os01g007450	1844	934	672	1192	582	491	466	1788
AGIS_Os01g007460	102	0	24	36	44	77	61	66
AGIS_Os01g007470	22	24	2	16	4	0	0	0
AGIS_Os01g007480	1640	933	618	1559	788	782	858	801
AGIS_Os01g007490	594	381	163	432	194	325	205	335
AGIS_Os01g007500	48	69	60	103	93	123	128	88
AGIS_Os01g007510	3601	2477	2202	3613	1730	1896	2189	2639
AGIS_Os01g007520	89	15	18	10	28	152	132	82
AGIS_Os01g007530	459	241	338	369	204	267	346	398
AGIS_Os01g007540	338	160	129	145	86	76	88	41
AGIS_Os01g007550	0	0	29	8	5	0	8	3
AGIS_Os01g007560	0	32	39	26	33	19	27	50
AGIS_Os01g007570	94	100	125	120	95	110	175	112
AGIS_Os01g007580	0	14	36	25	10	32	4	16
AGIS_Os01g007590	399	382	489	615	284	562	572	540
AGIS_Os01g007600	0	0	0	3	0	0	0	10
AGIS_Os01g007610	739	443	438	502	201	352	354	307
AGIS_Os01g007620	1684	1110	845	1050	476	858	746	728
AGIS_Os01g007630	1446	2587	3243	3387	1720	2445	2812	2935
AGIS_Os01g007640	0	0	0	0	0	0	0	0
AGIS_Os01g007650	12	4	8	6	8	1	0	22
AGIS_Os01g007660	2802	3530	3797	4895	2046	2098	2472	3088
AGIS_Os01g007670	11302	6240	4787	6673	6374	6790	7071	6853
AGIS_Os01g007680	1319	988	978	1642	818	768	974	1143
AGIS_Os01g007690	204	188	115	146	571	206	143	150
AGIS_Os01g007700	0	0	0	0	0	0	0	0
AGIS_Os01g007710	0	0	0	0	0	0	0	0
AGIS_Os01g007720	5720	3996	2182	5227	2014	2260	2016	2493
AGIS_Os01g007730	0	0	6	0	0	0	0	0
AGIS_Os01g007740	458	100	288	229	1205	277	244	758
AGIS_Os01g007750	0	0	0	0	0	0	0	0
AGIS_Os01g007760	613	471	359	493	364	295	442	505
AGIS_Os01g007770	0	2	0	0	0	0	0	0
AGIS_Os01g007780	38	0	0	0	1	0	0	4
AGIS_Os01g007790	107	60	14	109	111	193	331	175
AGIS_Os01g007800	0	0	0	0	0	0	0	0
AGIS_Os01g007810	0	0	0	0	0	0	0	0
AGIS_Os01g007820	0	0	0	0	0	0	0	0
AGIS_Os01g007830	6	0	1	16	16	66	90	8
AGIS_Os01g007840	2109	2579	2343	2960	2049	2908	3770	4209
AGIS_Os01g007850	0	0	0	0	0	0	0	0
AGIS_Os01g007860	0	0	0	0	0	0	0	0
AGIS_Os01g007870	1246	172	321	894	1847	3919	4899	2413
AGIS_Os01g007880	114	28	41	52	20	8	29	39
AGIS_Os01g007890	0	0	0	0	0	0	0	0
AGIS_Os01g007900	1815	2155	2771	3179	2713	2433	2857	4007
AGIS_Os01g007910	323	403	515	497	505	236	476	686
AGIS_Os01g007920	276	228	122	239	160	148	143	151
AGIS_Os01g007930	53	14	17	21	14	22	35	24
AGIS_Os01g007940	328	357	434	350	248	266	169	280
AGIS_Os01g007950	109	37	7	8	24	39	30	73
AGIS_Os01g007960	1733	982	1041	1486	637	727	707	1043
AGIS_Os01g007970	8	68	72	95	77	107	84	119
AGIS_Os01g007980	20	54	108	58	44	57	95	165
AGIS_Os01g007990	8241	4028	4457	5081	4135	5026	5499	6780
AGIS_Os01g008000	0	0	0	0	0	0	0	0
AGIS_Os01g008010	0	23	0	0	0	6	20	6
AGIS_Os01g008020	0	0	2	0	0	0	0	0
AGIS_Os01g008030	0	6	0	0	0	0	0	0
AGIS_Os01g008040	12	16	19	8	26	28	6	49
AGIS_Os01g008050	0	0	0	0	0	8	2	18
AGIS_Os01g008060	0	0	0	0	0	0	0	0
AGIS_Os01g008070	0	0	0	0	19	0	9	54
AGIS_Os01g008080	757	404	318	939	456	494	509	556
AGIS_Os01g008090	1290	625	605	1034	581	702	765	728
AGIS_Os01g008100	0	0	0	0	0	0	0	0
AGIS_Os01g008110	621	183	485	444	185	160	185	280
AGIS_Os01g008120	114	116	160	212	126	187	175	231
AGIS_Os01g008130	169	185	90	232	71	176	184	58
AGIS_Os01g008140	0	0	0	0	0	0	0	0
AGIS_Os01g008150	0	0	0	0	0	0	0	0
AGIS_Os01g008160	0	12	11	0	2	0	20	40
AGIS_Os01g008170	8004	5981	3632	4126	2711	5908	5723	4750
AGIS_Os01g008180	0	0	0	0	0	0	0	0
AGIS_Os01g008190	0	0	0	0	0	0	0	0
AGIS_Os01g008200	0	2	60	44	13	34	24	21
AGIS_Os01g008210	202	299	335	383	296	284	332	416
AGIS_Os01g008220	5435	4623	4245	4817	3075	4950	5380	5023
AGIS_Os01g008230	6586	3777	3340	5665	5491	5496	4900	6320
AGIS_Os01g008240	344	481	188	327	200	390	454	285
AGIS_Os01g008250	2493	1308	1305	1839	1076	1041	1328	1741
AGIS_Os01g008260	0	0	0	0	0	0	0	0
AGIS_Os01g008270	0	0	1	0	0	4	0	0
AGIS_Os01g008280	8172	3247	3645	6328	1899	2396	2870	2342
AGIS_Os01g008290	4614	1879	1766	3049	408	452	379	482
AGIS_Os01g008300	0	0	0	0	0	0	0	0
AGIS_Os01g008310	498	238	129	335	99	124	43	57
AGIS_Os01g008320	8	6	22	7	16	27	24	59
AGIS_Os01g008330	232	271	187	309	455	429	395	595
AGIS_Os01g008340	0	0	0	0	0	0	0	0
AGIS_Os01g008350	0	0	0	0	0	0	0	0
AGIS_Os01g008360	136	46	64	58	42	85	146	147
AGIS_Os01g008370	0	0	0	0	0	0	0	0
AGIS_Os01g008380	0	0	0	0	0	0	0	0
AGIS_Os01g008390	171	67	81	107	60	82	108	54
AGIS_Os01g008400	264	134	141	278	114	99	228	131
AGIS_Os01g008410	90	136	220	115	119	173	208	290
AGIS_Os01g008420	116	465	531	478	268	305	333	488
AGIS_Os01g008430	2371	1497	638	1561	1259	1893	1511	1952
AGIS_Os01g008440	358	265	176	222	152	292	415	260
AGIS_Os01g008450	3509	1690	1543	2522	1209	1388	1647	1922
AGIS_Os01g008460	0	0	0	0	0	0	0	0
AGIS_Os01g008470	5131	2215	1555	2632	1516	1240	1174	1555
AGIS_Os01g008480	2122	944	1186	1525	1332	1713	1573	2291
AGIS_Os01g008490	252	603	528	501	353	501	580	499
AGIS_Os01g008500	32	0	14	11	1	34	52	30
AGIS_Os01g008510	1862	855	543	1262	917	819	1138	884
AGIS_Os01g008520	2030	1245	874	1526	830	1442	1609	1240
AGIS_Os01g008530	0	0	20	14	19	9	18	23
AGIS_Os01g008540	0	0	0	0	2	0	0	0
AGIS_Os01g008550	0	0	0	0	0	0	0	0
AGIS_Os01g008560	0	0	0	0	0	0	0	0
AGIS_Os01g008570	0	0	0	0	0	0	0	0
AGIS_Os01g008580	0	0	0	0	0	0	0	0
AGIS_Os01g008590	955	947	608	1065	681	201	259	524
AGIS_Os01g008600	0	7	4	0	0	0	0	0
AGIS_Os01g008610	738	388	261	326	286	447	516	405
AGIS_Os01g008620	941	446	411	651	379	408	697	462
AGIS_Os01g008630	0	0	0	0	0	0	0	0
AGIS_Os01g008640	60	76	47	124	105	64	187	90
AGIS_Os01g008650	591	705	631	907	469	738	700	761
AGIS_Os01g008660	0	0	0	10	0	0	1	0
AGIS_Os01g008670	99	42	35	56	15	97	61	26
AGIS_Os01g008680	327	214	106	298	83	118	166	115
AGIS_Os01g008690	72	21	36	42	19	40	29	2
AGIS_Os01g008700	173	52	98	146	55	114	117	145
AGIS_Os01g008710	68	10	18	21	10	0	28	17
AGIS_Os01g008720	0	0	0	0	0	0	0	0
AGIS_Os01g008730	0	0	14	14	45	10	48	25
AGIS_Os01g008740	19	88	95	63	25	44	53	54
AGIS_Os01g008750	1745	1879	1844	2294	1258	1732	1902	2198
AGIS_Os01g008760	0	0	0	0	0	0	0	0
AGIS_Os01g008770	0	0	0	0	0	0	0	0
AGIS_Os01g008780	3860	981	739	2174	856	701	636	526
AGIS_Os01g008790	76	32	32	66	36	32	54	67
AGIS_Os01g008800	0	0	0	0	0	0	0	0
AGIS_Os01g008810	702	220	287	256	485	395	154	236
AGIS_Os01g008820	36	0	28	62	17	6	12	61
AGIS_Os01g008830	0	0	0	0	0	0	0	0
AGIS_Os01g008840	821	433	559	701	1187	1202	1416	1353
AGIS_Os01g008850	0	0	0	0	0	0	0	0
AGIS_Os01g008860	0	0	1	6	0	0	0	0
AGIS_Os01g008870	371	396	416	534	264	356	580	417
AGIS_Os01g008880	1340	1063	790	1095	785	1005	1130	1165
AGIS_Os01g008890	16	39	17	41	12	17	34	38
AGIS_Os01g008900	21	12	4	0	0	0	0	3
AGIS_Os01g008910	647	489	425	533	513	451	665	726
AGIS_Os01g008920	233	201	136	246	63	209	197	229
AGIS_Os01g008930	523	326	316	526	263	406	351	536
AGIS_Os01g008940	26	1	4	0	7	0	3	2
AGIS_Os01g008950	0	0	0	0	0	0	0	0
AGIS_Os01g008960	0	0	0	0	0	0	0	0
AGIS_Os01g008970	2988	766	1713	1931	247	544	426	514
AGIS_Os01g008980	0	0	0	0	0	0	0	0
AGIS_Os01g008990	0	0	0	0	0	0	0	0
AGIS_Os01g009000	1000	701	845	1103	702	910	1022	1033
AGIS_Os01g009010	704	225	388	744	1865	2080	2675	4647
AGIS_Os01g009020	2388	1419	1218	1636	1043	849	701	896
AGIS_Os01g009030	427	137	140	284	150	166	189	144
AGIS_Os01g009040	0	0	0	0	0	0	0	0
AGIS_Os01g009050	0	0	0	0	0	0	0	0
AGIS_Os01g009060	0	0	0	0	0	0	0	0
AGIS_Os01g009070	12	18	8	30	2	0	0	0
AGIS_Os01g009080	38	25	3	40	44	47	63	79
AGIS_Os01g009090	512	311	513	480	472	448	737	534
AGIS_Os01g009100	0	0	0	0	0	0	0	0
AGIS_Os01g009110	0	0	0	0	0	0	0	0
AGIS_Os01g009120	911	510	343	806	170	261	356	326
AGIS_Os01g009130	8	10	6	0	0	0	4	0
AGIS_Os01g009140	43	33	63	31	13	62	43	47
AGIS_Os01g009150	2432	1284	1165	1647	1013	1340	1404	1355
AGIS_Os01g009160	38	46	44	36	27	58	79	90
AGIS_Os01g009170	6	30	41	30	132	112	77	31
AGIS_Os01g009180	0	0	0	0	0	0	0	0
AGIS_Os01g009190	0	0	0	0	0	0	0	0
AGIS_Os01g009200	0	0	4	0	0	0	0	0
AGIS_Os01g009210	2868	1233	966	1848	1048	1419	1334	1658
AGIS_Os01g009220	122	194	174	162	241	169	257	166
AGIS_Os01g009230	0	0	0	0	0	0	0	0
AGIS_Os01g009240	0	0	0	0	0	0	0	0
AGIS_Os01g009250	0	0	0	0	0	0	0	0
AGIS_Os01g009260	0	0	4	0	23	72	47	54
AGIS_Os01g009270	0	0	0	0	0	0	0	0
AGIS_Os01g009280	0	0	0	0	0	0	0	0
AGIS_Os01g009290	0	0	0	0	0	0	0	0
AGIS_Os01g009300	0	0	0	0	0	0	0	0
AGIS_Os01g009310	127	223	216	334	185	305	194	264
AGIS_Os01g009320	139	87	119	67	78	77	101	104
AGIS_Os01g009330	0	0	0	0	0	0	0	0
AGIS_Os01g009340	4443	2771	1999	2475	1834	3284	3097	2576
AGIS_Os01g009350	566	140	129	295	224	336	613	418
AGIS_Os01g009360	2082	1306	1228	1552	844	1415	1754	1359
AGIS_Os01g009370	198	161	114	170	14	118	250	62
AGIS_Os01g009380	172	55	141	137	105	123	158	115
AGIS_Os01g009390	16	25	27	14	0	0	0	0
AGIS_Os01g009400	412	156	76	233	106	148	96	100
AGIS_Os01g009410	36	50	44	126	7	32	30	52
