GeneID	pho2LPmock_1	pho2LPmock_2	pho2LPmock_3	pho2LPmock_4	pho2LPmyc_1	pho2LPmyc_2	pho2LPmyc_3	pho2LPmyc_4
AGIS_Os06g044110	1277	1272	1212	770	683	718	554	352
AGIS_Os06g044120	26	13	6	21	2	12	28	4
AGIS_Os06g044130	575	281	649	522	52	196	85	234
AGIS_Os06g044140	26	23	29	14	25	6	10	0
AGIS_Os06g044150	6	2	3	2	0	14	0	0
AGIS_Os06g044160	742	667	515	646	470	537	453	440
AGIS_Os06g044170	114	76	58	68	32	104	57	45
AGIS_Os06g044180	144	405	159	241	137	158	179	108
AGIS_Os06g044190	216	311	163	174	326	1004	447	689
AGIS_Os06g044200	0	0	0	0	0	0	0	0
AGIS_Os06g044210	0	0	0	0	0	0	0	0
AGIS_Os06g044220	0	0	0	0	0	0	0	0
AGIS_Os06g044230	49	18	18	16	28	1	14	0
AGIS_Os06g044240	21	35	24	28	47	47	4	30
AGIS_Os06g044250	0	8	2	8	2	3	0	0
AGIS_Os06g044260	674	627	527	646	747	557	772	586
AGIS_Os06g044270	828	840	743	721	548	720	778	596
AGIS_Os06g044280	0	0	0	0	0	0	0	0
AGIS_Os06g044290	5481	4284	4835	4102	4253	4272	4740	3906
AGIS_Os06g044300	0	0	0	0	0	0	0	0
AGIS_Os06g044310	0	0	0	0	0	0	0	0
AGIS_Os06g044320	0	0	0	0	0	0	0	0
AGIS_Os06g044330	0	0	0	0	0	0	0	0
AGIS_Os06g044340	0	0	0	0	0	0	0	0
AGIS_Os06g044350	0	0	0	0	0	0	0	0
AGIS_Os06g044360	0	0	0	0	0	0	0	0
AGIS_Os06g044370	0	0	0	0	0	0	0	0
AGIS_Os06g044380	0	0	0	0	0	0	0	0
AGIS_Os06g044390	0	0	0	0	0	0	0	0
AGIS_Os06g044400	4	0	0	0	0	4	0	0
AGIS_Os06g044410	0	0	0	0	0	0	0	0
AGIS_Os06g044420	0	0	0	0	0	0	0	0
AGIS_Os06g044430	0	0	2	0	0	0	0	0
AGIS_Os06g044440	1477	1405	1272	1286	607	2869	1659	2067
AGIS_Os06g044450	114	293	292	230	318	541	324	312
AGIS_Os06g044460	8	173	187	126	164	63	94	74
AGIS_Os06g044470	342	740	790	472	589	900	677	681
AGIS_Os06g044480	205	298	302	379	185	276	219	259
AGIS_Os06g044490	0	0	0	0	0	0	0	0
AGIS_Os06g044500	0	0	0	0	0	0	0	0
AGIS_Os06g044510	70	28	36	61	0	6	28	16
AGIS_Os06g044520	607	888	1063	770	900	1608	1196	956
AGIS_Os06g044530	0	0	0	0	0	0	0	0
AGIS_Os06g044540	2460	2327	2686	2475	2840	3035	2968	2548
AGIS_Os06g044550	255	292	194	178	248	297	326	242
AGIS_Os06g044560	1036	994	961	1171	1176	1276	1346	1533
AGIS_Os06g044570	64	263	270	287	84	380	150	162
AGIS_Os06g044580	49	157	70	50	172	385	196	203
AGIS_Os06g044590	1115	1648	1863	1822	1869	2298	2250	2092
AGIS_Os06g044600	607	746	712	871	559	683	748	596
AGIS_Os06g044610	41	54	14	11	48	38	13	12
AGIS_Os06g044620	0	6	0	1	0	1	0	0
AGIS_Os06g044630	451	311	363	308	354	440	571	392
AGIS_Os06g044640	0	0	0	0	0	0	0	0
AGIS_Os06g044650	328	497	406	391	323	502	437	455
AGIS_Os06g044660	0	0	0	0	0	0	0	0
AGIS_Os06g044670	271	299	255	314	375	231	220	207
AGIS_Os06g044680	3	0	10	3	0	0	0	2
AGIS_Os06g044690	0	0	0	0	0	0	0	12
AGIS_Os06g044700	12786	11440	10088	9015	8852	9539	10453	8961
AGIS_Os06g044710	1170	2492	2471	2223	1563	2700	1734	1573
AGIS_Os06g044720	642	1566	1944	1269	1985	2674	2151	2032
AGIS_Os06g044730	3671	2729	1911	2078	1654	2226	2290	1917
AGIS_Os06g044740	0	0	0	0	0	0	0	0
AGIS_Os06g044750	0	0	0	0	0	0	0	0
AGIS_Os06g044760	373	89	94	178	82	96	81	80
AGIS_Os06g044770	0	0	0	0	0	0	0	0
AGIS_Os06g044780	0	0	0	0	0	0	0	0
AGIS_Os06g044790	123	96	68	23	37	13	4	54
AGIS_Os06g044800	915	864	942	778	334	397	584	488
AGIS_Os06g044810	0	0	0	0	0	0	2	0
AGIS_Os06g044820	6	34	12	2	96	50	16	38
AGIS_Os06g044830	0	0	0	0	0	0	0	0
AGIS_Os06g044840	0	0	0	0	0	0	0	0
AGIS_Os06g044850	0	0	0	0	0	0	0	0
AGIS_Os06g044860	0	10	0	0	0	0	0	0
AGIS_Os06g044870	128	151	148	170	118	110	235	156
AGIS_Os06g044880	327	793	842	921	336	715	371	615
AGIS_Os06g044890	1042	1585	1734	1649	704	1091	816	970
AGIS_Os06g044900	681	1429	1239	910	910	1302	1539	1025
AGIS_Os06g044910	443	643	739	594	544	851	535	521
AGIS_Os06g044920	0	0	6	0	10	0	0	0
AGIS_Os06g044930	554	581	405	644	542	570	497	471
AGIS_Os06g044940	459	382	344	669	270	358	355	327
AGIS_Os06g044950	668	1021	935	1229	319	839	516	550
AGIS_Os06g044960	0	1	12	5	0	0	1	6
AGIS_Os06g044970	204	421	238	303	256	446	524	346
AGIS_Os06g044980	1360	2056	1897	1550	577	805	557	538
AGIS_Os06g044990	28	60	82	84	65	129	119	91
AGIS_Os06g045000	46	90	101	108	14	97	30	34
AGIS_Os06g045010	0	2	3	5	0	5	0	0
AGIS_Os06g045020	105	248	325	155	187	276	251	245
AGIS_Os06g045030	498	1367	1395	1211	1258	1509	1463	1165
AGIS_Os06g045040	236	265	129	204	125	232	130	101
AGIS_Os06g045050	1402	1229	1792	1622	993	1248	868	805
AGIS_Os06g045060	12	12	2	10	12	2	0	2
AGIS_Os06g045070	18	260	292	93	107	289	110	129
AGIS_Os06g045080	241	296	254	284	210	326	267	197
AGIS_Os06g045090	58	88	48	82	36	54	50	31
AGIS_Os06g045100	0	4	10	5	0	4	0	3
AGIS_Os06g045110	4	0	0	0	0	0	0	0
AGIS_Os06g045120	800	959	926	895	832	1320	910	791
AGIS_Os06g045130	9	71	69	45	64	53	103	62
AGIS_Os06g045140	63	24	34	44	2	12	5	16
AGIS_Os06g045150	182	312	191	225	129	115	116	76
AGIS_Os06g045160	97	47	49	100	42	20	46	26
AGIS_Os06g045170	1177	857	775	910	596	467	385	444
AGIS_Os06g045180	25	64	32	77	8	20	20	56
AGIS_Os06g045190	309	346	237	320	129	174	169	311
AGIS_Os06g045200	1374	1112	1267	918	545	645	573	395
AGIS_Os06g045210	14	6	0	0	1	24	61	10
AGIS_Os06g045220	0	0	0	0	0	0	0	0
AGIS_Os06g045230	0	0	0	0	0	0	0	0
AGIS_Os06g045240	0	8	0	0	0	0	0	0
AGIS_Os06g045250	751	383	319	381	340	150	138	253
AGIS_Os06g045260	1238	1167	1203	1305	647	1231	641	926
AGIS_Os06g045270	2699	1688	1665	2165	568	1267	992	1471
AGIS_Os06g045280	0	0	0	0	0	0	0	0
AGIS_Os06g045290	238	174	205	158	78	201	157	117
AGIS_Os06g045300	13	6	1	0	0	6	0	6
AGIS_Os06g045310	6	28	33	46	24	16	13	12
AGIS_Os06g045320	0	0	0	0	0	0	0	0
AGIS_Os06g045330	74	558	697	632	366	676	425	416
AGIS_Os06g045340	61	181	211	146	86	46	82	55
AGIS_Os06g045350	0	0	0	0	0	0	0	0
AGIS_Os06g045360	132	146	144	179	163	169	136	104
AGIS_Os06g045370	1321	1447	1654	1508	1128	1555	1118	1195
AGIS_Os06g045380	145	311	422	300	297	515	324	259
AGIS_Os06g045390	16	67	53	70	18	96	12	65
AGIS_Os06g045400	1852	1156	1140	1160	881	1172	1074	1043
AGIS_Os06g045410	23	16	40	3	36	21	6	10
AGIS_Os06g045420	7884	5859	4887	5204	4984	6725	5970	5387
AGIS_Os06g045430	4118	2997	2225	2731	2142	2668	2412	2458
AGIS_Os06g045440	2013	2150	2598	2119	1112	2172	1482	1935
AGIS_Os06g045450	4404	2315	2486	3435	923	935	1026	1231
AGIS_Os06g045460	108	256	280	219	128	335	252	197
AGIS_Os06g045470	138	97	65	69	145	92	125	146
AGIS_Os06g045480	707	925	800	943	600	933	864	819
AGIS_Os06g045490	0	0	0	0	0	0	0	0
AGIS_Os06g045500	174	80	84	103	77	89	66	107
AGIS_Os06g045510	0	0	0	0	0	0	0	0
AGIS_Os06g045520	0	0	0	0	0	0	0	0
AGIS_Os06g045530	0	0	0	0	0	0	0	0
AGIS_Os06g045540	0	0	0	0	0	0	0	0
AGIS_Os06g045550	0	0	0	0	0	0	0	0
AGIS_Os06g045560	0	0	0	0	0	0	0	0
AGIS_Os06g045570	0	0	0	0	0	0	0	0
AGIS_Os06g045580	226	171	127	167	187	495	200	187
AGIS_Os06g045590	0	4	2	10	3	24	0	2
AGIS_Os06g045600	1966	1258	1009	1391	136	203	157	551
AGIS_Os06g045610	5	100	84	30	35	73	26	32
AGIS_Os06g045620	166	192	269	190	149	157	144	156
AGIS_Os06g045630	117	113	63	108	169	251	188	228
AGIS_Os06g045640	740	930	970	991	980	1323	1047	1178
AGIS_Os06g045650	2	7	6	14	8	30	21	25
AGIS_Os06g045660	0	0	0	0	0	0	0	0
AGIS_Os06g045670	0	0	0	0	0	0	0	0
AGIS_Os06g045680	1719	2291	2146	1768	1771	1974	1913	1831
AGIS_Os06g045690	349	432	446	332	294	337	276	286
AGIS_Os06g045700	626	411	318	361	138	298	146	315
AGIS_Os06g045710	583	384	174	373	107	285	155	228
AGIS_Os06g045720	1339	680	593	773	399	616	504	567
AGIS_Os06g045730	666	923	767	832	651	784	982	786
AGIS_Os06g045740	1362	1919	1670	1643	1842	2223	2045	1913
AGIS_Os06g045750	769	971	684	838	456	621	656	520
AGIS_Os06g045760	0	1	2	0	4	0	0	10
AGIS_Os06g045770	54	137	95	35	19	53	23	21
AGIS_Os06g045780	593	354	355	260	200	154	151	49
AGIS_Os06g045790	0	2	0	0	0	0	0	0
AGIS_Os06g045800	32	31	37	54	18	14	0	0
AGIS_Os06g045810	144	218	188	225	154	241	292	226
AGIS_Os06g045820	2997	2899	2471	2445	1603	1592	1779	1685
AGIS_Os06g045830	390	349	403	379	228	537	321	387
AGIS_Os06g045840	0	0	0	0	0	0	0	0
AGIS_Os06g045850	0	0	0	0	0	0	0	0
AGIS_Os06g045860	185	334	248	217	179	354	155	181
AGIS_Os06g045870	170	333	293	270	163	286	138	200
AGIS_Os06g045880	77	246	273	209	201	310	212	155
AGIS_Os06g045890	0	0	0	0	0	0	0	0
AGIS_Os06g045900	0	0	0	0	0	0	0	0
AGIS_Os06g045910	128	93	100	64	177	384	259	310
AGIS_Os06g045920	432	389	393	348	379	481	568	481
AGIS_Os06g045930	1207	1206	1257	1002	1025	1423	972	974
AGIS_Os06g045940	2554	1770	1346	1657	1332	1573	1612	1481
AGIS_Os06g045950	0	0	0	0	0	0	0	0
AGIS_Os06g045960	0	0	0	0	0	0	0	0
AGIS_Os06g045970	1271	1611	1902	1794	1249	1387	1238	1082
AGIS_Os06g045980	1525	908	796	804	415	381	588	481
AGIS_Os06g045990	1314	1209	1316	944	1107	1451	1276	1025
AGIS_Os06g046000	781	428	466	385	222	175	147	165
AGIS_Os06g046010	27	14	40	47	22	24	18	28
AGIS_Os06g046020	599	398	355	216	114	132	218	117
AGIS_Os06g046030	34	64	44	44	23	20	65	50
AGIS_Os06g046040	180	109	55	76	77	84	110	79
AGIS_Os06g046050	123	333	228	277	285	377	176	217
AGIS_Os06g046060	171	477	427	440	337	595	521	371
AGIS_Os06g046070	0	10	0	12	0	0	0	0
AGIS_Os06g046080	22	48	46	36	7	0	0	22
AGIS_Os06g046090	1767	1488	1357	1361	1356	1920	1847	1367
AGIS_Os06g046100	2731	2838	2539	2781	2669	3167	2909	2527
AGIS_Os06g046110	296	328	315	318	338	459	360	367
AGIS_Os06g046120	208	514	378	338	288	468	309	443
AGIS_Os06g046130	0	0	0	0	0	0	0	0
AGIS_Os06g046140	0	2	17	7	0	6	14	2
AGIS_Os06g046150	0	3	22	1	0	1	0	0
AGIS_Os06g046160	603	1272	1616	1015	1080	1639	971	1245
AGIS_Os06g046170	808	865	694	965	323	742	544	611
AGIS_Os06g046180	752	467	409	599	188	338	242	266
AGIS_Os06g046190	0	4	5	6	0	6	1	0
AGIS_Os06g046200	0	0	0	0	0	0	0	0
AGIS_Os06g046210	0	0	0	0	0	0	0	0
AGIS_Os06g046220	0	0	0	0	0	0	0	0
AGIS_Os06g046230	0	0	0	0	0	0	0	0
AGIS_Os06g046240	8202	9921	10805	9941	7018	8444	9416	7577
AGIS_Os06g046250	959	890	897	1005	700	827	861	879
AGIS_Os06g046260	0	0	0	0	0	0	0	0
AGIS_Os06g046270	510	537	390	500	686	721	676	730
AGIS_Os06g046280	1026	1274	1191	1370	758	758	522	463
AGIS_Os06g046290	149	247	213	131	234	184	238	193
AGIS_Os06g046300	206	398	339	284	251	335	342	376
AGIS_Os06g046310	439	273	247	249	95	169	123	161
AGIS_Os06g046320	3418	3307	3469	2870	3352	3554	3288	3270
AGIS_Os06g046330	884	966	1006	889	920	1497	1072	1116
AGIS_Os06g046340	108	75	33	15	54	4	8	5
AGIS_Os06g046350	39	31	33	14	14	47	13	36
AGIS_Os06g046360	163	99	160	160	353	305	352	377
AGIS_Os06g046370	0	0	0	0	0	0	0	0
AGIS_Os06g046380	0	0	0	0	0	0	0	0
AGIS_Os06g046390	0	0	0	0	0	0	0	0
AGIS_Os06g046400	0	0	0	0	0	0	0	0
AGIS_Os06g046410	0	0	0	0	0	0	0	0
AGIS_Os06g046420	18	40	14	39	44	71	22	59
AGIS_Os06g046430	277	263	193	191	155	205	230	153
AGIS_Os06g046440	0	0	0	0	0	0	0	0
AGIS_Os06g046450	40	316	284	162	134	419	186	121
AGIS_Os06g046460	780	865	739	735	583	941	676	727
AGIS_Os06g046470	0	20	14	8	8	17	12	5
AGIS_Os06g046480	0	0	0	0	0	0	0	0
AGIS_Os06g046490	0	0	0	0	0	1	0	0
AGIS_Os06g046500	0	0	4	0	0	0	0	0
AGIS_Os06g046510	0	0	0	0	0	0	0	0
AGIS_Os06g046520	402	435	335	349	361	424	285	388
AGIS_Os06g046530	0	12	4	2	0	10	14	6
AGIS_Os06g046540	52	35	19	26	29	10	25	22
AGIS_Os06g046550	0	0	0	0	0	0	0	0
AGIS_Os06g046560	0	0	0	0	0	0	0	0
AGIS_Os06g046570	0	0	0	0	0	0	0	0
AGIS_Os06g046580	196	114	90	90	190	185	340	208
AGIS_Os06g046590	0	0	0	0	0	0	0	0
AGIS_Os06g046600	174	187	184	158	203	268	196	181
AGIS_Os06g046610	0	0	0	0	0	0	0	0
AGIS_Os06g046620	0	0	0	0	0	0	0	0
AGIS_Os06g046630	0	0	0	0	0	0	0	0
AGIS_Os06g046640	0	0	0	0	0	0	0	0
AGIS_Os06g046650	0	0	0	0	0	0	0	0
AGIS_Os06g046660	0	0	0	0	0	0	0	0
AGIS_Os06g046670	0	0	0	0	0	0	0	0
AGIS_Os06g046680	0	0	0	0	0	0	0	0
AGIS_Os06g046690	0	0	0	0	0	0	0	0
AGIS_Os06g046700	0	0	0	0	0	0	0	0
AGIS_Os06g046710	0	0	0	0	0	0	0	0
AGIS_Os06g046720	0	0	0	0	0	0	0	0
AGIS_Os06g046730	0	0	0	0	0	0	0	0
AGIS_Os06g046740	0	0	0	0	0	0	0	0
AGIS_Os06g046750	120	90	80	70	81	58	62	68
AGIS_Os06g046760	886	1291	1475	1289	1122	1481	1507	1331
AGIS_Os06g046770	164	189	249	109	179	179	215	196
AGIS_Os06g046780	269	555	400	486	280	465	469	426
AGIS_Os06g046790	345	398	369	298	417	582	493	420
AGIS_Os06g046800	309	370	481	303	387	400	360	338
AGIS_Os06g046810	671	860	752	722	711	890	730	801
AGIS_Os06g046820	633	898	962	960	690	1114	961	707
AGIS_Os06g046830	627	631	526	613	354	755	505	536
AGIS_Os06g046840	1123	2078	2216	1320	1051	1143	712	667
AGIS_Os06g046850	470	345	402	372	206	160	166	135
AGIS_Os06g046860	596	572	627	414	678	893	580	656
AGIS_Os06g046870	20	1	21	25	16	30	6	59
AGIS_Os06g046880	147	174	164	224	26	56	128	52
AGIS_Os06g046890	16	45	58	31	23	33	76	43
AGIS_Os06g046900	262	131	132	197	41	64	53	101
AGIS_Os06g046910	1	0	18	0	0	0	0	0
AGIS_Os06g046920	420	438	334	417	143	193	89	146
AGIS_Os06g046930	133	73	102	111	43	43	18	62
AGIS_Os06g046940	1067	942	1396	1333	783	939	959	821
AGIS_Os06g046950	494	562	609	189	199	504	389	326
AGIS_Os06g046960	729	786	1264	451	766	984	765	822
AGIS_Os06g046970	147	281	169	116	270	610	328	353
AGIS_Os06g046980	3439	4525	4585	4658	2844	3680	3004	2712
AGIS_Os06g046990	79	292	314	280	314	358	287	323
AGIS_Os06g047000	245	485	187	304	213	383	281	260
AGIS_Os06g047010	0	0	0	0	0	0	0	0
AGIS_Os06g047020	0	0	0	0	0	0	0	0
AGIS_Os06g047030	0	0	0	0	0	0	0	0
AGIS_Os06g047040	15679	13240	14207	12217	21367	21188	19996	19929
AGIS_Os06g047050	0	44	42	21	15	42	12	15
AGIS_Os06g047060	382	566	560	382	516	820	463	385
AGIS_Os06g047070	33	45	59	23	14	38	24	36
AGIS_Os06g047080	46	118	105	53	72	71	69	57
AGIS_Os06g047090	22	36	67	58	39	33	40	15
AGIS_Os06g047100	20	93	41	26	886	828	740	831
AGIS_Os06g047110	24157	19343	15331	16509	15863	20839	16219	15815
AGIS_Os06g047120	175	327	311	154	253	289	148	325
AGIS_Os06g047130	1233	1140	1334	1101	1284	1084	1254	1127
AGIS_Os06g047140	1526	2468	2602	2622	2122	2495	2208	2331
AGIS_Os06g047150	14	14	28	52	0	4	34	4
AGIS_Os06g047160	338	1387	1172	1099	420	889	615	743
AGIS_Os06g047170	0	4	0	0	0	0	0	0
AGIS_Os06g047180	108	152	143	87	68	46	38	62
AGIS_Os06g047190	0	0	0	0	0	0	0	0
AGIS_Os06g047200	1819	3055	3412	2780	1581	1979	1461	1433
AGIS_Os06g047210	363	366	259	493	133	183	176	287
AGIS_Os06g047220	376	795	870	733	470	652	461	552
AGIS_Os06g047230	0	0	0	0	0	0	0	0
AGIS_Os06g047240	132	151	90	141	167	216	225	285
AGIS_Os06g047250	436	387	356	445	392	419	377	451
AGIS_Os06g047260	0	0	0	0	0	0	6	10
AGIS_Os06g047270	14	146	135	97	53	141	117	86
AGIS_Os06g047280	2969	3228	3289	2486	2394	3278	3003	2511
AGIS_Os06g047290	160	356	336	189	184	591	153	270
AGIS_Os06g047300	876	2308	1880	2078	1952	2671	2498	2243
AGIS_Os06g047310	333	461	364	363	443	475	429	353
AGIS_Os06g047320	670	920	828	897	644	1031	995	779
AGIS_Os06g047330	0	0	0	0	0	0	0	0
AGIS_Os06g047340	235	489	426	411	349	432	421	568
AGIS_Os06g047350	2	44	56	39	17	127	25	34
AGIS_Os06g047360	126	34	68	85	52	75	84	75
AGIS_Os06g047370	2239	1531	1686	1636	1394	1874	1469	1402
AGIS_Os06g047380	70	324	291	246	147	514	194	195
AGIS_Os06g047390	443	371	497	402	422	506	393	453
AGIS_Os06g047400	5840	4749	4063	4666	2846	3393	3674	3020
AGIS_Os06g047410	148	353	339	417	108	320	318	261
AGIS_Os06g047420	9	97	143	62	53	372	56	90
AGIS_Os06g047430	0	48	25	9	4	70	16	39
AGIS_Os06g047440	0	0	0	0	0	0	0	0
AGIS_Os06g047450	0	0	0	0	0	0	0	0
AGIS_Os06g047460	0	0	0	0	0	0	0	0
AGIS_Os06g047470	0	0	0	0	0	0	0	0
AGIS_Os07g000010	0	0	0	0	0	0	0	0
AGIS_Os07g000020	1636	1333	1343	1209	1466	1307	1296	1346
AGIS_Os07g000030	1321	2361	3327	2544	1638	2920	2001	2035
AGIS_Os07g000040	0	0	0	0	0	0	0	0
AGIS_Os07g000050	0	0	0	0	0	0	0	0
AGIS_Os07g000060	1076	1313	1303	952	914	1093	999	1158
AGIS_Os07g000070	8	31	26	10	23	12	14	15
AGIS_Os07g000080	0	0	0	0	0	0	0	0
AGIS_Os07g000090	623	697	851	693	196	335	342	338
AGIS_Os07g000100	689	461	414	603	82	273	230	216
AGIS_Os07g000110	818	502	712	894	210	326	214	346
AGIS_Os07g000120	91	171	141	126	167	155	120	158
AGIS_Os07g000130	0	0	0	0	0	0	0	0
AGIS_Os07g000140	257	2064	3009	1264	1596	2081	1239	1262
AGIS_Os07g000150	710	766	613	637	591	764	607	740
AGIS_Os07g000160	825	872	559	737	645	878	671	640
AGIS_Os07g000170	0	0	0	0	0	0	0	0
AGIS_Os07g000180	0	0	0	0	0	0	0	0
AGIS_Os07g000190	1168	947	735	748	638	857	602	645
AGIS_Os07g000200	0	0	0	0	0	0	0	0
AGIS_Os07g000210	105	120	119	144	180	167	120	117
AGIS_Os07g000220	22	23	12	18	0	19	26	21
AGIS_Os07g000230	104	146	102	68	25	130	52	94
AGIS_Os07g000240	328	477	515	411	309	549	421	382
AGIS_Os07g000250	575	444	486	477	915	931	1021	954
AGIS_Os07g000260	0	0	0	0	0	0	0	0
AGIS_Os07g000270	0	0	0	0	0	0	0	0
AGIS_Os07g000280	0	0	0	0	0	0	0	0
AGIS_Os07g000290	0	0	0	0	0	0	0	0
AGIS_Os07g000300	0	0	0	2	0	0	10	0
AGIS_Os07g000310	8	9	22	18	6	10	9	0
AGIS_Os07g000320	885	715	818	617	460	591	578	579
AGIS_Os07g000330	751	660	700	623	662	839	717	735
AGIS_Os07g000340	0	0	0	0	0	0	0	0
AGIS_Os07g000350	159	47	69	45	1012	745	713	795
AGIS_Os07g000360	0	0	0	0	0	0	0	0
AGIS_Os07g000370	0	0	0	0	0	0	0	0
AGIS_Os07g000380	889	773	757	1211	674	928	649	699
AGIS_Os07g000390	0	0	0	0	0	0	0	0
AGIS_Os07g000400	0	14	3	0	0	0	0	0
AGIS_Os07g000410	174	308	276	255	191	232	179	204
AGIS_Os07g000420	14257	3915	5225	3652	2625	2119	1682	1539
AGIS_Os07g000430	391	256	239	167	40	32	88	211
AGIS_Os07g000440	0	0	0	0	0	0	0	0
AGIS_Os07g000450	4133	2475	1227	3040	613	1143	1022	1901
AGIS_Os07g000460	0	0	0	0	0	0	0	0
AGIS_Os07g000470	14	24	1	26	8	24	4	5
AGIS_Os07g000480	4	9	2	6	1	10	8	4
AGIS_Os07g000490	58	78	79	93	91	136	90	89
AGIS_Os07g000500	142	379	367	292	283	384	341	283
AGIS_Os07g000510	0	0	0	0	0	0	0	0
AGIS_Os07g000520	0	0	0	0	0	0	0	0
AGIS_Os07g000530	40	0	6	16	0	20	2	0
AGIS_Os07g000540	126	104	144	88	79	94	80	106
AGIS_Os07g000550	1013	2959	4392	2656	2139	3009	2267	2015
AGIS_Os07g000560	7508	7899	8523	6587	8130	9371	8070	8372
AGIS_Os07g000570	11352	11715	11291	8924	11368	14002	11574	12681
AGIS_Os07g000580	0	0	0	0	0	0	0	0
AGIS_Os07g000590	0	0	0	0	0	0	0	0
AGIS_Os07g000600	0	0	0	0	0	0	0	0
AGIS_Os07g000610	66	10	0	31	0	0	0	48
AGIS_Os07g000620	0	0	0	0	0	0	0	0
AGIS_Os07g000630	930	252	236	580	115	200	125	334
AGIS_Os07g000640	0	0	0	0	0	0	0	0
AGIS_Os07g000650	0	0	0	0	0	0	0	0
AGIS_Os07g000660	4517	2174	1867	2559	1185	1360	1215	1237
AGIS_Os07g000670	0	0	0	0	0	0	0	4
AGIS_Os07g000680	2859	7872	7532	5574	4305	6374	6687	5571
AGIS_Os07g000690	0	0	0	0	0	0	0	0
AGIS_Os07g000700	0	0	0	0	0	0	0	0
AGIS_Os07g000710	116	123	117	114	71	42	60	90
AGIS_Os07g000720	395	489	591	439	576	559	567	640
AGIS_Os07g000730	90	163	202	136	107	232	219	154
AGIS_Os07g000740	4	6	10	5	15	8	10	4
AGIS_Os07g000750	356	615	439	377	723	772	765	646
AGIS_Os07g000760	2022	2200	2346	2345	2082	2298	2261	1867
AGIS_Os07g000770	34	69	108	68	42	76	48	33
AGIS_Os07g000780	0	0	0	0	0	0	0	0
AGIS_Os07g000790	0	0	0	0	0	0	0	0
AGIS_Os07g000800	6	0	0	0	0	0	0	0
AGIS_Os07g000810	52	62	60	79	26	56	41	45
AGIS_Os07g000820	0	0	0	0	0	0	0	10
AGIS_Os07g000830	0	0	0	0	0	0	0	0
AGIS_Os07g000840	31	17	24	17	8	18	23	17
AGIS_Os07g000850	100	436	376	352	274	379	321	307
AGIS_Os07g000860	573	779	703	855	377	473	497	442
AGIS_Os07g000870	3183	3021	2145	2215	2327	2747	3356	2828
AGIS_Os07g000880	228	421	484	477	438	556	339	390
AGIS_Os07g000890	202	229	30	185	84	108	96	195
AGIS_Os07g000900	0	0	0	0	0	0	0	0
AGIS_Os07g000910	1000	1324	1006	1018	844	1435	1017	836
AGIS_Os07g000920	519	347	344	279	293	417	364	283
AGIS_Os07g000930	1139	1521	1567	1201	1158	1310	1584	1354
AGIS_Os07g000940	59	118	53	98	75	140	68	69
AGIS_Os07g000950	199	1001	1311	808	1079	1606	1052	1100
AGIS_Os07g000960	481	568	587	442	305	600	556	335
AGIS_Os07g000970	8	6	24	7	4	43	11	3
AGIS_Os07g000980	9	29	28	10	8	44	10	23
AGIS_Os07g000990	802	839	628	575	618	660	617	623
AGIS_Os07g001000	1007	743	612	744	696	668	786	419
AGIS_Os07g001010	232	255	202	162	204	192	236	167
AGIS_Os07g001020	0	0	0	0	0	0	0	0
AGIS_Os07g001030	0	0	0	0	0	0	0	0
AGIS_Os07g001040	34	58	44	20	26	8	22	14
AGIS_Os07g001050	0	0	0	0	0	4	1	0
AGIS_Os07g001060	0	0	0	0	0	0	0	0
AGIS_Os07g001070	4615	3527	4070	4041	2820	2715	2780	2816
AGIS_Os07g001080	2292	1264	1302	1491	874	1228	1444	1470
AGIS_Os07g001090	97	54	68	81	40	53	41	68
AGIS_Os07g001100	64	9	18	8	56	18	2	43
AGIS_Os07g001110	259	155	118	151	72	90	93	75
AGIS_Os07g001120	0	1	2	2	0	4	0	22
AGIS_Os07g001130	0	2	0	0	0	0	0	8
AGIS_Os07g001140	0	0	0	0	0	0	0	0
AGIS_Os07g001150	0	0	0	0	0	0	0	0
AGIS_Os07g001160	60	25	30	36	21	32	41	16
AGIS_Os07g001170	3899	2423	1816	2582	704	1108	1136	1558
AGIS_Os07g001180	737	823	742	709	725	920	778	822
AGIS_Os07g001190	0	4	0	0	0	0	0	0
AGIS_Os07g001200	0	0	0	0	0	0	0	0
AGIS_Os07g001210	214	238	220	269	207	221	259	208
AGIS_Os07g001220	43	27	12	14	10	18	16	8
AGIS_Os07g001230	0	0	0	0	0	0	0	0
AGIS_Os07g001240	28	11	21	5	25	41	36	14
AGIS_Os07g001250	0	2	6	0	6	2	0	0
AGIS_Os07g001260	298	1224	1338	1049	854	1586	818	939
AGIS_Os07g001270	0	0	0	0	0	0	0	0
AGIS_Os07g001280	38	46	26	27	12	57	26	61
AGIS_Os07g001290	4410	3271	2617	2923	2631	2965	2846	2716
AGIS_Os07g001300	1282	1852	1584	1616	1296	1699	1217	1310
AGIS_Os07g001310	28	41	24	40	66	51	51	49
AGIS_Os07g001320	0	0	0	0	0	0	0	0
AGIS_Os07g001330	0	0	0	0	0	0	0	0
AGIS_Os07g001340	0	0	0	0	0	3	0	0
AGIS_Os07g001350	0	0	0	0	44	32	29	8
AGIS_Os07g001360	0	0	0	0	0	0	0	0
AGIS_Os07g001370	0	0	0	0	0	0	0	0
AGIS_Os07g001380	0	0	0	0	0	0	0	0
AGIS_Os07g001390	74	43	102	32	78	116	49	56
AGIS_Os07g001400	0	1	0	0	0	4	0	0
