GeneID	WTmockLP_1	WTmockLP_2	WTmockLP_3	WTmockLP_4	WTmockHP_1	WTmockHP_2	WTmockHP_3	WTmockHP_4
AGIS_Os03g023760	0	0	0	0	0	0	0	0
AGIS_Os03g023770	8	0	16	4	0	0	0	0
AGIS_Os03g023780	0	0	0	0	0	0	0	0
AGIS_Os03g023790	0	0	0	0	0	0	0	0
AGIS_Os03g023800	0	0	0	0	0	0	0	0
AGIS_Os03g023810	0	0	0	0	0	0	0	0
AGIS_Os03g023820	0	0	0	0	0	0	0	0
AGIS_Os03g023830	0	0	0	0	0	0	0	0
AGIS_Os03g023840	0	0	0	0	0	0	0	0
AGIS_Os03g023850	219	360	271	206	30	458	273	383
AGIS_Os03g023860	61	158	99	165	451	243	211	293
AGIS_Os03g023870	0	0	0	0	0	0	0	0
AGIS_Os03g023880	703	1054	1935	1159	1621	1354	1631	1940
AGIS_Os03g023890	0	0	0	0	0	0	0	0
AGIS_Os03g023900	0	0	0	0	0	0	0	0
AGIS_Os03g023910	0	0	0	0	0	0	0	0
AGIS_Os03g023920	473	679	880	590	783	621	753	777
AGIS_Os03g023930	175	180	146	120	64	253	53	616
AGIS_Os03g023940	0	0	0	0	0	0	0	0
AGIS_Os03g023950	0	0	0	0	0	0	0	0
AGIS_Os03g023960	0	0	0	0	0	0	0	0
AGIS_Os03g023970	192	296	314	270	1020	763	746	968
AGIS_Os03g023980	32	6	34	18	0	0	0	6
AGIS_Os03g023990	50	13	34	65	7	66	40	60
AGIS_Os03g024000	0	27	0	0	0	0	4	20
AGIS_Os03g024010	881	491	1059	819	336	1330	677	2006
AGIS_Os03g024020	601	688	990	654	365	966	969	1089
AGIS_Os03g024030	0	0	0	0	0	0	0	0
AGIS_Os03g024040	45	29	22	24	110	27	12	52
AGIS_Os03g024050	39	88	84	11	16	78	0	29
AGIS_Os03g024060	2208	4291	4224	3502	4967	4352	3968	4611
AGIS_Os03g024070	2199	2930	2294	1643	415	2396	355	2367
AGIS_Os03g024080	62	30	38	40	40	62	32	77
AGIS_Os03g024090	60	131	71	70	4	51	50	120
AGIS_Os03g024100	0	0	0	0	0	0	0	0
AGIS_Os03g024110	0	0	0	0	0	0	0	0
AGIS_Os03g024120	0	0	0	0	0	0	0	0
AGIS_Os03g024130	0	0	0	0	0	0	0	0
AGIS_Os03g024140	1917	1568	1791	1509	393	1525	484	2502
AGIS_Os03g024150	431	1181	851	562	936	409	227	264
AGIS_Os03g024160	47	25	152	78	142	47	64	122
AGIS_Os03g024170	260	256	262	235	601	650	597	577
AGIS_Os03g024180	0	0	0	0	0	0	0	0
AGIS_Os03g024190	0	0	0	0	0	0	0	0
AGIS_Os03g024200	0	0	0	0	0	0	0	0
AGIS_Os03g024210	10	30	4	38	46	21	8	12
AGIS_Os03g024220	8	8	0	10	132	70	54	52
AGIS_Os03g024230	0	0	0	0	0	0	0	0
AGIS_Os03g024240	133	161	106	144	178	158	92	192
AGIS_Os03g024250	11881	23070	27130	23243	20565	15210	12413	16161
AGIS_Os03g024260	331	298	378	174	14	484	64	762
AGIS_Os03g024270	3331	4386	6403	4274	4572	5898	5787	6703
AGIS_Os03g024280	0	0	0	0	0	0	0	0
AGIS_Os03g024290	494	968	680	720	916	718	448	838
AGIS_Os03g024300	1590	2326	3110	2312	1874	2994	2371	2687
AGIS_Os03g024310	0	0	0	0	0	0	0	0
AGIS_Os03g024320	13488	20841	23107	17397	26412	19483	15699	20462
AGIS_Os03g024330	1108	1611	1782	1316	1714	1628	1183	1643
AGIS_Os03g024340	0	0	0	0	0	0	0	0
AGIS_Os03g024350	54	100	71	22	45	19	18	86
AGIS_Os03g024360	449	476	750	436	474	645	607	733
AGIS_Os03g024370	105	179	106	70	288	284	125	276
AGIS_Os03g024380	92	48	131	98	317	271	135	268
AGIS_Os03g024390	0	0	0	0	0	0	0	0
AGIS_Os03g024400	3113	3694	4862	3676	4420	4739	3300	5062
AGIS_Os03g024410	0	0	0	0	0	0	0	0
AGIS_Os03g024420	0	0	0	0	0	0	0	0
AGIS_Os03g024430	0	6	0	0	0	0	0	0
AGIS_Os03g024440	10	0	10	6	0	0	0	0
AGIS_Os03g024450	0	0	0	0	0	0	0	0
AGIS_Os03g024460	596	775	1166	736	357	1112	552	1328
AGIS_Os03g024470	930	1318	1663	1574	2000	1742	1278	2199
AGIS_Os03g024480	0	0	0	0	0	0	0	0
AGIS_Os03g024490	94	140	123	118	191	186	110	74
AGIS_Os03g024500	0	0	0	0	0	0	0	0
AGIS_Os03g024510	0	0	0	0	0	0	0	0
AGIS_Os03g024520	0	0	0	0	0	0	0	0
AGIS_Os03g024530	0	0	0	0	0	0	0	0
AGIS_Os03g024540	4	0	0	0	0	0	0	0
AGIS_Os03g024550	0	0	10	3	0	0	0	0
AGIS_Os03g024560	1	0	0	1	0	1	0	0
AGIS_Os03g024570	0	0	0	0	0	0	0	0
AGIS_Os03g024580	0	0	0	0	0	0	0	0
AGIS_Os03g024590	0	0	0	0	0	0	0	0
AGIS_Os03g024600	722	995	1101	808	732	1246	760	1527
AGIS_Os03g024610	0	0	0	0	0	0	0	0
AGIS_Os03g024620	0	2	0	4	0	11	0	3
AGIS_Os03g024630	0	0	0	0	0	0	0	0
AGIS_Os03g024640	0	0	0	0	0	0	0	0
AGIS_Os03g024650	1448	1468	2585	638	689	375	310	260
AGIS_Os03g024660	212	302	478	125	110	170	175	78
AGIS_Os03g024670	0	0	0	0	0	0	0	0
AGIS_Os03g024680	0	0	0	0	0	0	0	0
AGIS_Os03g024690	0	0	0	0	0	0	0	0
AGIS_Os03g024700	0	0	0	0	0	0	0	0
AGIS_Os03g024710	5	0	369	14	28	44	42	96
AGIS_Os03g024720	0	0	0	0	0	0	0	0
AGIS_Os03g024730	409	596	511	262	232	800	225	957
AGIS_Os03g024740	501	575	805	704	360	451	399	635
AGIS_Os03g024750	134	219	218	97	138	205	171	249
AGIS_Os03g024760	0	0	0	0	0	0	0	0
AGIS_Os03g024770	912	1045	947	882	379	984	323	1915
AGIS_Os03g024780	0	0	0	0	0	0	0	0
AGIS_Os03g024790	1553	1459	1740	1598	813	2348	619	3201
AGIS_Os03g024800	1269	1904	2196	2044	4889	2012	1828	2199
AGIS_Os03g024810	345	473	409	260	126	344	110	460
AGIS_Os03g024820	18	0	13	6	38	14	28	44
AGIS_Os03g024830	0	0	0	0	0	0	0	0
AGIS_Os03g024840	0	0	4	16	0	0	0	12
AGIS_Os03g024850	75	89	81	92	24	56	89	64
AGIS_Os03g024860	0	0	0	0	0	0	0	0
AGIS_Os03g024870	0	0	0	0	0	0	0	0
AGIS_Os03g024880	0	0	0	0	0	0	0	0
AGIS_Os03g024890	0	0	0	0	0	0	0	0
AGIS_Os03g024900	130	235	148	124	29	237	106	312
AGIS_Os03g024910	0	0	0	0	0	0	0	0
AGIS_Os03g024920	255	235	311	186	62	304	219	419
AGIS_Os03g024930	629	709	872	801	1026	1347	1165	1790
AGIS_Os03g024940	396	577	810	678	718	868	607	1080
AGIS_Os03g024950	5	14	12	11	40	20	32	32
AGIS_Os03g024960	978	1071	1493	1187	1348	2159	1390	2144
AGIS_Os03g024970	0	0	0	0	0	0	0	0
AGIS_Os03g024980	0	0	0	0	0	0	0	0
AGIS_Os03g024990	0	0	0	0	0	0	0	0
AGIS_Os03g025000	0	0	0	0	0	0	0	0
AGIS_Os03g025010	44	55	19	24	109	30	13	151
AGIS_Os03g025020	0	0	0	0	0	0	0	0
AGIS_Os03g025030	0	0	0	0	0	0	0	0
AGIS_Os03g025040	0	0	0	0	0	0	0	0
AGIS_Os03g025050	584	1018	1027	949	1813	1000	712	1187
AGIS_Os03g025060	0	12	1	2	0	10	6	8
AGIS_Os03g025070	15	20	27	10	42	36	4	48
AGIS_Os03g025080	9	13	14	0	22	26	9	24
AGIS_Os03g025090	27	51	51	17	58	49	40	29
AGIS_Os03g025100	46	5	81	29	48	56	36	53
AGIS_Os03g025110	212	226	157	193	16	197	0	459
AGIS_Os03g025120	52	65	186	60	181	55	52	93
AGIS_Os03g025130	0	0	0	4	0	0	0	0
AGIS_Os03g025140	0	0	0	0	0	0	0	0
AGIS_Os03g025150	2	0	0	0	0	0	4	0
AGIS_Os03g025160	112	276	331	251	236	161	85	144
AGIS_Os03g025170	0	0	0	0	0	0	0	0
AGIS_Os03g025180	0	0	0	0	0	0	0	0
AGIS_Os03g025190	0	0	0	0	0	0	0	0
AGIS_Os03g025200	141	366	404	312	472	325	237	373
AGIS_Os03g025210	249	402	277	237	201	74	113	205
AGIS_Os03g025220	14	3	0	2	34	0	1	10
AGIS_Os03g025230	0	0	0	0	0	0	0	0
AGIS_Os03g025240	0	0	0	4	0	0	0	6
AGIS_Os03g025250	802	874	1049	783	738	2463	479	2971
AGIS_Os03g025260	246	260	459	386	63	301	176	525
AGIS_Os03g025270	26313	27615	49352	44791	50660	40673	40668	47703
AGIS_Os03g025280	0	0	0	0	0	0	0	0
AGIS_Os03g025290	0	0	20	0	0	12	0	0
AGIS_Os03g025300	0	0	12	0	0	0	0	0
AGIS_Os03g025310	14	0	4	15	0	0	0	0
AGIS_Os03g025320	62	28	65	123	90	64	76	26
AGIS_Os03g025330	686	953	1175	917	1433	1154	1309	1254
AGIS_Os03g025340	2553	3365	5258	3288	6581	4555	4723	5268
AGIS_Os03g025350	1039	1091	1642	1325	724	1837	1362	2290
AGIS_Os03g025360	0	0	0	0	0	0	0	0
AGIS_Os03g025370	3	47	5	10	38	40	40	14
AGIS_Os03g025380	0	0	0	0	0	0	0	0
AGIS_Os03g025390	0	0	0	0	0	0	0	0
AGIS_Os03g025400	0	0	0	0	0	0	0	0
AGIS_Os03g025410	0	0	0	0	0	0	0	0
AGIS_Os03g025420	103	226	259	219	357	263	177	310
AGIS_Os03g025430	2	10	28	8	123	34	51	31
AGIS_Os03g025440	2007	3970	3596	2786	6591	4004	3157	3925
AGIS_Os03g025450	0	0	0	0	0	0	0	0
AGIS_Os03g025460	0	0	0	0	0	0	0	0
AGIS_Os03g025470	0	0	0	0	0	0	0	0
AGIS_Os03g025480	0	0	0	0	0	0	0	0
AGIS_Os03g025490	0	0	0	0	0	0	0	0
AGIS_Os03g025500	1431	1979	1887	1888	946	1715	1156	1580
AGIS_Os03g025510	0	0	0	0	0	0	0	0
AGIS_Os03g025520	174	109	268	143	27	233	113	317
AGIS_Os03g025530	0	0	0	0	0	0	0	0
AGIS_Os03g025540	0	0	0	0	0	0	0	0
AGIS_Os03g025550	0	0	0	0	0	0	0	0
AGIS_Os03g025560	0	0	0	0	0	0	0	0
AGIS_Os03g025570	0	0	0	0	0	0	0	0
AGIS_Os03g025580	0	0	0	0	0	0	0	0
AGIS_Os03g025590	0	0	0	0	0	0	0	0
AGIS_Os03g025600	0	0	0	0	0	0	0	0
AGIS_Os03g025610	0	0	0	0	0	0	0	0
AGIS_Os03g025620	0	0	0	0	0	0	0	0
AGIS_Os03g025630	0	0	0	0	0	0	0	0
AGIS_Os03g025640	0	0	0	0	0	0	0	0
AGIS_Os03g025650	0	0	0	0	0	0	0	0
AGIS_Os03g025660	0	0	0	0	0	0	0	0
AGIS_Os03g025670	0	0	0	0	0	0	0	0
AGIS_Os03g025680	0	0	0	0	0	0	0	0
AGIS_Os03g025690	0	0	0	0	0	0	0	0
AGIS_Os03g025700	40	0	0	0	0	0	1	4
AGIS_Os03g025710	664	459	1232	807	467	1171	822	1543
AGIS_Os03g025720	443	511	752	647	552	503	584	625
AGIS_Os03g025730	124	225	251	134	290	238	138	271
AGIS_Os03g025740	4742	5549	9365	7483	2392	2980	2243	3598
AGIS_Os03g025750	4	30	27	7	0	0	0	0
AGIS_Os03g025760	0	2	4	0	0	0	0	0
AGIS_Os03g025770	0	0	0	0	0	0	0	0
AGIS_Os03g025780	0	0	0	2	0	0	0	0
AGIS_Os03g025790	0	0	0	0	0	0	0	0
AGIS_Os03g025800	0	0	0	0	0	0	0	0
AGIS_Os03g025810	0	0	0	0	0	0	0	0
AGIS_Os03g025820	0	0	0	0	0	0	0	0
AGIS_Os03g025830	6940	9136	13160	9076	2978	2371	2549	2531
AGIS_Os03g025840	18	33	30	25	2	0	8	56
AGIS_Os03g025850	12646	18685	18676	15506	398	626	490	816
AGIS_Os03g025860	1650	2277	2608	2334	843	2250	1657	2103
AGIS_Os03g025870	8	0	0	0	0	0	0	4
AGIS_Os03g025880	0	0	0	0	0	0	0	0
AGIS_Os03g025890	0	0	0	0	0	0	0	0
AGIS_Os03g025900	0	0	0	0	0	0	0	0
AGIS_Os03g025910	0	0	0	0	0	0	0	0
AGIS_Os03g025920	289	651	485	536	140	499	255	1107
AGIS_Os03g025930	1178	1519	1572	1432	539	1642	674	3544
AGIS_Os03g025940	529	1055	689	607	435	298	255	318
AGIS_Os03g025950	0	0	0	0	0	0	0	0
AGIS_Os03g025960	0	0	0	0	0	0	0	0
AGIS_Os03g025970	0	0	0	0	0	0	0	0
AGIS_Os03g025980	484	588	571	675	276	256	269	180
AGIS_Os03g025990	0	0	0	0	0	0	0	0
AGIS_Os03g026000	0	0	0	0	0	0	0	0
AGIS_Os03g026010	0	0	0	0	0	0	0	0
AGIS_Os03g026020	3625	6397	8241	6007	9919	7408	6972	8623
AGIS_Os03g026030	494	862	841	693	966	825	572	886
AGIS_Os03g026040	1629	2066	2673	2280	3497	1612	1254	1649
AGIS_Os03g026050	0	0	0	0	0	0	0	0
AGIS_Os03g026060	0	0	0	0	0	0	0	0
AGIS_Os03g026070	0	0	0	0	0	0	0	0
AGIS_Os03g026080	961	1625	1737	1599	2069	1518	1033	2060
AGIS_Os03g026090	0	0	0	0	0	0	0	0
AGIS_Os03g026100	0	0	0	0	0	0	0	0
AGIS_Os03g026110	4	11	4	0	18	6	10	0
AGIS_Os03g026120	0	0	8	0	0	0	0	5
AGIS_Os03g026130	0	0	0	0	0	0	0	0
AGIS_Os03g026140	1	12	19	0	15	1	28	4
AGIS_Os03g026150	21	8	10	4	30	6	30	26
AGIS_Os03g026160	0	0	0	0	0	0	0	0
AGIS_Os03g026170	0	0	0	0	0	0	0	0
AGIS_Os03g026180	504	988	833	529	1655	999	561	1024
AGIS_Os03g026190	0	0	0	0	0	0	0	0
AGIS_Os03g026200	0	0	0	0	0	0	0	0
AGIS_Os03g026210	16	75	38	18	38	36	19	15
AGIS_Os03g026220	301	181	332	223	207	257	210	357
AGIS_Os03g026230	616	499	873	684	414	1222	541	1228
AGIS_Os03g026240	3906	6912	6341	4604	2681	5080	2765	7245
AGIS_Os03g026250	5631	11049	8785	11135	8232	5074	4287	6133
AGIS_Os03g026260	0	0	0	0	0	0	0	0
AGIS_Os03g026270	0	0	0	0	0	0	0	0
AGIS_Os03g026280	266	331	341	271	97	313	276	355
AGIS_Os03g026290	324	537	469	368	757	1070	631	848
AGIS_Os03g026300	737	1527	2087	1763	3810	2040	1509	2362
AGIS_Os03g026310	68	80	55	15	16	48	0	65
AGIS_Os03g026320	0	0	0	0	0	0	0	0
AGIS_Os03g026330	0	0	0	0	0	0	0	0
AGIS_Os03g026340	907	1317	1369	1061	1823	1573	1320	1418
AGIS_Os03g026350	844	1412	1285	1289	581	1196	749	1100
AGIS_Os03g026360	78	132	178	97	219	188	82	96
AGIS_Os03g026370	0	0	0	0	0	0	0	0
AGIS_Os03g026380	4	33	50	18	2	44	57	42
AGIS_Os03g026390	278	271	262	285	22	237	29	464
AGIS_Os03g026400	42	47	70	92	119	54	62	82
AGIS_Os03g026410	1497	1539	2097	2421	1903	1395	1344	1767
AGIS_Os03g026420	0	0	0	0	0	0	0	0
AGIS_Os03g026430	686	796	1238	813	472	1202	989	1407
AGIS_Os03g026440	0	0	0	0	0	0	0	0
AGIS_Os03g026450	0	0	0	0	0	0	0	0
AGIS_Os03g026460	0	0	0	0	0	0	0	0
AGIS_Os03g026470	0	0	0	0	0	0	0	0
AGIS_Os03g026480	57	82	61	89	222	83	48	69
AGIS_Os03g026490	60	100	122	47	234	114	82	62
AGIS_Os03g026500	0	0	0	0	0	0	0	0
AGIS_Os03g026510	0	0	0	0	0	0	0	0
AGIS_Os03g026520	0	0	0	0	0	0	0	0
AGIS_Os03g026530	0	0	0	0	0	0	0	0
AGIS_Os03g026540	31	116	71	56	76	38	73	54
AGIS_Os03g026550	0	0	0	0	0	0	0	0
AGIS_Os03g026560	0	0	0	0	0	0	0	0
AGIS_Os03g026570	0	0	0	0	0	0	0	0
AGIS_Os03g026580	1152	1832	1638	1249	100	220	149	307
AGIS_Os03g026590	39	79	84	72	62	42	11	48
AGIS_Os03g026600	0	1	45	1	38	8	0	18
AGIS_Os03g026610	0	0	0	0	0	0	0	0
AGIS_Os03g026620	0	0	0	0	0	0	0	0
AGIS_Os03g026630	0	0	0	0	0	0	0	0
AGIS_Os03g026640	4	16	0	0	0	6	0	0
AGIS_Os03g026650	34	10	17	10	0	4	0	14
AGIS_Os03g026660	0	0	0	0	0	0	0	0
AGIS_Os03g026670	34	65	111	75	42	36	71	46
AGIS_Os03g026680	964	1565	2689	2131	2519	2295	1966	3027
AGIS_Os03g026690	266	589	873	591	883	630	728	875
AGIS_Os03g026700	0	0	0	0	0	0	0	0
AGIS_Os03g026710	0	0	0	0	0	0	0	0
AGIS_Os03g026720	0	0	0	0	0	0	0	0
AGIS_Os03g026730	0	47	12	10	25	23	18	35
AGIS_Os03g026740	1	20	4	0	14	8	0	2
AGIS_Os03g026750	0	0	0	0	0	0	0	0
AGIS_Os03g026760	0	0	0	0	0	0	0	0
AGIS_Os03g026770	0	0	0	0	0	0	0	0
AGIS_Os03g026780	0	0	0	0	0	0	0	0
AGIS_Os03g026790	0	0	0	0	0	0	0	0
AGIS_Os03g026800	0	0	0	0	0	0	0	0
AGIS_Os03g026810	14	0	15	8	19	8	10	10
AGIS_Os03g026820	0	0	8	0	33	10	2	9
AGIS_Os03g026830	117	228	312	292	1656	845	677	795
AGIS_Os03g026840	4031	6560	9907	6073	11513	8928	9227	9333
AGIS_Os03g026850	0	0	0	0	0	0	0	0
AGIS_Os03g026860	0	0	0	0	0	0	0	0
AGIS_Os03g026870	581	622	823	718	261	940	273	1606
AGIS_Os03g026880	115	424	279	91	60	99	70	84
AGIS_Os03g026890	0	0	0	0	0	0	0	0
AGIS_Os03g026900	0	0	0	0	0	0	0	0
AGIS_Os03g026910	91	128	149	86	64	132	132	205
AGIS_Os03g026920	168	104	326	96	62	203	248	376
AGIS_Os03g026930	997	1268	1440	991	524	1155	660	1911
AGIS_Os03g026940	807	1040	1258	747	2380	1388	1129	1551
AGIS_Os03g026950	0	0	0	5	0	1	0	14
AGIS_Os03g026960	0	0	0	0	0	0	0	0
AGIS_Os03g026970	6	0	0	0	24	6	0	0
AGIS_Os03g026980	12	11	5	20	0	3	0	24
AGIS_Os03g026990	0	0	0	0	0	0	0	0
AGIS_Os03g027000	0	0	0	0	0	0	0	0
AGIS_Os03g027010	0	0	0	0	0	0	0	0
AGIS_Os03g027020	0	0	0	0	0	0	0	0
AGIS_Os03g027030	0	0	0	0	0	0	0	0
AGIS_Os03g027040	0	0	0	0	0	0	0	0
AGIS_Os03g027050	0	0	0	0	0	0	0	0
AGIS_Os03g027060	0	0	0	0	0	0	0	0
AGIS_Os03g027070	0	0	0	0	0	0	0	0
AGIS_Os03g027080	0	0	0	0	0	0	0	0
AGIS_Os03g027090	0	0	0	0	0	0	0	0
AGIS_Os03g027100	0	0	0	0	0	0	0	0
AGIS_Os03g027110	0	0	10	0	0	0	0	0
AGIS_Os03g027120	0	0	0	0	0	0	0	0
AGIS_Os03g027130	0	0	0	0	0	0	0	0
AGIS_Os03g027140	0	0	0	0	0	0	0	0
AGIS_Os03g027150	0	0	0	0	0	0	0	0
AGIS_Os03g027160	19	24	6	6	0	0	6	6
AGIS_Os03g027170	866	1106	1175	901	470	1054	592	1663
AGIS_Os03g027180	0	0	0	0	0	4	0	4
AGIS_Os03g027190	0	0	0	0	0	0	0	0
AGIS_Os03g027200	693	722	1500	997	1459	1483	1108	1397
AGIS_Os03g027210	185	243	299	261	536	382	273	540
AGIS_Os03g027220	0	0	0	0	0	0	0	0
AGIS_Os03g027230	0	0	0	0	0	0	0	0
AGIS_Os03g027240	22	5	0	0	0	0	0	0
AGIS_Os03g027250	0	0	0	0	0	0	0	0
AGIS_Os03g027260	40	24	48	47	0	36	12	94
AGIS_Os03g027270	36	10	40	8	16	39	24	57
AGIS_Os03g027280	189	417	395	299	298	377	260	529
AGIS_Os03g027290	582	1059	1054	798	305	1041	623	1439
AGIS_Os03g027300	2	16	4	0	30	12	0	6
AGIS_Os03g027310	0	0	0	0	0	0	0	0
AGIS_Os03g027320	0	0	0	0	0	0	0	0
AGIS_Os03g027330	0	0	0	0	0	0	0	0
AGIS_Os03g027340	0	0	0	0	0	0	0	0
AGIS_Os03g027350	296	246	530	386	291	414	276	589
AGIS_Os03g027360	109	97	41	80	52	102	25	285
AGIS_Os03g027370	43	49	63	29	12	29	2	72
AGIS_Os03g027380	0	0	0	0	0	0	0	0
AGIS_Os03g027390	141	101	140	144	39	87	30	220
AGIS_Os03g027400	2857	4508	5725	3710	5782	5489	5773	6272
AGIS_Os03g027410	145	111	268	235	6	249	5	324
AGIS_Os03g027420	0	0	0	0	0	0	0	0
AGIS_Os03g027430	4958	7136	10898	6253	9861	9861	9810	10768
AGIS_Os03g027440	12	46	65	8	4	50	68	55
AGIS_Os03g027450	76	82	104	57	72	96	97	136
AGIS_Os03g027460	1275	1370	1660	1239	1493	1632	1357	1994
AGIS_Os03g027470	25	8	14	18	139	609	354	783
AGIS_Os03g027480	0	0	0	0	0	0	0	0
AGIS_Os03g027490	0	0	0	0	0	0	0	0
AGIS_Os03g027500	2	28	30	12	44	9	33	41
AGIS_Os03g027510	1180	1437	1860	1338	1013	2025	1702	2353
AGIS_Os03g027520	0	0	0	0	0	0	0	0
AGIS_Os03g027530	0	0	0	0	0	0	0	0
AGIS_Os03g027540	12	0	6	0	0	0	0	14
AGIS_Os03g027550	2	0	0	0	9	0	0	8
AGIS_Os03g027560	20	0	4	0	30	48	18	59
AGIS_Os03g027570	326	381	684	444	580	666	525	660
AGIS_Os03g027580	1189	819	1455	1338	301	914	483	1247
AGIS_Os03g027590	874	1559	1497	1281	952	1228	859	1231
AGIS_Os03g027600	157	395	332	236	355	358	341	364
AGIS_Os03g027610	0	0	0	0	0	0	0	0
AGIS_Os03g027620	0	0	0	0	0	0	0	0
AGIS_Os03g027630	0	0	0	0	0	0	0	0
AGIS_Os03g027640	0	0	0	0	0	0	0	0
AGIS_Os03g027650	946	725	1337	943	650	1403	481	2360
AGIS_Os03g027660	41	99	127	65	50	94	42	138
AGIS_Os03g027670	0	19	0	0	0	18	0	0
AGIS_Os03g027680	0	0	0	0	0	0	0	0
AGIS_Os03g027690	0	0	0	10	0	0	0	0
AGIS_Os03g027700	0	0	0	0	0	0	0	0
AGIS_Os03g027710	28	36	83	39	149	42	76	124
AGIS_Os03g027720	1914	2969	2881	2272	3062	3071	2104	3688
AGIS_Os03g027730	0	0	0	0	0	0	0	0
AGIS_Os03g027740	909	2041	2175	2461	1321	1034	707	1293
AGIS_Os03g027750	0	0	0	0	0	0	0	0
AGIS_Os03g027760	0	0	0	0	0	0	0	0
AGIS_Os03g027770	0	0	0	0	0	0	0	0
AGIS_Os03g027780	0	0	0	0	0	0	0	0
AGIS_Os03g027790	0	0	1	0	0	0	0	0
AGIS_Os03g027800	0	0	0	0	0	0	0	0
AGIS_Os03g027810	1787	1427	1999	1502	772	2619	1262	2990
AGIS_Os03g027820	0	0	0	0	0	0	0	0
AGIS_Os03g027830	356	523	483	346	306	632	389	664
AGIS_Os03g027840	264	289	273	211	116	286	29	778
AGIS_Os03g027850	0	0	0	0	0	0	0	0
AGIS_Os03g027860	424	974	1028	730	22	0	10	28
AGIS_Os03g027870	0	0	0	0	0	0	0	0
AGIS_Os03g027880	0	0	0	0	0	0	0	0
AGIS_Os03g027890	0	0	0	0	0	0	0	0
AGIS_Os03g027900	0	0	0	0	0	0	0	0
AGIS_Os03g027910	0	0	0	0	0	0	0	0
AGIS_Os03g027920	2135	5712	5149	3480	4855	3316	2566	4013
AGIS_Os03g027930	237	218	205	160	70	89	61	58
AGIS_Os03g027940	0	0	0	0	0	0	0	0
AGIS_Os03g027950	106	124	81	89	24	23	14	138
AGIS_Os03g027960	108	165	60	76	18	33	0	244
AGIS_Os03g027970	8	0	26	8	22	54	51	21
AGIS_Os03g027980	226	311	423	173	982	1931	569	2011
AGIS_Os03g027990	9	6	24	18	0	2	0	2
AGIS_Os03g028000	0	0	0	0	0	0	0	0
AGIS_Os03g028010	0	0	0	0	0	0	0	0
AGIS_Os03g028020	395	382	647	556	132	594	245	843
AGIS_Os03g028030	0	0	0	0	0	0	0	0
AGIS_Os03g028040	229	294	379	397	658	434	389	522
AGIS_Os03g028050	0	0	0	0	0	0	0	0
AGIS_Os03g028060	0	0	0	0	0	0	0	0
AGIS_Os03g028070	0	0	0	0	0	0	0	0
AGIS_Os03g028080	0	0	0	0	0	0	0	0
AGIS_Os03g028090	0	0	0	0	0	0	0	0
AGIS_Os03g028100	0	0	0	0	0	0	0	0
AGIS_Os03g028110	0	0	0	0	0	0	0	0
AGIS_Os03g028120	0	0	0	0	0	0	0	0
AGIS_Os03g028130	0	0	0	0	0	0	0	0
AGIS_Os03g028140	0	0	0	0	0	0	0	0
AGIS_Os03g028150	0	0	0	0	0	0	0	0
AGIS_Os03g028160	0	0	0	0	0	0	0	0
AGIS_Os03g028170	0	0	0	0	0	0	0	0
AGIS_Os03g028180	0	0	0	0	0	0	0	0
AGIS_Os03g028190	0	0	0	0	0	0	0	0
AGIS_Os03g028200	0	0	0	0	0	0	0	0
AGIS_Os03g028210	373	284	470	310	180	460	190	478
AGIS_Os03g028220	0	0	0	0	10	0	0	0
AGIS_Os03g028230	0	7	0	0	0	0	0	0
AGIS_Os03g028240	98	127	141	87	150	69	81	115
AGIS_Os03g028250	15	12	50	39	84	63	51	111
AGIS_Os03g028260	0	0	0	0	0	0	0	0
AGIS_Os03g028270	0	0	0	0	0	0	0	0
AGIS_Os03g028280	126	191	265	182	329	217	189	288
AGIS_Os03g028290	366	403	480	397	170	530	176	761
AGIS_Os03g028300	1371	1626	2756	2249	2723	2635	2111	2862
AGIS_Os03g028310	0	0	0	12	0	0	0	0
AGIS_Os03g028320	0	0	0	12	0	0	0	0
AGIS_Os03g028330	0	0	0	0	0	0	0	0
AGIS_Os03g028340	0	0	0	0	0	0	0	0
AGIS_Os03g028350	22	90	28	99	110	86	26	60
AGIS_Os03g028360	180	118	54	186	205	81	86	34
AGIS_Os03g028370	0	0	0	0	0	0	0	0
AGIS_Os03g028380	2	0	0	0	0	0	0	0
AGIS_Os03g028390	3500	4803	5240	4497	8357	5530	4408	5808
AGIS_Os03g028400	0	0	0	0	0	0	0	0
AGIS_Os03g028410	41	40	73	68	161	69	108	83
AGIS_Os03g028420	4346	5552	7533	6977	7149	4926	5143	6789
AGIS_Os03g028430	171	129	139	119	0	140	78	325
AGIS_Os03g028440	0	0	0	0	0	0	0	0
AGIS_Os03g028450	0	0	0	0	0	0	0	0
AGIS_Os03g028460	0	0	0	0	0	0	0	0
AGIS_Os03g028470	0	0	0	0	0	0	0	0
AGIS_Os03g028480	1	0	0	0	0	0	0	0
AGIS_Os03g028490	0	0	20	9	0	18	4	0
AGIS_Os03g028500	0	0	0	0	0	0	0	0
AGIS_Os03g028510	48	108	80	228	234	177	139	105
AGIS_Os03g028520	0	0	0	0	0	0	0	0
AGIS_Os03g028530	0	0	0	0	0	0	0	0
AGIS_Os03g028540	0	0	0	0	0	0	0	0
AGIS_Os03g028550	0	0	0	0	0	0	0	5
AGIS_Os03g028560	680	944	1716	1191	1283	1029	1145	1425
