gene_id	E_1	E_2	E_3	J3_1	J3_2	J3_3	J4_1	J4_2	J4_3	pJ2_1	pJ2_2	pJ2_3	ppJ2_1	ppJ2_2	ppJ2_3	RF_1	RF_2	RF_3	RM_1	RM_2	RM_3
Hg_chrom1_TN10gene_2140	-1.95821444646413	-1.91867766768605	-2.01074644436153	-0.475175435150984	-0.667436594754045	-0.768201198739959	3.3593940567964	3.75414899171874	3.2501288176852	-1.46310475922467	-1.5480792865491	-1.4933334104715	-1.75650662056846	-1.92649993080873	-1.78089529571779	-1.04532270223402	-0.940274898517874	-1.0166855578332	2.7741031338826	3.95046973545704	3.68090951354201
Hg_chrom1_TN10gene_2139	-0.138492306275698	-0.277912751303562	-0.326389030687812	0.345561228081054	0.217442438774412	0.0843236759590962	0.0767075216818984	0.0775228593942021	0.107215810508638	-0.369456859455925	-0.245531554269165	-0.368941199796966	-0.448673846443812	-0.259292341604452	-0.16000763761741	0.255168746822799	0.332567176383222	0.258587442173255	0.177232587551471	0.492965899510198	0.16940214061453
Hg_chrom1_TN10gene_2138	1.743970594137	1.71913981769326	1.62270712656342	-0.376382725164783	-0.392647408487964	-0.379621091833272	-0.575046890968618	-0.526232935822769	-0.604014046080486	0.0643816085241209	0.0360184750696906	0.0444039440075681	0.493079012282344	0.489022480558011	0.427809334418907	-1.01521427092961	-1.01777371789688	-0.975689878830279	-0.308550475230991	-0.173868331921335	-0.295490620087286
Hg_chrom1_TN10gene_2137	-1.70967394156248	-1.90365399031976	-1.83846015013014	0.075297218436976	-0.286683709763121	-0.411135053623388	2.50092869356996	2.85745039332854	2.44904508213413	-1.54205724375266	-1.26819364639415	-1.53043618368061	-1.77292169539864	-1.72482533947842	-1.42611913742606	-0.566119213091797	-0.484148840006473	-0.638258292374179	2.49204257172536	3.50159407727124	3.22632840053566
Hg_chrom1_TN10gene_2136	-0.0837171959438692	-0.207257086071751	-0.0719009464241473	0.124560575310248	-0.00800991927592243	-0.229096741050856	0.0172366163157012	-0.140514193878476	-0.338859913652287	0.253007663614166	0.0380188045866365	0.303080142690652	0.297758624346255	0.0701630261135282	0.0724397971343826	-0.337676194220327	-0.309538463597018	-0.440407982530997	0.319884967464432	0.202967656347354	0.467860762722292
Hg_chrom1_TN10gene_2135	0.16222352325644	0.168042104686732	-0.0138847094256604	-0.0952743850056024	-0.209462774035373	-0.104244345491942	0.653189373523023	0.560781182118546	0.330272290240307	-0.66689789522467	-0.608372426592197	-0.536825494411143	-0.644281253103216	-0.692021078293193	-0.639368502625441	0.583048061934859	0.427149658444947	0.484443957322949	-0.00217829061383057	0.603086162014479	0.240574841280004
Hg_chrom1_TN10gene_2133	-0.709463205552082	-0.629369698652674	-0.692780641026708	0.398303039963842	0.439456494470729	0.539940505250666	0.419687598222367	0.37312070578211	0.377536139958357	-0.223235881845589	-0.289374445195497	-0.298486829493946	-0.622338497755464	-0.578296697240701	-0.683557945047252	-0.267081610599819	-0.398062131115053	-0.402772376564606	1.0599849518363	1.10938493135696	1.07740559324805
Hg_chrom1_TN10gene_2132	-0.109374632997412	-0.0356414224398556	-0.1263410873746	-0.293129693119687	-0.374215589736623	-0.345331170333079	-0.25352990892573	-0.449640453568318	-0.303061233960785	-0.125968375540378	-0.346207967015192	-0.413369399796654	-0.310133850891017	-0.327144179709332	-0.230176962052473	1.05960587625157	1.1738377612131	0.839467359403331	0.376644931411379	0.356454796595861	0.23725520258588
Hg_chrom1_TN10gene_2131	0.346699577891926	0.261015297104445	0.229305591282541	0.155072611489459	0.063524926196111	0.135971170625858	0.322971228332261	0.196064595498152	0.131032819534637	-0.252200713711693	-0.20988997865528	-0.0769065695372948	0.0169756048918916	0.0380849979488076	0.14408040166937	-0.142115877447635	-0.30008228047037	-0.199450725041048	-0.353548062622346	-0.25063882920724	-0.255965785772522
Hg_chrom1_TN10gene_2130	0.013730100962297	-0.0424189923505853	0.0961561571932936	-0.390279510368998	-0.328282977184423	-0.254704199467846	-0.482329453743496	-0.0718500442029448	-0.159486634549216	-0.23072179332851	-0.332880176579848	-0.404308632490714	-0.495747506210717	-0.206295155918136	-0.269512845228092	0.84050010696432	0.932626894242903	0.637581540660836	0.529392142587847	0.496805885070978	0.122025093941041
Hg_chrom1_TN10gene_2129	-0.444998440655246	-0.497368391171143	-0.51240043959276	-0.371151174037564	-0.253926591157901	-0.379658320199418	1.38038504776041	1.45957126395407	1.30867877280847	-0.552166582204396	-0.603432473681366	-0.560585423445707	0.110092714704885	0.147645022734762	0.0595693007106899	-0.222559260559603	-0.26979001601406	-0.14140527944922	0.128618418871246	0.0288331547439249	0.186048695879924
Hg_chrom1_TN10gene_2128	0.551753012062385	0.383159418294886	0.427887714649483	0.304205819856525	0.334973477504043	0.330308110170016	-0.255627079286374	-0.332263747836567	-0.457555026745164	0.567853465982353	0.561061230272285	0.533934848338202	0.108421905453298	0.0415050467576599	0.0547760476066941	-0.47999411837062	-0.489383837784906	-0.30758817712894	-0.495738011814016	-0.743845043385521	-0.637845054595715
