GeneID	HPmockWT_1	HPmockWT_2	HPmockWT_3	HPmockWT_4	HPmockpho2_1	HPmockpho2_2	HPmockpho2_3	HPmockpho2_4
AGIS_Os01g044850	92	130	104	95	89	51	122	75
AGIS_Os01g044860	38	168	57	485	366	745	184	151
AGIS_Os01g044870	39	55	12	12	0	10	0	10
AGIS_Os01g044880	479	732	423	598	285	140	346	332
AGIS_Os01g044890	6	16	38	56	12	47	0	16
AGIS_Os01g044900	0	0	0	0	0	0	0	0
AGIS_Os01g044910	703	659	576	642	255	148	292	281
AGIS_Os01g044920	0	38	50	142	14	31	38	28
AGIS_Os01g044930	268	141	63	191	212	124	98	181
AGIS_Os01g044940	0	0	0	0	0	0	0	0
AGIS_Os01g044950	0	0	4	0	0	6	0	0
AGIS_Os01g044960	4327	2990	2982	3631	2015	2003	3272	2825
AGIS_Os01g044970	1480	668	905	765	9455	8939	21299	12303
AGIS_Os01g044980	18	170	32	442	382	417	155	293
AGIS_Os01g044990	0	21	0	46	82	42	104	132
AGIS_Os01g045000	321	223	286	281	168	164	391	176
AGIS_Os01g045010	32	128	118	121	128	91	88	97
AGIS_Os01g045020	0	45	24	100	103	56	21	41
AGIS_Os01g045030	3068	1394	1255	2290	494	830	1585	707
AGIS_Os01g045040	40	78	28	70	96	101	20	71
AGIS_Os01g045050	15	70	4	86	35	1	0	14
AGIS_Os01g045060	40	66	142	70	23	40	109	45
AGIS_Os01g045070	26	106	5	74	60	10	36	13
AGIS_Os01g045080	136	120	33	142	76	126	95	127
AGIS_Os01g045090	0	0	0	0	1	4	8	0
AGIS_Os01g045100	2543	3526	3621	3904	2668	2376	3648	3447
AGIS_Os01g045110	93	179	94	235	81	104	45	66
AGIS_Os01g045120	1851	706	665	1007	955	934	1316	1273
AGIS_Os01g045130	0	0	0	0	0	0	0	0
AGIS_Os01g045140	0	0	0	0	0	0	0	0
AGIS_Os01g045150	0	0	0	0	0	4	0	0
AGIS_Os01g045160	58	353	91	495	343	350	227	227
AGIS_Os01g045170	985	1171	902	1204	744	780	1131	843
AGIS_Os01g045180	14	6	0	0	137	16	12	40
AGIS_Os01g045190	304	178	168	389	291	143	314	326
AGIS_Os01g045200	1669	2570	2434	2387	1381	1708	2472	1679
AGIS_Os01g045210	9625	13927	11560	15608	15477	10869	14258	17876
AGIS_Os01g045220	231	127	54	177	54	66	105	118
AGIS_Os01g045230	69	345	275	463	1359	770	908	567
AGIS_Os01g045240	68	106	90	210	335	129	79	166
AGIS_Os01g045250	600	1234	780	1427	2569	915	807	1475
AGIS_Os01g045260	1048	382	2391	5777	552	15767	13645	7107
AGIS_Os01g045270	130	65	110	82	64	42	107	59
AGIS_Os01g045280	0	0	0	0	0	0	0	0
AGIS_Os01g045290	260	193	216	153	146	96	394	147
AGIS_Os01g045300	1853	792	751	925	306	338	646	579
AGIS_Os01g045310	509	551	335	713	352	345	435	336
AGIS_Os01g045320	233	543	222	623	191	403	336	463
AGIS_Os01g045330	53	71	70	86	18	36	52	81
AGIS_Os01g045340	1055	779	987	804	740	413	768	854
AGIS_Os01g045350	0	43	30	9	3	1	0	8
AGIS_Os01g045360	0	0	6	0	1	8	18	0
AGIS_Os01g045370	0	0	0	0	0	0	0	0
AGIS_Os01g045380	0	0	0	0	0	0	0	0
AGIS_Os01g045390	40	10	34	53	38	39	90	87
AGIS_Os01g045400	34	56	90	134	92	147	58	76
AGIS_Os01g045410	164	124	176	225	147	186	292	122
AGIS_Os01g045420	111	82	131	77	68	65	202	41
AGIS_Os01g045430	719	380	674	1127	270	1467	2165	950
AGIS_Os01g045440	118	62	128	129	72	89	58	115
AGIS_Os01g045450	18	11	0	0	1	8	22	17
AGIS_Os01g045460	167	306	78	259	174	185	207	282
AGIS_Os01g045470	150	243	143	260	238	182	229	142
AGIS_Os01g045480	0	0	0	0	0	0	0	0
AGIS_Os01g045490	241	413	108	889	604	533	140	397
AGIS_Os01g045500	0	0	0	0	0	0	0	0
AGIS_Os01g045510	0	9	18	82	0	40	0	0
AGIS_Os01g045520	0	0	0	4	0	0	0	16
AGIS_Os01g045530	52	121	29	100	86	41	34	48
AGIS_Os01g045540	849	845	751	1166	546	709	1050	776
AGIS_Os01g045550	0	0	8	0	0	0	0	9
AGIS_Os01g045560	425	195	191	245	87	48	164	87
AGIS_Os01g045570	0	2	0	8	6	0	0	16
AGIS_Os01g045580	0	0	0	0	0	0	0	0
AGIS_Os01g045590	1927	1849	1694	1688	1563	1095	1355	1492
AGIS_Os01g045600	0	0	0	0	0	0	0	0
AGIS_Os01g045610	0	0	0	0	0	0	0	0
AGIS_Os01g045620	0	0	0	0	0	0	0	0
AGIS_Os01g045630	0	0	0	0	0	0	0	0
AGIS_Os01g045640	18	27	44	39	0	25	24	1
AGIS_Os01g045650	214	189	143	159	78	79	135	95
AGIS_Os01g045660	592	1359	656	1271	748	619	601	903
AGIS_Os01g045670	0	0	0	0	0	0	0	0
AGIS_Os01g045680	0	16	4	24	6	9	0	6
AGIS_Os01g045690	26	18	6	14	8	9	46	26
AGIS_Os01g045700	2539	1731	1325	1865	1233	621	941	1123
AGIS_Os01g045710	188	341	153	341	270	262	320	314
AGIS_Os01g045720	164	243	36	372	300	306	194	317
AGIS_Os01g045730	179	335	149	309	208	164	299	179
AGIS_Os01g045740	2394	833	743	1198	665	392	458	267
AGIS_Os01g045750	330	148	56	137	50	21	39	35
AGIS_Os01g045760	161	79	45	114	62	102	240	38
AGIS_Os01g045770	450	493	364	368	232	285	542	274
AGIS_Os01g045780	544	587	430	690	289	424	353	370
AGIS_Os01g045790	366	181	146	96	95	85	223	173
AGIS_Os01g045800	0	0	0	0	0	0	0	0
AGIS_Os01g045810	0	0	0	0	0	0	0	0
AGIS_Os01g045820	10	0	0	0	4	0	0	0
AGIS_Os01g045830	254	125	47	256	120	140	133	156
AGIS_Os01g045840	460	218	196	343	87	119	198	132
AGIS_Os01g045850	531	464	199	637	239	90	266	165
AGIS_Os01g045860	0	0	34	0	0	12	0	0
AGIS_Os01g045870	16	12	0	4	6	2	0	20
AGIS_Os01g045880	261	727	229	1257	928	737	321	517
AGIS_Os01g045890	0	0	0	0	0	0	0	0
AGIS_Os01g045900	575	356	370	357	246	276	505	409
AGIS_Os01g045910	269	406	307	272	170	250	213	198
AGIS_Os01g045920	211	1109	418	1967	957	1093	431	1188
AGIS_Os01g045930	0	0	0	0	0	0	0	0
AGIS_Os01g045940	0	0	0	0	0	0	0	0
AGIS_Os01g045950	0	0	0	0	0	0	0	0
AGIS_Os01g045960	0	0	0	0	0	0	0	0
AGIS_Os01g045970	1699	978	699	1286	1217	1339	1921	1521
AGIS_Os01g045980	0	0	0	0	0	0	0	16
AGIS_Os01g045990	2	0	0	12	0	0	0	0
AGIS_Os01g046000	0	0	0	0	0	0	0	0
AGIS_Os01g046010	174	124	35	45	54	50	51	58
AGIS_Os01g046020	902	313	279	432	263	348	575	377
AGIS_Os01g046030	19	6	8	0	2	40	84	1
AGIS_Os01g046040	0	0	0	0	0	0	0	0
AGIS_Os01g046050	291	139	146	124	92	51	171	93
AGIS_Os01g046060	390	324	275	317	243	237	350	231
AGIS_Os01g046070	192	115	87	158	70	27	12	23
AGIS_Os01g046080	0	0	0	0	0	0	0	0
AGIS_Os01g046090	57	144	70	202	23	59	19	165
AGIS_Os01g046100	9633	8697	7174	7478	3611	3292	3924	3870
AGIS_Os01g046110	0	0	0	0	0	0	0	0
AGIS_Os01g046120	0	0	0	0	4	14	5	1
AGIS_Os01g046130	26	87	40	67	37	63	50	78
AGIS_Os01g046140	0	0	0	0	1	5	1	0
AGIS_Os01g046150	0	0	0	0	0	0	0	0
AGIS_Os01g046160	0	0	0	0	0	0	0	0
AGIS_Os01g046170	353	543	473	682	296	388	243	419
AGIS_Os01g046180	121	424	158	434	239	292	231	320
AGIS_Os01g046190	593	298	411	463	176	276	387	388
AGIS_Os01g046200	18	4	0	44	77	17	0	0
AGIS_Os01g046210	226	441	426	489	423	360	347	666
AGIS_Os01g046220	0	0	0	14	0	0	0	0
AGIS_Os01g046230	388	395	267	404	235	276	259	338
AGIS_Os01g046240	32	276	122	558	274	280	102	164
AGIS_Os01g046250	1371	2499	1968	2896	1550	1664	1811	2291
AGIS_Os01g046260	0	0	0	0	0	0	0	0
AGIS_Os01g046270	1286	2455	1876	2581	1618	1603	2202	2496
AGIS_Os01g046280	495	846	772	808	938	668	1102	882
AGIS_Os01g046290	206	1144	461	1047	1418	1197	1209	1149
AGIS_Os01g046300	218	955	327	796	1265	629	836	685
AGIS_Os01g046310	0	0	0	0	0	0	0	0
AGIS_Os01g046320	9	126	135	81	29	67	14	66
AGIS_Os01g046330	0	0	0	0	0	0	0	0
AGIS_Os01g046340	0	0	0	0	0	0	0	0
AGIS_Os01g046350	24	229	44	197	83	34	160	40
AGIS_Os01g046360	418	107	322	302	198	203	527	361
AGIS_Os01g046370	1334	3716	1692	5493	1892	1663	748	2177
AGIS_Os01g046380	991	1990	1087	2855	826	893	615	1368
AGIS_Os01g046390	59	22	37	22	1	8	30	14
AGIS_Os01g046400	0	0	0	0	0	0	0	1
AGIS_Os01g046410	34	113	34	76	78	79	34	120
AGIS_Os01g046420	0	0	0	0	0	0	0	0
AGIS_Os01g046430	0	0	0	12	0	0	0	1
AGIS_Os01g046440	0	0	0	0	0	0	0	0
AGIS_Os01g046450	487	2144	828	2026	908	1175	1024	1430
AGIS_Os01g046460	178	193	204	278	150	191	242	172
AGIS_Os01g046470	0	230	79	137	51	75	92	80
AGIS_Os01g046480	1300	653	709	937	565	761	1017	678
AGIS_Os01g046490	806	1022	892	1224	661	795	1379	974
AGIS_Os01g046500	2362	2494	2428	2982	1505	1983	3215	2622
AGIS_Os01g046510	1	23	0	35	4	15	0	24
AGIS_Os01g046520	0	0	0	0	0	0	0	0
AGIS_Os01g046530	0	0	0	0	0	0	0	0
AGIS_Os01g046540	0	1	0	0	0	0	0	0
AGIS_Os01g046550	2261	930	641	1500	583	337	593	739
AGIS_Os01g046560	176	81	26	64	93	94	183	142
AGIS_Os01g046570	0	5	14	8	0	1	0	5
AGIS_Os01g046580	1065	1621	939	2171	1422	1391	1230	1870
AGIS_Os01g046590	60	64	41	160	97	100	124	92
AGIS_Os01g046600	2	13	14	149	2	125	20	0
AGIS_Os01g046610	6	112	24	214	39	126	28	44
AGIS_Os01g046620	25	21	36	139	60	101	22	71
AGIS_Os01g046630	0	0	0	0	0	0	0	0
AGIS_Os01g046640	0	0	0	0	0	0	0	0
AGIS_Os01g046650	32	342	60	826	475	622	60	549
AGIS_Os01g046660	74	52	38	49	34	98	90	72
AGIS_Os01g046670	1700	3492	2075	4046	2488	2339	1997	2643
AGIS_Os01g046680	278	374	207	548	241	400	250	624
AGIS_Os01g046690	0	0	0	0	0	0	0	0
AGIS_Os01g046700	0	0	0	0	0	0	0	0
AGIS_Os01g046710	0	0	0	0	0	0	0	0
AGIS_Os01g046720	0	0	0	0	0	0	0	0
AGIS_Os01g046730	0	0	0	0	0	0	0	0
AGIS_Os01g046740	55	96	4	164	66	122	22	96
AGIS_Os01g046750	610	564	533	641	458	521	580	584
AGIS_Os01g046760	0	0	0	0	0	0	0	0
AGIS_Os01g046770	0	0	0	0	0	0	0	0
AGIS_Os01g046780	327	670	428	838	652	647	368	523
AGIS_Os01g046790	0	0	0	0	0	0	0	0
AGIS_Os01g046800	0	0	0	0	0	0	10	0
AGIS_Os01g046810	2748	943	3504	7072	403	18355	26672	9780
AGIS_Os01g046820	0	0	0	0	0	0	0	0
AGIS_Os01g046830	0	0	0	0	0	0	0	0
AGIS_Os01g046840	1652	1091	1178	1317	720	773	769	1197
AGIS_Os01g046850	0	0	0	0	0	0	0	0
AGIS_Os01g046860	0	0	0	0	0	0	0	0
AGIS_Os01g046870	0	0	0	0	0	0	0	0
AGIS_Os01g046880	1032	774	523	1118	1309	1229	1637	1413
AGIS_Os01g046890	441	887	594	766	595	401	460	639
AGIS_Os01g046900	79	100	102	83	11	37	64	43
AGIS_Os01g046910	240	832	657	975	738	759	682	1266
AGIS_Os01g046920	136	273	280	305	356	311	224	445
AGIS_Os01g046930	64	102	84	129	157	139	32	120
AGIS_Os01g046940	3890	1886	2270	2190	1392	1161	2090	2128
AGIS_Os01g046950	0	0	0	0	0	0	0	0
AGIS_Os01g046960	128	243	163	221	222	186	250	312
AGIS_Os01g046970	24	16	0	37	32	62	18	8
AGIS_Os01g046980	0	0	0	0	0	0	0	0
AGIS_Os01g046990	183	302	203	375	196	155	240	153
AGIS_Os01g047000	32	41	22	0	119	8	26	16
AGIS_Os01g047010	0	24	2	38	0	3	29	36
AGIS_Os01g047020	18	238	166	308	286	199	98	231
AGIS_Os01g047030	388	1070	713	1462	1103	911	549	1036
AGIS_Os01g047040	0	0	0	0	0	0	0	0
AGIS_Os01g047050	547	2016	954	2119	1723	1318	1653	1712
AGIS_Os01g047060	341	238	345	426	177	870	1911	438
AGIS_Os01g047070	0	0	0	0	0	2	0	0
AGIS_Os01g047080	201	420	293	579	286	453	441	524
AGIS_Os01g047090	144	367	294	620	139	390	484	260
AGIS_Os01g047100	63	377	364	515	321	222	178	262
AGIS_Os01g047110	1052	2038	1570	1956	2290	1171	1867	2408
AGIS_Os01g047120	83	28	49	16	70	28	32	72
AGIS_Os01g047130	101	333	96	532	414	394	87	346
AGIS_Os01g047140	243	315	298	322	170	196	276	223
AGIS_Os01g047150	13478	6236	4963	7206	4979	3279	6107	4421
AGIS_Os01g047160	0	0	0	0	0	0	0	0
AGIS_Os01g047170	4110	4672	4626	6336	1725	2840	3353	6457
AGIS_Os01g047180	48	12	0	8	4	8	9	24
AGIS_Os01g047190	0	0	0	0	0	0	0	0
AGIS_Os01g047200	0	0	0	0	0	0	0	0
AGIS_Os01g047210	0	0	0	0	0	0	0	0
AGIS_Os01g047220	215	208	120	186	302	88	106	193
AGIS_Os01g047230	0	0	0	0	0	0	0	0
AGIS_Os01g047240	0	0	0	0	0	0	0	0
AGIS_Os01g047250	2359	1185	1222	1296	1918	1130	1504	2997
AGIS_Os01g047260	177	79	136	96	142	74	132	167
AGIS_Os01g047270	3510	2927	2210	2856	1603	1433	2635	1954
AGIS_Os01g047280	0	6	0	0	2	2	0	0
AGIS_Os01g047290	44	24	0	25	16	12	40	6
AGIS_Os01g047300	0	0	0	0	0	0	0	0
AGIS_Os01g047310	0	0	0	0	0	0	0	0
AGIS_Os01g047320	152	354	192	310	267	296	315	326
AGIS_Os01g047330	0	7	0	8	0	1	0	8
AGIS_Os01g047340	296	411	298	374	394	282	374	327
AGIS_Os01g047350	0	0	0	0	0	0	0	0
AGIS_Os01g047360	0	0	0	0	0	0	0	0
AGIS_Os01g047370	473	627	351	538	462	377	414	438
AGIS_Os01g047380	544	1172	881	1095	739	905	892	1191
AGIS_Os01g047390	4263	4537	3917	4719	2772	3209	4109	2928
AGIS_Os01g047400	106	341	251	340	402	310	396	232
AGIS_Os01g047410	636	481	364	331	174	113	212	171
AGIS_Os01g047420	90	141	86	245	147	204	148	127
AGIS_Os01g047430	472	1402	736	1981	974	1229	666	1261
AGIS_Os01g047440	169	1154	566	1265	781	811	601	809
AGIS_Os01g047450	899	1772	1122	1646	992	828	1280	1153
AGIS_Os01g047460	654	706	416	806	451	418	510	465
AGIS_Os01g047470	43	19	14	30	21	25	0	27
AGIS_Os01g047480	184	924	566	833	402	508	625	480
AGIS_Os01g047490	0	8	10	61	10	139	63	42
AGIS_Os01g047500	0	0	0	4	0	24	0	0
AGIS_Os01g047510	506	918	690	1271	616	669	689	807
AGIS_Os01g047520	992	661	411	712	402	438	710	702
AGIS_Os01g047530	0	0	0	0	0	0	0	0
AGIS_Os01g047540	194	278	308	318	149	217	480	295
AGIS_Os01g047550	1005	1891	1371	1744	1192	1424	1976	1401
AGIS_Os01g047560	507	979	1069	1293	835	1109	1582	1753
AGIS_Os01g047570	3413	3283	2808	3217	2168	1766	2682	3032
AGIS_Os01g047580	15	3	13	13	44	12	2	2
AGIS_Os01g047590	12	47	38	54	14	34	10	39
AGIS_Os01g047600	17	48	101	31	65	33	26	63
AGIS_Os01g047610	30	230	24	673	546	492	113	349
AGIS_Os01g047620	63	302	76	369	266	322	92	274
AGIS_Os01g047630	24	4	0	0	0	0	0	10
AGIS_Os01g047640	1629	1492	1019	1770	1294	910	1519	1269
AGIS_Os01g047650	0	0	0	0	0	0	0	0
AGIS_Os01g047660	0	0	0	0	0	0	0	0
AGIS_Os01g047670	0	0	0	0	2	0	0	0
AGIS_Os01g047680	374	385	504	635	251	282	418	492
AGIS_Os01g047690	13	60	22	10	8	10	12	24
AGIS_Os01g047700	45	795	284	1267	697	667	439	509
AGIS_Os01g047710	0	0	0	0	0	0	0	0
AGIS_Os01g047720	1585	1563	1467	1486	998	1179	1275	1667
AGIS_Os01g047730	0	11	0	14	14	24	4	10
AGIS_Os01g047740	0	0	0	0	0	0	0	0
AGIS_Os01g047750	1415	919	936	1054	738	789	1254	1354
AGIS_Os01g047760	488	264	251	390	416	119	332	196
AGIS_Os01g047770	0	0	0	0	0	0	0	0
AGIS_Os01g047780	670	1182	1327	1872	1120	2157	2047	1916
AGIS_Os01g047790	410	490	341	523	226	231	227	319
AGIS_Os01g047800	34	113	58	157	130	255	102	73
AGIS_Os01g047810	49	294	42	646	385	448	64	232
AGIS_Os01g047820	47	54	78	97	177	410	170	247
AGIS_Os01g047830	134	44	52	84	103	49	50	75
AGIS_Os01g047840	0	0	4	17	8	0	0	8
AGIS_Os01g047850	683	428	580	713	215	206	674	337
AGIS_Os01g047860	46	37	8	44	62	104	191	107
AGIS_Os01g047870	391	1087	552	1232	747	847	918	1062
AGIS_Os01g047880	630	272	260	255	94	141	189	211
AGIS_Os01g047890	0	0	0	0	0	0	0	0
AGIS_Os01g047900	36	547	237	747	485	629	255	523
AGIS_Os01g047910	0	0	0	0	0	0	0	0
AGIS_Os01g047920	658	998	884	1244	877	774	826	921
AGIS_Os01g047930	110	57	125	65	43	58	89	33
AGIS_Os01g047940	0	0	0	0	0	0	0	0
AGIS_Os01g047950	50	16	44	38	35	30	41	24
AGIS_Os01g047960	128	560	150	367	181	260	280	312
AGIS_Os01g047970	0	0	0	0	0	0	0	0
AGIS_Os01g047980	0	0	0	0	0	0	0	0
AGIS_Os01g047990	329	875	567	1277	575	722	670	773
AGIS_Os01g048000	202	440	199	269	347	199	152	351
AGIS_Os01g048010	148	141	167	121	195	69	372	146
AGIS_Os01g048020	29	82	0	30	3	26	0	20
AGIS_Os01g048030	304	479	433	589	237	360	338	389
AGIS_Os01g048040	4838	4962	4350	5002	3344	3086	4558	4153
AGIS_Os01g048050	0	0	0	0	0	0	0	0
AGIS_Os01g048060	14	16	0	14	10	18	0	22
AGIS_Os01g048070	8	6	28	36	4	46	22	28
AGIS_Os01g048080	68	286	103	364	310	253	106	267
AGIS_Os01g048090	164	665	278	760	632	877	616	714
AGIS_Os01g048100	60	16	0	20	10	6	34	36
AGIS_Os01g048110	34	0	0	10	0	8	24	3
AGIS_Os01g048120	0	0	0	0	0	0	0	0
AGIS_Os01g048130	0	0	0	0	0	0	0	0
AGIS_Os01g048140	19	16	0	0	0	4	0	8
AGIS_Os01g048150	124	1004	479	919	752	605	551	813
AGIS_Os01g048160	0	0	0	4	0	0	0	0
AGIS_Os01g048170	0	4	16	22	6	16	14	4
AGIS_Os01g048180	0	12	12	0	8	6	24	0
AGIS_Os01g048190	122	140	56	96	28	32	74	55
AGIS_Os01g048200	189	247	141	304	181	222	226	252
AGIS_Os01g048210	0	6	0	8	10	4	0	2
AGIS_Os01g048220	0	0	0	0	0	0	0	0
AGIS_Os01g048230	819	401	423	520	359	260	454	369
AGIS_Os01g048240	215	245	230	346	146	208	222	232
AGIS_Os01g048250	315	363	180	359	176	283	239	255
AGIS_Os01g048260	356	293	262	406	182	170	221	258
AGIS_Os01g048270	2375	1846	1810	1797	1409	1141	1856	1707
AGIS_Os01g048280	0	8	25	8	26	23	5	36
AGIS_Os01g048290	362	1588	750	1626	996	1578	1199	2061
AGIS_Os01g048300	249	992	486	1294	883	773	545	819
AGIS_Os01g048310	0	0	0	0	0	0	0	0
AGIS_Os01g048320	571	465	365	347	133	286	350	729
AGIS_Os01g048330	92281	55529	57057	56172	45105	43584	75209	73998
AGIS_Os01g048340	0	0	0	0	0	0	0	0
AGIS_Os01g048350	0	0	0	0	0	0	0	0
AGIS_Os01g048360	28	261	127	261	140	179	199	146
AGIS_Os01g048370	655	2164	1504	2361	1391	1720	1872	2225
AGIS_Os01g048380	37	136	16	217	129	355	28	152
AGIS_Os01g048390	124	245	168	298	182	245	230	122
AGIS_Os01g048400	48	55	81	82	106	84	70	75
AGIS_Os01g048410	0	0	0	0	0	0	0	0
AGIS_Os01g048420	0	0	0	0	0	0	0	0
AGIS_Os01g048430	0	0	0	0	0	0	0	0
AGIS_Os01g048440	0	0	0	0	0	0	0	0
AGIS_Os01g048450	4343	2204	1397	1602	1640	1557	2399	1875
AGIS_Os01g048460	45	143	37	207	63	171	165	98
AGIS_Os01g048470	6	56	6	54	36	65	21	26
AGIS_Os01g048480	12	79	88	236	85	89	46	100
AGIS_Os01g048490	0	0	0	0	0	14	0	0
AGIS_Os01g048500	690	962	467	1509	848	764	553	1091
AGIS_Os01g048510	629	249	289	353	384	166	172	302
AGIS_Os01g048520	69	108	150	148	148	119	115	193
AGIS_Os01g048530	6790	3685	2713	3884	6900	1955	3516	3212
AGIS_Os01g048540	0	0	0	0	0	0	0	0
AGIS_Os01g048550	0	0	0	0	0	0	0	0
AGIS_Os01g048560	0	0	0	0	0	0	0	0
AGIS_Os01g048570	1248	923	533	805	571	366	655	595
AGIS_Os01g048580	2413	1510	965	1016	472	194	512	285
AGIS_Os01g048590	88	235	152	131	40	50	34	85
AGIS_Os01g048600	926	971	738	955	631	475	692	695
AGIS_Os01g048610	0	0	0	0	0	0	0	0
AGIS_Os01g048620	0	0	0	0	0	0	0	0
AGIS_Os01g048630	517	620	665	854	731	596	935	1173
AGIS_Os01g048640	149	701	70	2511	1695	1659	76	1073
AGIS_Os01g048650	442	573	296	692	535	393	523	597
AGIS_Os01g048660	0	0	3	14	0	1	0	11
AGIS_Os01g048670	0	0	0	0	0	0	0	0
AGIS_Os01g048680	1728	1329	840	1169	791	645	1011	862
AGIS_Os01g048690	324	1087	460	1341	1156	1429	810	1299
AGIS_Os01g048700	1875	3424	2488	3422	2376	1938	2480	2820
AGIS_Os01g048710	0	0	0	0	0	2	6	0
AGIS_Os01g048720	36	30	42	4	16	12	0	26
AGIS_Os01g048730	209	422	418	610	272	511	431	296
AGIS_Os01g048740	0	12	0	8	28	16	18	15
AGIS_Os01g048750	6	33	40	20	0	0	18	19
AGIS_Os01g048760	0	0	0	0	0	0	0	0
AGIS_Os01g048770	0	0	0	0	0	10	0	1
AGIS_Os01g048780	28	36	10	116	87	97	0	50
AGIS_Os01g048790	0	0	0	0	0	0	0	0
AGIS_Os01g048800	14	67	25	206	207	234	50	125
AGIS_Os01g048810	1835	4327	2973	5033	2615	4065	5128	5437
AGIS_Os01g048820	272	470	453	594	279	380	479	405
AGIS_Os01g048830	268	381	206	355	406	274	217	685
AGIS_Os01g048840	2112	1248	1503	1770	1337	1039	2059	3135
AGIS_Os01g048850	0	0	0	0	0	0	0	0
AGIS_Os01g048860	74	212	39	436	128	383	62	132
AGIS_Os01g048870	0	36	10	92	55	100	29	38
AGIS_Os01g048880	0	0	0	0	0	0	0	0
AGIS_Os01g048890	0	0	0	0	0	0	0	0
AGIS_Os01g048900	834	519	573	1012	442	504	323	521
AGIS_Os01g048910	55	161	126	135	83	189	261	112
AGIS_Os01g048920	0	0	0	0	0	0	0	0
AGIS_Os01g048930	11701	4775	4372	6360	4665	2604	4407	3149
AGIS_Os01g048940	0	0	0	0	0	0	0	0
AGIS_Os01g048950	338	190	332	309	47	258	811	238
AGIS_Os01g048960	219	274	169	288	156	183	224	193
AGIS_Os01g048970	813	586	457	776	258	376	398	432
AGIS_Os01g048980	338	138	101	267	69	65	151	47
AGIS_Os01g048990	136	574	115	987	636	787	148	544
AGIS_Os01g049000	0	0	0	0	0	0	0	0
AGIS_Os01g049010	118	446	322	415	317	326	343	356
AGIS_Os01g049020	313	554	395	771	457	497	433	661
AGIS_Os01g049030	0	2	0	0	0	6	4	0
AGIS_Os01g049040	164	105	96	135	70	94	142	123
AGIS_Os01g049050	274	663	309	828	533	542	382	487
AGIS_Os01g049060	436	485	319	520	304	319	407	318
AGIS_Os01g049070	1175	503	551	551	185	479	824	989
AGIS_Os01g049080	736	3034	1479	3609	1849	2073	1579	2463
AGIS_Os01g049090	172	736	299	1251	804	907	446	764
AGIS_Os01g049100	993	2599	1585	2593	1725	1734	1515	2106
AGIS_Os01g049110	0	0	0	18	0	1	0	0
AGIS_Os01g049120	32	18	12	116	78	181	88	43
AGIS_Os01g049130	197	901	303	1402	927	699	373	899
AGIS_Os01g049140	29	298	131	726	344	405	198	342
AGIS_Os01g049150	0	0	0	0	2	0	0	0
AGIS_Os01g049160	0	66	0	210	147	199	12	144
AGIS_Os01g049170	42	272	78	651	389	420	137	217
AGIS_Os01g049180	14	164	41	298	193	206	43	146
AGIS_Os01g049190	27	16	58	7	46	8	0	8
AGIS_Os01g049200	0	0	0	0	0	0	0	0
AGIS_Os01g049210	0	18	0	2	0	0	0	0
AGIS_Os01g049220	0	0	0	0	0	0	0	0
AGIS_Os01g049230	8	10	31	25	16	23	58	15
AGIS_Os01g049240	0	0	0	0	0	0	0	0
AGIS_Os01g049250	0	0	0	20	10	9	2	0
AGIS_Os01g049260	0	0	0	0	0	0	0	0
AGIS_Os01g049270	4	131	38	248	161	229	48	244
AGIS_Os01g049280	233	1261	322	2038	1408	1337	532	1552
AGIS_Os01g049290	208	779	230	1241	801	855	282	967
AGIS_Os01g049300	146	76	54	172	229	70	161	123
AGIS_Os01g049310	460	530	322	634	312	260	276	396
AGIS_Os01g049320	0	0	0	0	0	0	0	0
AGIS_Os01g049330	0	0	0	0	0	0	0	0
AGIS_Os01g049340	965	239	233	367	196	168	296	255
AGIS_Os01g049350	178	245	158	560	340	357	176	322
AGIS_Os01g049360	0	0	0	4	6	56	52	3
AGIS_Os01g049370	3441	2299	2162	2555	9001	12404	22440	18356
AGIS_Os01g049380	1091	954	725	1249	713	769	1046	1088
AGIS_Os01g049390	227	407	268	540	295	242	362	374
AGIS_Os01g049400	813	1609	888	2162	1469	1272	882	1732
AGIS_Os01g049410	1470	1129	1021	1621	1520	1271	1506	1809
AGIS_Os01g049420	84	39	18	53	45	47	0	39
AGIS_Os01g049430	0	0	0	0	0	0	0	0
AGIS_Os01g049440	0	0	0	0	0	0	0	0
AGIS_Os01g049450	0	0	0	0	0	0	0	0
AGIS_Os01g049460	0	53	32	103	274	894	110	275
AGIS_Os01g049470	75	187	103	191	88	112	159	188
AGIS_Os01g049480	54	26	12	58	34	18	58	38
AGIS_Os01g049490	158	66	127	135	56	81	119	102
AGIS_Os01g049500	376	361	496	419	252	401	576	961
AGIS_Os01g049510	681	302	421	657	187	307	334	919
AGIS_Os01g049520	176	67	198	247	30	73	46	82
AGIS_Os01g049530	1309	2171	1417	2237	1225	1458	1429	2082
AGIS_Os01g049540	553	2003	563	2668	2339	1710	855	1427
AGIS_Os01g049550	12	66	22	103	77	130	17	70
AGIS_Os01g049560	999	548	320	707	337	249	364	384
AGIS_Os01g049570	248	1667	385	3209	2129	1920	666	1464
AGIS_Os01g049580	0	0	0	0	0	0	0	0
AGIS_Os01g049590	0	0	0	0	0	0	0	0
AGIS_Os01g049600	0	0	0	0	0	0	0	0
AGIS_Os01g049610	267	126	116	239	59	72	122	145
AGIS_Os01g049620	0	0	0	0	0	0	0	0
AGIS_Os01g049630	0	0	0	0	0	0	0	0
