effector,replicate,n_timepoints,duration_days,area_end_mm2,AUC,AGR_mean,AGR_max,RGR_mean,RGR_peak,RGR_final,time_to_10mm2,is_control
BM00046,4,13,28,186.28377545817543,2030.9417749869644,6.361605391423427,16.94303413569178,0.17977315975432814,0.31459168696873263,0.024673106230952868,7.485376589126716,FALSE
BM00046,5,13,28,197.6813665787185,2071.2631694884158,6.935372094,14.010171130109285,0.16722627675678645,0.2868075730641162,0.030330876,6.902629998056167,FALSE
BM00046,6,13,28,174.56370907558028,2083.008376212165,5.943595654350728,15.823846965245144,0.17040008837576415,0.30981108195787715,0.015200565334396288,6.718349390204416,FALSE
BM00046,7,13,28,105.76827932187145,1258.9558341059274,3.7787329439186674,10.609011811959059,0.1610230626499769,0.3946256766606925,-0.017176451,10.277398730117698,FALSE
BM00046,8,12,28,99.42973102954852,1022.198209415878,3.1646144557720066,7.431039319913289,0.15559653391259365,0.5255397326324169,0.021409205324315412,11.212235055159246,FALSE
BM00046,9,13,28,156.75670996697386,1295.0164181301266,5.372722506781504,12.412009189952379,0.19405877639892322,0.505733111,0.079378218,9.155541903811093,FALSE
BM00046,10,13,28,74.04859420349321,581.2691913435337,2.654698626,8.664295042484937,0.7107578950450805,5.910172774270514,0.040574128,12.76618729948385,FALSE
BM00046,12,13,28,173.47429429226608,1905.2016692051843,6.224774399611349,14.229645247604644,0.17817272938758089,0.366449471,0.042054598,7.2246164719984565,FALSE
BM00051,1,12,28,121.47991599389522,1256.1237614091724,4.647894915658677,10.97069063849915,0.12605586771190883,0.2575546062901092,0.020656134,7.728880636907289,FALSE
BM00051,2,13,28,134.68173967147905,1532.8271793248293,5.215696668,15.947029116035743,0.16182810663931008,0.35231634190668554,-0.032196514,9.583892573,FALSE
BM00051,3,12,28,117.67323111924188,1154.0535372323698,3.857441135137849,10.085216635633392,0.2718907044998013,0.8779390129594447,0.042116436,10.493118435904309,FALSE
BM00051,4,11,26,14.29641987780465,222.15967182877716,0.6065306280363788,2.0487729635303733,0.12008235618579206,0.30897893025027845,-0.03867803,14.943325798559004,FALSE
BM00051,5,13,28,177.49931894066674,1682.650034230056,6.164931940251523,21.615333662820234,0.20946577043836903,0.6723332325616742,0.044114522,8.208975216393544,FALSE
BM00051,6,13,28,164.60949003989745,1796.3782308354841,5.786724817538874,12.863320964657248,0.21807683253742838,0.607121235,0.015131953,9.246228578,FALSE
BM00051,7,13,28,175.00096411822798,1346.7185911063507,5.990990252626859,16.795065198173393,0.16915569202093464,0.24401101098773714,0.11318544388313463,9.332269892191045,FALSE
BM00051,8,12,28,195.54403360919576,1624.6815354219834,7.079847193081136,19.96570485510287,0.20025879905364413,0.39266103650378736,0.049017081578126266,7.6846908242699605,FALSE
BM00051,9,13,28,0.1570867556447492,7.630581751658878,-0.014763952,0.12273537542285075,-0.070615779,0.6584896504322869,0.6584896504322869,,FALSE
BM00051,10,12,28,0.3130841440520174,5.806218439049575,0.00809697,0.17778473315688678,0.2601788890835397,2.4735408686819964,-0.109696149,,FALSE
BM00051,11,13,28,23.22487376,296.72740391796515,0.8723864659154525,1.8123802729970127,0.6699436109630371,6.456928874376717,0.017453776009299204,14.647977914084526,FALSE
BM00051,12,13,28,6.336195600084045,55.01620465777533,0.19150168228883405,0.750937149,0.1509445769674496,0.4452282641596962,0.13953343573787613,,FALSE
BM00052,1,13,28,44.77176224863128,423.3690040960025,1.4566298451304929,4.613047825112221,0.14091994464261923,0.4260136051449741,0.12325546096260813,13.208535738980533,FALSE
BM00052,2,13,28,27.74221555384273,292.71637429129026,0.9365701800187295,1.5892822946176661,0.1660847928815776,0.603633433,0.059819845108953405,15.131644831690009,FALSE
