BXY_0009600	GO:0004620,GO:0006631,GO:0016020,GO:0019369,GO:0047499
BXY_0009700	GO:0002116,GO:0005515,GO:0005886,GO:0007162,GO:0008045,GO:0008360,GO:0017154,GO:0030334,GO:0043087,GO:0050772,GO:0071526,GO:0097374
BXY_0009900	GO:0005509,GO:0005886,GO:0007155,GO:0007156,GO:0016020
BXY_0010000	GO:0005515,GO:0006355,GO:0034967,GO:0035064,GO:0070210
BXY_0010100	GO:0000462,GO:0005515,GO:0005634,GO:0005730,GO:0030686,GO:0032040
BXY_0010200	GO:0005869,GO:0007017
BXY_0010300	GO:0006820,GO:0016020,GO:0022857,GO:0055085
BXY_0010400	GO:0005515,GO:0005886,GO:0006897,GO:0016197,GO:0031410,GO:0035091,GO:0097320
BXY_0010500	GO:0030368
BXY_0010600	GO:0005506,GO:0005739,GO:0016226,GO:0051536
BXY_0010700	GO:0003676,GO:0003723,GO:0005515,GO:0005737,GO:0045087
BXY_0010800	GO:0004573,GO:0005789,GO:0005975,GO:0006487,GO:0009311
BXY_0010900	GO:0004930,GO:0007186,GO:0016020
BXY_0011000	GO:0000176,GO:0000177,GO:0003723,GO:0005730,GO:0016075,GO:0034427,GO:0034475,GO:0071028,GO:0071051
BXY_0011200	GO:0000978,GO:0003700,GO:0006355,GO:0008270,GO:0043565
BXY_0011400	GO:0003747,GO:0006415
BXY_0011500	GO:0007411,GO:0009887,GO:0009888,GO:0016477,GO:0034446,GO:0043256,GO:0070831
BXY_0011600	GO:0004930,GO:0007186,GO:0016020
BXY_0011700	GO:0003677,GO:0005634
BXY_0011800	GO:0003676,GO:0005515,GO:0005634
BXY_0012000	GO:0003677,GO:0003700,GO:0006355,GO:0007165
BXY_0012100	GO:0000166,GO:0004812,GO:0004817,GO:0005524,GO:0005737,GO:0006418,GO:0006423
BXY_0012200	GO:0000977,GO:0000981,GO:0006357,GO:0032502,GO:0046983
BXY_0012300	GO:0004090
BXY_0012800	GO:0033178,GO:0046961,GO:1902600
BXY_0012900	GO:0005272,GO:0005886,GO:0006814,GO:0015280,GO:0016020,GO:0035725
BXY_0013100	GO:0004672,GO:0004674,GO:0004712,GO:0005524,GO:0005634,GO:0005737,GO:0005856,GO:0006468,GO:0018105,GO:0018107
BXY_0013300	GO:0003712,GO:0006357,GO:0016592
BXY_0013400	GO:0005634
BXY_0013500	GO:0005634,GO:0006334
BXY_0013600	GO:0005524,GO:0016887
BXY_0013800	GO:0003677
BXY_0014100	GO:0005739,GO:0006629,GO:0047499,GO:0052816,GO:2000304
BXY_0014200	GO:0004672,GO:0004674,GO:0005524,GO:0006468
BXY_0014300	GO:0004672,GO:0004674,GO:0005524,GO:0005737,GO:0006468,GO:0035556
BXY_0014400	GO:0003676,GO:0006998,GO:0030514,GO:0031490
BXY_0014500	GO:0005739
BXY_0014600	GO:0007165
BXY_0014800	GO:0009653
BXY_0014900	GO:0005739,GO:0006631,GO:0016491
BXY_0015000	GO:0004672,GO:0004674,GO:0004691,GO:0005524,GO:0005952,GO:0006468
BXY_0015100	GO:0004672,GO:0004674,GO:0005524,GO:0006468
BXY_0015200	GO:0016020
BXY_0015400	GO:0005615,GO:0005783,GO:0031175,GO:0071542
BXY_0015600	GO:0000139,GO:0005462,GO:0005464,GO:0005789,GO:0022857,GO:0055085,GO:1990569
BXY_0015700	GO:0004222,GO:0006508,GO:0008237,GO:0008270
BXY_0015800	GO:0004930,GO:0005886,GO:0007186,GO:0016020
BXY_0015900	GO:0016020,GO:0046513,GO:0050291
BXY_0016000	GO:0000166
BXY_0016100	GO:0000166
BXY_0016200	GO:0005096,GO:0005829,GO:0007165,GO:0007266,GO:0008361,GO:0050770
BXY_0016300	GO:0005673,GO:0006367
BXY_0016400	GO:0005634,GO:0006355
BXY_0016500	GO:0004725,GO:0005515,GO:0006470,GO:0016311
BXY_0016600	GO:0005739,GO:0009055,GO:0022900,GO:0051536,GO:0051537,GO:0140647
BXY_0016900	GO:0000727,GO:0003677,GO:0003678,GO:0003697,GO:0005524,GO:0005634,GO:0006260,GO:0006268,GO:0006270,GO:0017116,GO:0042555,GO:1902969,GO:1990518
BXY_0017000	GO:0004672,GO:0004674,GO:0004692,GO:0005524,GO:0006468
BXY_0017100	GO:0000978,GO:0000981,GO:0003677,GO:0006355,GO:0006357,GO:0048856
BXY_0017400	GO:0006623,GO:0006886,GO:0006896,GO:0010008,GO:0015031,GO:0016182,GO:0016192,GO:0030117,GO:0030123,GO:0043195,GO:0048490,GO:0048499,GO:0098830,GO:0098943
BXY_0017500	GO:0005634,GO:0010468
BXY_0017600	GO:0006144,GO:0033971
BXY_0017700	GO:0003676
BXY_0017800	GO:0004672,GO:0005524,GO:0006468
BXY_0017900	GO:0004930,GO:0007186,GO:0016020
BXY_0018200	GO:0000978,GO:0000981,GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0006357
BXY_0018400	GO:0000045,GO:0000407,GO:0000423,GO:0006914,GO:0006995,GO:0030674,GO:0034271,GO:0034272,GO:0043548,GO:0045324
BXY_0018700	GO:0002116,GO:0005515,GO:0005886,GO:0017154,GO:0030334,GO:0071526
BXY_0019100	GO:0003824,GO:0005737,GO:0009058,GO:0016853
BXY_0019300	GO:0006887,GO:0016079,GO:1990504
BXY_0019500	GO:0000978,GO:0003700,GO:0006355,GO:0008270,GO:0043565
BXY_0019600	GO:0004888,GO:0005216,GO:0005230,GO:0006811,GO:0016020,GO:0034220
BXY_0019700	GO:0004888,GO:0005216,GO:0005230,GO:0006811,GO:0016020,GO:0034220
BXY_0020200	GO:0000166,GO:0005215,GO:0005388,GO:0005524,GO:0005886,GO:0006874,GO:0016020,GO:0016887,GO:0019829,GO:0043231,GO:0051480,GO:0070588
BXY_0020300	GO:0003676
BXY_0020600	GO:0004521,GO:0090304
BXY_0020700	GO:0005615,GO:0008289
BXY_0020800	GO:0005654,GO:0006401,GO:0032299
BXY_0020900	GO:0006888,GO:0007094,GO:1990423
BXY_0021000	GO:0005515
BXY_0021100	GO:0031462
BXY_0021300	GO:0008270,GO:0031462
BXY_0021400	GO:0003676,GO:0005515,GO:0005634
BXY_0021700	GO:0005886,GO:0015137,GO:0015141,GO:0015744,GO:0015746,GO:0016020,GO:0022857,GO:0055085
BXY_0021800	GO:0005886,GO:0006812,GO:0008324
BXY_0021900	GO:0000932,GO:0005515,GO:0005829,GO:0022008
BXY_0022000	GO:0000808,GO:0003688,GO:0005634,GO:0005664,GO:0006260,GO:0006270
BXY_0022100	GO:0005184,GO:0005576,GO:0007623
BXY_0022200	GO:0005765
BXY_0022300	GO:0005743,GO:0016020,GO:0032977,GO:0032979,GO:0033617,GO:0051205
BXY_0022600	GO:0000977,GO:0000981,GO:0005634,GO:0006357,GO:0032422
BXY_0022700	GO:0000724,GO:0004402,GO:0006355,GO:0035267,GO:0046972
BXY_0022800	GO:0016020,GO:0022857,GO:0055085
BXY_0022900	GO:0004797,GO:0005524,GO:0046104
BXY_0023100	GO:0001653,GO:0004016,GO:0004383,GO:0004672,GO:0005524,GO:0005886,GO:0006182,GO:0006468,GO:0007168
BXY_0023200	GO:0001653,GO:0004016,GO:0004383,GO:0005886,GO:0006182,GO:0007168,GO:0009190,GO:0016849,GO:0035556
BXY_0023300	GO:0005085,GO:0005515,GO:0005737
BXY_0023400	GO:0000139,GO:0015165,GO:0016020,GO:0090481
BXY_0023500	GO:0000139,GO:0015165,GO:0016020,GO:0090481
BXY_0023600	GO:0043231
BXY_0023700	GO:0005634
BXY_0023800	GO:0000287,GO:0004170,GO:0006226,GO:0046081
BXY_0023900	GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0015935,GO:0022627
