GeneID	pho2HPmock_1	phoHPmock_2	pho2HPmock_3	pho2HPmock_4	pho2HPmyc_1	pho2HPmyc_2	pho2HPmyc_3	pho2HPmyc_4
AGIS_Os02g026200	0	0	0	0	0	0	0	0
AGIS_Os02g026210	0	0	0	0	0	0	0	0
AGIS_Os02g026220	0	0	0	0	0	0	0	0
AGIS_Os02g026230	0	0	0	0	0	0	0	0
AGIS_Os02g026240	0	0	0	0	0	0	0	0
AGIS_Os02g026250	0	0	0	0	0	6	0	0
AGIS_Os02g026260	0	0	0	0	0	0	0	0
AGIS_Os02g026270	0	0	0	0	0	0	0	0
AGIS_Os02g026280	0	0	0	0	0	0	0	0
AGIS_Os02g026290	0	0	0	0	0	0	0	0
AGIS_Os02g026300	0	0	0	0	0	0	0	0
AGIS_Os02g026310	0	0	0	0	0	0	0	0
AGIS_Os02g026320	0	1	0	0	0	0	0	8
AGIS_Os02g026330	0	0	0	6	0	0	0	0
AGIS_Os02g026340	0	12	0	0	0	0	0	0
AGIS_Os02g026350	0	0	0	0	0	0	0	0
AGIS_Os02g026360	0	0	0	0	0	0	0	0
AGIS_Os02g026370	0	0	0	0	0	0	0	0
AGIS_Os02g026380	0	0	0	0	0	0	0	0
AGIS_Os02g026390	0	0	0	0	0	0	0	0
AGIS_Os02g026400	18	135	65	144	93	237	134	203
AGIS_Os02g026410	11	9	9	31	7	46	15	51
AGIS_Os02g026420	0	0	0	0	0	0	0	0
AGIS_Os02g026430	0	0	0	0	0	0	0	0
AGIS_Os02g026440	0	0	0	0	0	0	0	0
AGIS_Os02g026450	0	0	0	0	0	0	0	0
AGIS_Os02g026460	0	0	0	0	0	0	0	0
AGIS_Os02g026470	0	0	0	0	0	0	0	0
AGIS_Os02g026480	0	0	0	0	0	0	0	0
AGIS_Os02g026490	30	49	0	30	61	64	61	106
AGIS_Os02g026500	0	0	0	0	0	0	0	0
AGIS_Os02g026510	1007	1018	1273	1289	908	1482	1338	1362
AGIS_Os02g026520	0	4	0	2	1	0	1	0
AGIS_Os02g026530	0	0	0	0	0	0	0	0
AGIS_Os02g026540	0	0	0	0	0	0	0	0
AGIS_Os02g026550	0	0	0	0	0	0	0	0
AGIS_Os02g026560	0	0	0	0	0	0	0	0
AGIS_Os02g026570	0	0	0	0	0	0	0	0
AGIS_Os02g026580	17	79	67	101	20	25	82	38
AGIS_Os02g026590	0	0	0	0	0	0	0	0
AGIS_Os02g026600	16	12	64	36	16	62	14	32
AGIS_Os02g026610	0	0	0	0	0	0	0	0
AGIS_Os02g026620	0	0	0	0	0	0	0	0
AGIS_Os02g026630	0	0	0	0	0	0	0	0
AGIS_Os02g026640	0	0	0	0	0	0	0	0
AGIS_Os02g026650	0	0	0	0	0	0	0	0
AGIS_Os02g026660	0	0	0	0	0	0	0	0
AGIS_Os02g026670	3795	4087	4892	3534	2550	4963	4309	4267
AGIS_Os02g026680	0	12	0	4	6	6	6	7
AGIS_Os02g026690	45	21	108	50	11	50	46	45
AGIS_Os02g026700	28	60	163	103	22	67	59	76
AGIS_Os02g026710	10	0	0	0	0	0	0	0
AGIS_Os02g026720	16	49	42	96	6	14	12	6
AGIS_Os02g026730	18	2	0	20	2	0	31	8
AGIS_Os02g026740	10	21	0	6	12	0	8	22
AGIS_Os02g026750	0	0	0	0	0	0	0	0
AGIS_Os02g026760	0	0	0	0	0	0	0	0
AGIS_Os02g026770	316	359	357	286	263	436	338	507
AGIS_Os02g026780	10	15	2	27	2	20	11	13
AGIS_Os02g026790	0	0	0	0	0	0	0	0
AGIS_Os02g026800	8	0	0	0	0	0	0	0
AGIS_Os02g026810	1254	1301	1154	1468	968	1672	1892	1756
AGIS_Os02g026820	671	388	322	423	448	263	166	392
AGIS_Os02g026830	41	28	10	26	35	20	1	16
AGIS_Os02g026840	2184	2030	3009	2819	2135	2639	2947	3350
AGIS_Os02g026850	0	0	0	0	0	0	0	0
AGIS_Os02g026860	565	568	689	741	615	735	955	884
AGIS_Os02g026870	15	26	30	35	60	40	32	18
AGIS_Os02g026880	0	0	0	0	0	0	0	0
AGIS_Os02g026890	10	14	0	3	7	0	0	9
AGIS_Os02g026900	203	427	708	483	298	390	537	557
AGIS_Os02g026910	0	0	0	0	0	0	0	0
AGIS_Os02g026920	0	8	0	2	0	6	0	8
AGIS_Os02g026930	1263	1085	1053	1108	925	1294	1172	1661
AGIS_Os02g026940	421	214	411	242	236	298	198	301
AGIS_Os02g026950	1	0	0	0	0	0	0	0
AGIS_Os02g026960	0	0	0	0	0	0	0	0
AGIS_Os02g026970	0	0	0	0	0	0	0	0
AGIS_Os02g026980	0	0	0	0	0	0	0	0
AGIS_Os02g026990	0	0	0	0	0	0	0	0
AGIS_Os02g027000	30	23	77	25	8	0	29	7
AGIS_Os02g027010	0	0	0	0	0	0	0	0
AGIS_Os02g027020	0	0	0	0	0	0	0	0
AGIS_Os02g027030	396	624	683	482	404	806	760	880
AGIS_Os02g027040	58	18	10	48	30	65	116	57
AGIS_Os02g027050	0	0	0	0	0	0	0	0
AGIS_Os02g027060	0	0	0	4	0	0	3	0
AGIS_Os02g027070	0	0	0	0	0	0	0	0
AGIS_Os02g027080	1182	1185	2101	1932	1120	1445	1963	1501
AGIS_Os02g027090	820	1057	2191	1435	1091	1410	1280	1479
AGIS_Os02g027100	0	0	28	14	0	0	2	0
AGIS_Os02g027110	0	0	0	4	0	12	1	2
AGIS_Os02g027120	0	0	0	0	0	0	0	0
AGIS_Os02g027130	4	0	0	0	0	0	0	0
AGIS_Os02g027140	0	0	0	0	0	0	0	0
AGIS_Os02g027150	195	167	10	151	195	188	127	242
AGIS_Os02g027160	39	57	22	28	255	419	635	696
AGIS_Os02g027170	0	0	0	0	0	0	0	0
AGIS_Os02g027180	0	0	0	0	0	0	0	0
AGIS_Os02g027190	0	0	0	0	0	0	0	0
AGIS_Os02g027200	0	0	0	0	0	0	0	0
AGIS_Os02g027210	0	0	0	0	0	0	0	0
AGIS_Os02g027220	308	190	339	253	260	206	333	280
AGIS_Os02g027230	45	30	79	104	30	93	80	40
AGIS_Os02g027240	1554	1628	1026	1665	1474	1870	1767	1998
AGIS_Os02g027250	596	735	741	684	605	908	832	946
AGIS_Os02g027260	2501	2130	3165	2663	1870	2609	3364	2983
AGIS_Os02g027270	364	347	346	393	225	396	460	427
AGIS_Os02g027280	96	64	61	75	22	57	93	62
AGIS_Os02g027290	0	0	0	0	0	0	0	0
AGIS_Os02g027300	12	3	0	13	7	7	42	12
AGIS_Os02g027310	0	0	0	1	2	0	0	0
AGIS_Os02g027320	43	42	41	184	164	118	130	175
AGIS_Os02g027330	0	0	0	0	0	0	0	0
AGIS_Os02g027340	83	47	61	220	83	51	172	156
AGIS_Os02g027350	886	987	343	847	748	930	896	1359
AGIS_Os02g027360	0	0	0	0	0	0	0	0
AGIS_Os02g027370	0	0	0	0	0	0	0	0
AGIS_Os02g027380	0	0	6	0	7	4	0	0
AGIS_Os02g027390	0	0	0	0	0	0	0	0
AGIS_Os02g027400	21	10	0	32	0	0	16	8
AGIS_Os02g027410	97	56	41	116	89	54	77	114
AGIS_Os02g027420	289	343	35	197	137	167	166	187
AGIS_Os02g027430	6274	3455	5634	5454	3422	2772	3581	3507
AGIS_Os02g027440	171	119	169	95	113	107	134	108
AGIS_Os02g027450	0	0	0	0	0	0	0	0
AGIS_Os02g027460	210	152	156	94	110	153	126	163
AGIS_Os02g027470	46	33	41	54	36	54	90	42
AGIS_Os02g027480	0	0	0	0	0	0	0	0
AGIS_Os02g027490	0	0	0	0	0	1	0	6
AGIS_Os02g027500	0	0	0	0	0	0	0	0
AGIS_Os02g027510	0	0	0	0	0	0	0	0
AGIS_Os02g027520	1095	984	1319	1641	1333	1901	2153	1945
AGIS_Os02g027530	0	1	0	0	0	0	0	0
AGIS_Os02g027540	0	0	0	0	0	0	0	0
AGIS_Os02g027550	0	0	0	0	0	0	0	0
AGIS_Os02g027560	0	0	0	0	0	0	0	0
AGIS_Os02g027570	18	8	10	17	22	40	47	35
AGIS_Os02g027580	0	0	0	0	0	0	0	10
AGIS_Os02g027590	20	50	6	38	29	31	42	68
AGIS_Os02g027600	0	0	0	0	0	0	0	0
AGIS_Os02g027610	0	0	0	0	0	0	0	0
AGIS_Os02g027620	0	0	0	0	0	0	0	0
AGIS_Os02g027630	0	0	0	4	0	0	0	0
AGIS_Os02g027640	8228	10198	10469	10502	10140	12880	14328	14128
AGIS_Os02g027650	13	34	48	14	8	40	6	34
AGIS_Os02g027660	0	0	0	0	0	0	0	0
AGIS_Os02g027670	0	0	0	0	0	0	0	0
AGIS_Os02g027680	386	442	176	311	246	287	426	616
AGIS_Os02g027690	156	108	104	145	102	173	121	221
AGIS_Os02g027700	333	265	110	233	316	402	492	492
AGIS_Os02g027710	0	0	0	1	0	15	0	17
AGIS_Os02g027720	855	596	961	825	640	1028	1158	1039
AGIS_Os02g027730	0	0	0	0	0	0	0	0
AGIS_Os02g027740	0	0	0	0	0	0	0	0
AGIS_Os02g027750	90	93	240	148	155	114	209	216
AGIS_Os02g027760	1789	2261	1438	2355	2061	2655	2798	3197
AGIS_Os02g027770	255	288	391	411	210	430	386	400
AGIS_Os02g027780	0	0	0	0	0	0	0	0
AGIS_Os02g027790	0	0	0	0	0	0	0	0
AGIS_Os02g027800	0	0	0	0	0	0	0	0
AGIS_Os02g027810	0	0	0	0	0	0	0	0
AGIS_Os02g027820	14	0	0	10	8	0	2	5
AGIS_Os02g027830	1975	2625	3113	3133	2489	2685	3263	3245
AGIS_Os02g027840	83	118	94	69	64	66	115	64
AGIS_Os02g027850	0	0	0	0	0	0	0	0
AGIS_Os02g027860	0	0	0	0	0	0	0	0
AGIS_Os02g027870	0	0	0	6	0	0	10	8
AGIS_Os02g027880	4707	4727	3153	5636	4498	4667	5741	6930
AGIS_Os02g027890	0	0	0	0	1	0	0	0
AGIS_Os02g027900	0	0	0	0	0	0	0	0
AGIS_Os02g027910	0	0	0	0	0	0	0	0
AGIS_Os02g027920	0	0	0	0	0	0	0	0
AGIS_Os02g027930	0	0	0	0	0	0	0	0
AGIS_Os02g027940	0	0	0	0	0	0	0	0
AGIS_Os02g027950	0	0	0	0	0	0	0	0
AGIS_Os02g027960	32	12	44	109	34	99	63	24
AGIS_Os02g027970	6	16	0	2	3	20	16	6
AGIS_Os02g027980	0	0	0	0	0	0	0	0
AGIS_Os02g027990	0	0	0	0	0	0	0	0
AGIS_Os02g028000	19	52	54	48	98	105	50	78
AGIS_Os02g028010	688	887	566	1242	552	838	1053	1012
AGIS_Os02g028020	89	382	224	149	2505	3412	3106	4764
AGIS_Os02g028030	41	51	26	52	198	280	223	347
AGIS_Os02g028040	23	20	12	46	16	32	67	30
AGIS_Os02g028050	46	26	42	27	8	6	35	6
AGIS_Os02g028060	31	21	22	10	8	9	24	47
AGIS_Os02g028070	55	13	0	8	10	17	48	36
AGIS_Os02g028080	0	4	0	0	6	0	0	4
AGIS_Os02g028090	0	0	0	0	0	0	0	0
AGIS_Os02g028100	114	169	0	52	70	46	46	111
AGIS_Os02g028110	0	0	0	0	0	0	0	0
AGIS_Os02g028120	5	1	0	4	0	0	0	0
AGIS_Os02g028130	11	0	0	0	0	14	0	6
AGIS_Os02g028140	2	0	0	2	0	0	0	2
AGIS_Os02g028150	6258	2735	3292	2620	1483	2273	1946	2536
AGIS_Os02g028160	243	182	159	232	124	173	215	253
AGIS_Os02g028170	28376	26352	43034	41250	27286	33907	36959	33873
AGIS_Os02g028180	23	39	38	64	11	46	17	31
AGIS_Os02g028190	0	0	0	0	0	0	0	0
AGIS_Os02g028200	430	158	250	382	205	250	263	223
AGIS_Os02g028210	0	0	0	0	0	0	0	0
AGIS_Os02g028220	0	0	0	0	0	0	0	0
AGIS_Os02g028230	0	0	0	0	0	0	0	0
AGIS_Os02g028240	0	0	0	0	0	0	0	0
AGIS_Os02g028250	1117	1194	1683	1729	1162	1640	1627	1712
AGIS_Os02g028260	3175	3447	4709	4495	3287	4599	4140	4681
AGIS_Os02g028270	0	0	0	0	0	0	0	0
AGIS_Os02g028280	81	80	94	67	123	61	171	117
AGIS_Os02g028290	1005	1216	543	977	798	982	1141	1247
AGIS_Os02g028300	0	0	0	0	0	0	0	0
AGIS_Os02g028310	0	0	0	10	0	0	0	6
AGIS_Os02g028320	0	1	0	0	0	0	0	0
AGIS_Os02g028330	232	239	271	333	334	430	444	391
AGIS_Os02g028340	0	0	0	0	0	0	0	0
AGIS_Os02g028350	0	0	0	0	0	0	0	0
AGIS_Os02g028360	425	345	28	345	256	198	320	512
AGIS_Os02g028370	0	6	0	9	0	0	3	0
AGIS_Os02g028380	394	245	297	558	189	284	316	278
AGIS_Os02g028390	0	2	0	0	0	0	0	0
AGIS_Os02g028400	232	280	50	98	243	84	218	341
AGIS_Os02g028410	132	193	56	79	69	28	125	174
AGIS_Os02g028420	0	0	0	0	0	0	0	0
AGIS_Os02g028430	0	0	0	0	0	0	0	0
AGIS_Os02g028440	65	16	14	14	85	325	321	525
AGIS_Os02g028450	853	990	429	947	848	1100	1096	1495
AGIS_Os02g028460	4551	6299	5822	8061	5382	7747	9179	8648
AGIS_Os02g028470	0	0	0	0	0	0	0	0
AGIS_Os02g028480	430	304	581	532	674	692	727	638
AGIS_Os02g028490	7	9	1	39	23	38	18	20
AGIS_Os02g028500	0	0	0	0	0	0	0	0
AGIS_Os02g028510	0	0	0	0	0	8	0	8
AGIS_Os02g028520	0	0	0	0	0	0	0	0
AGIS_Os02g028530	317	256	440	386	301	488	441	498
AGIS_Os02g028540	989	783	1342	1091	979	1453	1490	1468
AGIS_Os02g028550	74	28	25	47	46	42	67	84
AGIS_Os02g028560	411	301	486	345	142	480	405	329
AGIS_Os02g028570	287	327	232	355	251	398	363	522
AGIS_Os02g028580	42	20	0	6	0	10	1	1
AGIS_Os02g028590	6149	3328	6211	5771	2088	2922	3062	3142
AGIS_Os02g028600	0	0	0	0	0	0	0	0
AGIS_Os02g028610	6872	5555	6955	9238	4920	6548	7650	7482
AGIS_Os02g028620	240	190	249	278	191	218	207	163
AGIS_Os02g028630	1076	693	353	839	1192	938	1493	2023
AGIS_Os02g028640	409	697	440	457	452	633	674	731
AGIS_Os02g028650	66	89	55	43	62	62	125	62
AGIS_Os02g028660	182	141	193	340	91	188	165	160
AGIS_Os02g028670	0	0	0	0	0	0	0	0
AGIS_Os02g028680	188	305	78	177	165	210	343	331
AGIS_Os02g028690	262	119	672	239	268	502	399	331
AGIS_Os02g028700	201	105	202	201	166	250	248	234
AGIS_Os02g028710	12	16	0	0	4	18	24	16
AGIS_Os02g028720	525	629	360	540	569	572	694	929
AGIS_Os02g028730	32	22	16	18	39	6	10	24
AGIS_Os02g028740	0	0	0	0	0	0	6	0
AGIS_Os02g028750	516	439	775	605	641	722	886	935
AGIS_Os02g028760	0	0	0	0	0	0	2	0
AGIS_Os02g028770	140	172	162	211	96	165	146	121
AGIS_Os02g028780	177	418	124	230	187	486	444	496
AGIS_Os02g028790	0	0	0	0	0	0	0	0
AGIS_Os02g028800	445	489	327	437	322	293	345	384
AGIS_Os02g028810	6	6	4	0	1	4	4	28
AGIS_Os02g028820	0	0	0	0	0	0	0	0
AGIS_Os02g028830	0	0	0	0	0	0	0	0
AGIS_Os02g028840	758	689	872	824	690	953	1021	1019
AGIS_Os02g028850	3	0	0	1	6	0	2	20
AGIS_Os02g028860	1801	1630	2352	2571	1501	2172	2518	1898
AGIS_Os02g028870	606	746	938	866	514	789	757	734
AGIS_Os02g028880	180	142	315	786	257	309	211	183
AGIS_Os02g028890	0	1	12	0	0	0	14	7
AGIS_Os02g028900	0	0	0	0	0	0	0	0
AGIS_Os02g028910	1176	1485	3503	1980	924	1917	1921	1461
AGIS_Os02g028920	481	316	1194	634	663	697	710	996
AGIS_Os02g028930	0	0	0	3	0	0	0	0
AGIS_Os02g028940	10	96	38	38	8	29	37	65
AGIS_Os02g028950	0	0	0	0	0	0	0	0
AGIS_Os02g028960	0	0	0	0	0	0	0	0
AGIS_Os02g028970	0	0	0	0	0	0	0	0
AGIS_Os02g028980	0	0	0	0	0	0	0	0
AGIS_Os02g028990	0	0	0	0	0	0	0	0
AGIS_Os02g029000	0	0	0	0	0	0	0	0
AGIS_Os02g029010	52	85	120	23	47	44	104	107
AGIS_Os02g029020	12	0	0	0	4	0	0	0
AGIS_Os02g029030	403	95	76	212	27	72	59	215
AGIS_Os02g029040	0	0	0	0	0	0	0	0
AGIS_Os02g029050	1839	851	1396	1207	1572	890	819	1539
AGIS_Os02g029060	1104	540	1048	848	1023	716	939	872
AGIS_Os02g029070	4	30	0	34	18	1	18	19
AGIS_Os02g029080	387	236	156	261	388	262	230	189
AGIS_Os02g029090	309	262	164	262	183	268	281	267
AGIS_Os02g029100	4	31	38	22	19	24	15	61
AGIS_Os02g029110	5	0	0	2	3406	5816	5229	7170
AGIS_Os02g029120	0	0	0	0	0	0	0	0
AGIS_Os02g029130	0	0	0	0	0	0	0	0
AGIS_Os02g029140	50	106	87	117	101	144	211	229
AGIS_Os02g029150	467	273	367	260	409	383	318	220
AGIS_Os02g029160	2733	2964	4110	4184	2839	3665	3880	3710
AGIS_Os02g029170	0	2	0	3	0	0	4	1
AGIS_Os02g029180	0	0	0	0	0	0	0	0
AGIS_Os02g029190	3522	3010	4282	3557	4254	5464	5812	7132
AGIS_Os02g029200	0	1	0	4	0	16	0	3
AGIS_Os02g029210	0	0	0	0	0	0	0	0
AGIS_Os02g029220	1557	2081	2766	2155	1549	2737	2734	2374
AGIS_Os02g029230	307	3346	2775	1033	2126	4400	4250	4170
AGIS_Os02g029240	0	0	0	0	0	0	0	0
AGIS_Os02g029250	0	0	0	0	12	0	0	0
AGIS_Os02g029260	662	707	788	562	561	936	828	1064
AGIS_Os02g029270	0	0	0	0	0	0	0	0
AGIS_Os02g029280	0	0	0	0	0	0	0	0
AGIS_Os02g029290	0	0	0	0	0	0	0	0
AGIS_Os02g029300	646	746	1100	821	902	920	938	1077
AGIS_Os02g029310	250	245	624	381	314	404	515	545
AGIS_Os02g029320	0	0	0	0	0	0	0	0
AGIS_Os02g029330	0	0	0	0	0	0	0	0
AGIS_Os02g029340	0	0	0	0	0	0	0	0
AGIS_Os02g029350	0	0	0	0	0	0	0	0
AGIS_Os02g029360	146	141	112	112	113	205	222	355
AGIS_Os02g029370	0	0	0	0	0	0	0	0
AGIS_Os02g029380	0	2	12	0	1	9	45	8
AGIS_Os02g029390	295	303	66	220	190	330	356	449
AGIS_Os02g029400	71	51	99	44	182	59	45	121
AGIS_Os02g029410	0	0	0	0	0	0	0	0
AGIS_Os02g029420	0	0	4	0	0	0	0	0
AGIS_Os02g029430	0	0	0	0	0	0	0	0
AGIS_Os02g029440	0	0	0	0	0	0	0	0
AGIS_Os02g029450	0	10	0	0	0	0	0	0
AGIS_Os02g029460	0	31	16	26	4	14	10	0
AGIS_Os02g029470	156	126	164	108	62	67	158	136
AGIS_Os02g029480	0	0	0	0	0	0	0	0
AGIS_Os02g029490	23	2	28	13	8	6	16	18
AGIS_Os02g029500	165	155	52	83	114	98	184	225
AGIS_Os02g029510	0	0	0	0	0	0	0	0
AGIS_Os02g029520	867	1814	2986	1712	1465	2532	3060	2423
AGIS_Os02g029530	15	40	12	57	8	12	42	30
AGIS_Os02g029540	0	0	0	0	0	0	0	0
AGIS_Os02g029550	0	0	0	0	0	0	0	0
AGIS_Os02g029560	3439	3214	3132	4516	2959	3947	4274	4706
AGIS_Os02g029570	189	267	178	202	238	291	302	414
AGIS_Os02g029580	0	0	0	0	0	0	0	0
AGIS_Os02g029590	0	0	0	0	0	0	0	0
AGIS_Os02g029600	0	0	0	0	0	0	0	0
AGIS_Os02g029610	0	16	0	0	4	2	4	12
AGIS_Os02g029620	2060	3551	5217	6445	3012	3708	4151	3137
AGIS_Os02g029630	141	244	132	203	115	268	223	233
AGIS_Os02g029640	0	0	0	0	0	0	0	0
AGIS_Os02g029650	1607	1916	1813	2161	2120	2138	2592	2448
AGIS_Os02g029660	25	1	16	10	121	43	28	86
AGIS_Os02g029670	344	262	612	526	326	384	381	419
AGIS_Os02g029680	637	661	136	450	432	488	628	774
AGIS_Os02g029690	0	0	0	0	0	0	0	0
AGIS_Os02g029700	0	1	0	2	0	0	0	0
AGIS_Os02g029710	0	4	0	0	24	8	1	8
AGIS_Os02g029720	0	0	0	0	0	0	0	0
AGIS_Os02g029730	0	0	0	0	0	0	0	0
AGIS_Os02g029740	6	16	48	5	28	8	3	18
AGIS_Os02g029750	135	81	547	232	432	877	834	807
AGIS_Os02g029760	0	0	0	0	0	0	0	0
AGIS_Os02g029770	16	9	48	37	6	3	6	3
AGIS_Os02g029780	46	36	40	82	10	34	45	28
AGIS_Os02g029790	1169	1315	1384	1265	685	1099	1546	1146
AGIS_Os02g029800	1	4	0	4	0	0	0	0
AGIS_Os02g029810	324	416	626	467	348	476	477	440
AGIS_Os02g029820	0	0	0	0	0	0	0	0
AGIS_Os02g029830	244	229	46	165	172	78	131	326
AGIS_Os02g029840	462	560	760	776	656	704	576	749
AGIS_Os02g029850	1113	1873	3492	4536	885	1868	1822	1293
AGIS_Os02g029860	172	109	83	252	74	104	128	71
AGIS_Os02g029870	0	4	0	0	0	0	0	0
AGIS_Os02g029880	0	0	0	0	0	0	0	0
AGIS_Os02g029890	9817	6009	10786	8300	8129	11531	9408	13660
AGIS_Os02g029900	39	58	4	49	23	94	95	56
AGIS_Os02g029910	0	0	0	7	0	0	0	6
AGIS_Os02g029920	0	0	0	0	0	0	0	0
AGIS_Os02g029930	244	305	242	252	231	337	368	429
AGIS_Os02g029940	0	0	0	0	0	0	0	0
AGIS_Os02g029950	0	0	0	0	0	0	0	0
AGIS_Os02g029960	0	0	0	0	0	0	0	0
AGIS_Os02g029970	0	0	0	0	0	0	0	0
AGIS_Os02g029980	0	0	0	0	0	0	0	5
AGIS_Os02g029990	6	2	30	4	4	2	0	2
AGIS_Os02g030000	0	0	0	0	0	0	0	0
AGIS_Os02g030010	0	0	0	0	0	0	0	0
AGIS_Os02g030020	0	0	0	0	0	0	0	0
AGIS_Os02g030030	0	0	0	0	0	0	0	0
AGIS_Os02g030040	0	0	0	0	0	0	0	0
AGIS_Os02g030050	0	0	0	0	0	0	0	0
AGIS_Os02g030060	0	0	0	0	0	0	0	0
AGIS_Os02g030070	0	0	0	0	0	0	0	0
AGIS_Os02g030080	0	0	0	0	0	0	0	0
AGIS_Os02g030090	0	0	0	0	0	0	0	0
AGIS_Os02g030100	0	0	0	0	0	0	0	0
AGIS_Os02g030110	0	0	0	0	0	0	0	0
AGIS_Os02g030120	0	0	0	0	0	0	0	0
AGIS_Os02g030130	1	6	0	4	6	0	0	0
AGIS_Os02g030140	6	6	0	0	0	0	0	0
AGIS_Os02g030150	0	0	0	0	0	0	0	0
AGIS_Os02g030160	3	10	22	0	13	0	22	26
AGIS_Os02g030170	0	0	0	0	0	0	0	0
AGIS_Os02g030180	0	0	0	0	0	0	0	0
AGIS_Os02g030190	0	0	0	0	0	0	0	0
AGIS_Os02g030200	541	602	818	604	523	685	678	1046
AGIS_Os02g030210	5	0	0	0	0	0	0	0
AGIS_Os02g030220	0	0	0	0	0	12	0	0
AGIS_Os02g030230	0	0	0	0	0	0	0	0
AGIS_Os02g030240	0	0	0	0	0	0	0	0
AGIS_Os02g030250	0	4	0	0	0	0	0	0
AGIS_Os02g030260	0	0	0	0	0	0	0	0
AGIS_Os02g030270	0	0	0	0	0	0	0	0
AGIS_Os02g030280	0	0	0	0	0	0	0	0
AGIS_Os02g030290	0	0	0	0	0	0	0	0
AGIS_Os02g030300	0	0	0	0	0	0	0	0
AGIS_Os02g030310	0	0	0	0	0	0	0	0
AGIS_Os02g030320	0	0	0	0	0	0	0	0
AGIS_Os02g030330	0	0	0	0	0	0	0	0
AGIS_Os02g030340	0	0	0	0	0	0	0	0
AGIS_Os02g030350	0	0	0	0	0	0	0	0
AGIS_Os02g030360	0	0	0	0	0	0	0	0
AGIS_Os02g030370	0	0	0	0	0	0	0	0
AGIS_Os02g030380	14	0	0	0	0	0	0	0
AGIS_Os02g030390	24	8	0	0	4	0	22	0
AGIS_Os02g030400	0	0	0	0	0	0	0	0
AGIS_Os02g030410	1179	535	1325	1242	1015	1772	1361	985
AGIS_Os02g030420	881	925	897	1656	650	973	1044	878
AGIS_Os02g030430	0	0	0	0	0	0	0	0
AGIS_Os02g030440	0	0	0	0	0	0	0	0
AGIS_Os02g030450	398	509	907	434	385	570	536	729
AGIS_Os02g030460	369	393	312	362	326	390	447	464
AGIS_Os02g030470	5	20	0	6	10	10	4	6
AGIS_Os02g030480	998	928	555	1180	936	1179	1344	1580
AGIS_Os02g030490	1027	944	1602	1414	1111	1506	1545	1449
AGIS_Os02g030500	16	21	0	28	6	0	20	2
AGIS_Os02g030510	346	339	450	439	306	438	503	457
AGIS_Os02g030520	344	229	385	336	230	368	459	353
AGIS_Os02g030530	0	0	0	0	4	0	14	0
AGIS_Os02g030540	5331	3972	5746	6921	3873	4617	5569	4870
AGIS_Os02g030550	464	567	323	437	377	458	620	602
AGIS_Os02g030560	106	464	580	484	304	302	517	348
AGIS_Os02g030570	293	308	189	250	248	317	203	390
AGIS_Os02g030580	735	432	472	640	469	521	448	587
AGIS_Os02g030590	10	8	36	6	0	18	0	9
AGIS_Os02g030600	0	0	0	0	0	0	0	0
AGIS_Os02g030610	680	789	730	1012	593	801	1000	922
AGIS_Os02g030620	51	53	144	78	32	50	72	162
AGIS_Os02g030630	1056	697	550	668	622	482	429	643
AGIS_Os02g030640	0	0	0	0	0	0	0	0
AGIS_Os02g030650	0	0	0	0	0	0	0	0
AGIS_Os02g030660	1045	1031	1204	1120	1045	1425	1282	1456
AGIS_Os02g030670	1172	1294	1459	1730	1111	1532	1843	1719
AGIS_Os02g030680	38	35	2	22	39	28	65	33
AGIS_Os02g030690	126	136	120	245	117	95	124	271
AGIS_Os02g030700	292	334	403	410	281	385	311	431
AGIS_Os02g030710	90	80	87	135	97	104	101	155
AGIS_Os02g030720	181	158	217	261	186	207	276	268
AGIS_Os02g030730	180	24	135	27	46	26	25	65
AGIS_Os02g030740	0	0	0	0	0	0	0	0
AGIS_Os02g030750	0	0	0	0	0	0	0	0
AGIS_Os02g030760	0	0	0	0	0	0	0	0
AGIS_Os02g030770	0	0	0	0	1	0	0	0
AGIS_Os02g030780	20	65	56	28	9	34	52	68
AGIS_Os02g030790	0	0	0	0	0	0	0	0
AGIS_Os02g030800	113	95	100	74	77	144	98	102
AGIS_Os02g030810	56	133	180	125	119	180	144	139
AGIS_Os02g030820	344	474	75	490	346	285	412	600
AGIS_Os02g030830	0	10	0	7	0	14	8	0
AGIS_Os02g030840	0	10	40	11	0	0	7	10
AGIS_Os02g030850	0	685	538	906	501	721	719	850
AGIS_Os02g030860	4	8	0	7	0	24	19	18
AGIS_Os02g030870	0	0	0	0	0	0	0	0
AGIS_Os02g030880	0	0	0	0	0	0	0	0
AGIS_Os02g030890	206	250	202	312	137	101	283	206
AGIS_Os02g030900	873	585	870	928	378	827	540	582
AGIS_Os02g030910	349	354	344	300	248	405	376	428
AGIS_Os02g030920	104	129	168	115	83	217	131	159
AGIS_Os02g030930	164	235	334	220	168	201	107	196
AGIS_Os02g030940	0	0	0	0	0	0	0	0
AGIS_Os02g030950	379	432	600	569	411	489	272	516
AGIS_Os02g030960	495	673	519	1023	238	427	676	401
AGIS_Os02g030970	330	503	296	396	435	638	803	742
AGIS_Os02g030980	293	132	261	247	548	401	277	584
AGIS_Os02g030990	362	415	403	430	282	581	465	521
AGIS_Os02g031000	631	607	447	473	350	566	648	619
AGIS_Os02g031010	863	701	763	857	774	919	976	1035
AGIS_Os02g031020	1394	1503	1041	1982	1145	1282	1655	1834
